# Start of simulation: Mon Mar 21 18:17:25 2016
beta,acc,obs
0.1,0.5478,6.11452
0.1,0.546755,6.13521
0.1,0.547795,6.11212
0.104,0.544905,6.11676
0.104,0.549905,6.1144
0.104,0.545265,6.14568
0.10816,0.543865,6.1127
0.10816,0.542035,6.10271
0.10816,0.545935,6.1225
0.112486,0.54424,6.13758
0.112486,0.541945,6.12285
0.112486,0.54235,6.1195
0.116986,0.540085,6.11191
0.116986,0.5402,6.10535
0.116986,0.54231,6.11018
0.121665,0.537565,6.11072
0.121665,0.535685,6.10606
0.121665,0.53598,6.10082
0.126532,0.53903,6.12771
0.126532,0.53717,6.10408
0.126532,0.537145,6.10381
0.131593,0.536265,6.1252
0.131593,0.537625,6.13595
0.131593,0.5337,6.11209
0.136857,0.532815,6.11496
0.136857,0.534445,6.12193
0.136857,0.533,6.1112
0.142331,0.53054,6.10922
0.142331,0.530485,6.11557
0.142331,0.5338,6.13006
0.148024,0.529795,6.13227
0.148024,0.530035,6.12989
0.148024,0.531585,6.13875
0.153945,0.52584,6.10426
0.153945,0.527225,6.11849
0.153945,0.530895,6.15961
0.160103,0.5246,6.1087
0.160103,0.52452,6.118
0.160103,0.526195,6.11344
0.166507,0.52388,6.13056
0.166507,0.528095,6.13399
0.166507,0.525025,6.12469
0.173168,0.52331,6.14046
0.173168,0.52222,6.11461
0.173168,0.522595,6.12921
0.180094,0.52201,6.14382
0.180094,0.51844,6.11891
0.180094,0.519315,6.14229
0.187298,0.51797,6.13585
0.187298,0.51793,6.14293
0.187298,0.517535,6.13583
0.19479,0.51632,6.1317
0.19479,0.516765,6.1355
0.19479,0.516175,6.10864
0.202582,0.515305,6.13947
0.202582,0.514925,6.11615
0.202582,0.51373,6.12308
0.210685,0.51167,6.11006
0.210685,0.51125,6.13769
0.210685,0.51312,6.12497
0.219112,0.512345,6.13665
0.219112,0.50921,6.13421
0.219112,0.5127,6.14688
0.227877,0.51111,6.15781
0.227877,0.512215,6.1396
0.227877,0.509455,6.13266
0.236992,0.507435,6.13425
0.236992,0.50888,6.14163
0.236992,0.506535,6.15795
0.246472,0.504565,6.10972
0.246472,0.505405,6.12627
0.246472,0.50403,6.1429
0.25633,0.502725,6.1346
0.25633,0.50319,6.12863
0.25633,0.501885,6.13737
0.266584,0.50128,6.15996
0.266584,0.502535,6.13964
0.266584,0.502745,6.13441
0.277247,0.499565,6.13107
0.277247,0.5023,6.13963
0.277247,0.502255,6.16248
0.288337,0.50026,6.13156
0.288337,0.498325,6.14557
0.288337,0.49711,6.14051
0.29987,0.49596,6.14432
0.29987,0.49695,6.14087
0.29987,0.49635,6.12478
0.311865,0.4961,6.15407
0.311865,0.49346,6.13317
0.311865,0.49478,6.15904
0.32434,0.493635,6.15136
0.32434,0.4923,6.14458
0.32434,0.492555,6.13707
0.337313,0.489925,6.13455
0.337313,0.491065,6.14217
0.337313,0.49079,6.14365
0.350806,0.48989,6.13811
0.350806,0.488385,6.1504
0.350806,0.490355,6.16422
0.364838,0.48783,6.13899
0.364838,0.48594,6.13591
0.364838,0.485345,6.12939
0.379432,0.483695,6.12369
0.379432,0.481115,6.13984
0.379432,0.48387,6.13455
0.394609,0.48257,6.13907
0.394609,0.48058,6.14383
0.394609,0.48504,6.16193
0.410393,0.47954,6.1312
0.410393,0.480125,6.1251
0.410393,0.479825,6.1424
