# Start of simulation: Mon Mar 21 17:44:11 2016
beta,acc,obs
0.1,0.54894,6.12599
0.1,0.547705,6.10949
0.1,0.547345,6.1165
0.104,0.54768,6.12005
0.104,0.547155,6.1086
0.104,0.54586,6.10565
0.10816,0.54544,6.1318
0.10816,0.54311,6.1154
0.10816,0.543875,6.1346
0.112486,0.540275,6.11772
0.112486,0.540935,6.1053
0.112486,0.544495,6.1303
0.116986,0.543155,6.11684
0.116986,0.541035,6.13442
0.116986,0.53979,6.12487
0.121665,0.535105,6.09394
0.121665,0.539895,6.11689
0.121665,0.540895,6.12709
0.126532,0.53765,6.13374
0.126532,0.535385,6.12783
0.126532,0.53494,6.12897
0.131593,0.532995,6.114
0.131593,0.533945,6.11636
0.131593,0.53533,6.11131
0.136857,0.531965,6.10807
0.136857,0.53415,6.12788
0.136857,0.532885,6.13099
0.142331,0.53187,6.13713
0.142331,0.53081,6.12757
0.142331,0.53174,6.14514
0.148024,0.530575,6.11532
0.148024,0.52824,6.1187
0.148024,0.52639,6.11348
0.153945,0.52841,6.13604
0.153945,0.52662,6.15028
0.153945,0.52645,6.13656
0.160103,0.526945,6.1291
0.160103,0.523915,6.13387
0.160103,0.52505,6.13243
0.166507,0.52572,6.14037
0.166507,0.524655,6.1252
0.166507,0.52304,6.12007
0.173168,0.522985,6.11877
0.173168,0.524995,6.14791
0.173168,0.52194,6.13379
0.180094,0.51984,6.14512
0.180094,0.52141,6.1283
0.180094,0.521005,6.13457
0.187298,0.51894,6.15333
0.187298,0.519755,6.12263
0.187298,0.52023,6.13266
0.19479,0.51767,6.12836
0.19479,0.517255,6.13775
0.19479,0.515155,6.12216
0.202582,0.516605,6.14719
0.202582,0.515195,6.13464
0.202582,0.515045,6.12813
0.210685,0.511495,6.14151
0.210685,0.511885,6.11602
0.210685,0.513365,6.10524
0.219112,0.510175,6.12281
0.219112,0.51122,6.13554
0.219112,0.513385,6.13266
0.227877,0.510195,6.15197
0.227877,0.50776,6.12272
0.227877,0.507315,6.13119
0.236992,0.509565,6.13158
