# Start of simulation: Mon Mar 21 17:02:32 2016
beta,acc,obs
0.1,0.54692,6.13197
0.1,0.549115,6.13426
0.1,0.545575,6.10479
0.104,0.543245,6.1111
0.104,0.54447,6.1144
0.104,0.545705,6.10643
0.10816,0.54253,6.12803
0.10816,0.545135,6.10996
0.10816,0.5455,6.11937
0.112486,0.54026,6.11633
0.112486,0.54158,6.10279
0.112486,0.545,6.12319
0.116986,0.539915,6.10958
0.116986,0.539345,6.12702
0.116986,0.540975,6.11429
0.121665,0.53655,6.09859
0.121665,0.539345,6.1091
0.121665,0.5369,6.13098
0.126532,0.536435,6.13355
0.126532,0.53743,6.13614
0.126532,0.53664,6.13751
0.131593,0.53698,6.12308
0.131593,0.53465,6.11524
0.131593,0.53461,6.13616
0.136857,0.5323,6.11495
0.136857,0.533145,6.11377
0.136857,0.53415,6.11736
0.142331,0.53376,6.13934
0.142331,0.53088,6.1279
0.142331,0.53205,6.12881
0.148024,0.52764,6.11429
0.148024,0.533205,6.14124
0.148024,0.52808,6.12501
0.153945,0.526575,6.10676
0.153945,0.528485,6.13035
0.153945,0.528675,6.11987
0.160103,0.52598,6.1363
0.160103,0.52715,6.10911
0.160103,0.52432,6.1191
0.166507,0.524725,6.14676
0.166507,0.52499,6.1266
0.166507,0.52486,6.13989
0.173168,0.522595,6.12529
0.173168,0.521535,6.12785
0.173168,0.522475,6.16398
0.180094,0.52084,6.12134
0.180094,0.523125,6.13321
0.180094,0.520595,6.12694
0.187298,0.52033,6.15718
0.187298,0.517345,6.12665
0.187298,0.51937,6.1282
0.19479,0.517335,6.13089
0.19479,0.515775,6.12277
0.19479,0.515935,6.13013
0.202582,0.516325,6.14375
0.202582,0.515175,6.11851
0.202582,0.51245,6.12935
0.210685,0.51209,6.16132
0.210685,0.512525,6.12961
0.210685,0.51196,6.14149
0.219112,0.510675,6.11421
0.219112,0.512945,6.12651
0.219112,0.51332,6.14998
0.227877,0.510275,6.13693
0.227877,0.51135,6.13418
0.227877,0.51057,6.15527
0.236992,0.50746,6.13236
0.236992,0.506805,6.12707
0.236992,0.50811,6.12445
0.246472,0.50288,6.1365
0.246472,0.506515,6.14912
0.246472,0.50653,6.1423
0.25633,0.50462,6.14184
0.25633,0.50456,6.14577
0.25633,0.50571,6.13849
0.266584,0.50209,6.14107
0.266584,0.502315,6.1184
0.266584,0.50155,6.13515
0.277247,0.50009,6.1414
0.277247,0.49784,6.12193
0.277247,0.501035,6.12859
0.288337,0.498545,6.13521
0.288337,0.49877,6.14439
0.288337,0.49785,6.12515
0.29987,0.49794,6.13568
0.29987,0.496115,6.12988
0.29987,0.495205,6.12952
0.311865,0.494855,6.14456
0.311865,0.493365,6.12702
0.311865,0.495855,6.11417
0.32434,0.493265,6.14464
0.32434,0.492205,6.14594
0.32434,0.492435,6.1598
0.337313,0.49139,6.15195
0.337313,0.4884,6.11281
0.337313,0.490955,6.15249
0.350806,0.48885,6.13498
0.350806,0.48918,6.12514
0.350806,0.48784,6.1287
0.364838,0.485685,6.13012
0.364838,0.48899,6.14391
0.364838,0.48722,6.14552
0.379432,0.483745,6.14399
0.379432,0.48337,6.11983
0.379432,0.48241,6.11214
0.394609,0.481365,6.13687
0.394609,0.48258,6.1604
0.394609,0.48589,6.1659
0.410393,0.481815,6.14518
0.410393,0.481145,6.13246
0.410393,0.48044,6.14355
0.426809,0.47858,6.12779
0.426809,0.48031,6.14269
0.426809,0.4808,6.14703
0.443881,0.476545,6.1481
0.443881,0.476165,6.15047
0.443881,0.47493,6.12464
0.461637,0.474075,6.12216
0.461637,0.476055,6.14625
0.461637,0.47342,6.1502
0.480102,0.473625,6.14701
0.480102,0.47311,6.14453
0.480102,0.47317,6.13489
0.499306,0.474085,6.13386
0.499306,0.471815,6.15091
0.499306,0.469835,6.11629
0.519278,0.467335,6.13236
0.519278,0.47164,6.14965
0.519278,0.470005,6.13333
0.54005,0.46924,6.14409
0.54005,0.46587,6.13373
0.54005,0.4671,6.14608
0.561652,0.462875,6.12863
0.561652,0.46475,6.13899
0.561652,0.463185,6.121
0.584118,0.46351,6.13031
0.584118,0.464495,6.15135
0.584118,0.45999,6.12742
0.607482,0.461035,6.12782
0.607482,0.460585,6.12667
0.607482,0.45858,6.13972
0.631782,0.45725,6.14105
0.631782,0.457685,6.11814
0.631782,0.45856,6.11533
0.657053,0.457185,6.14795
0.657053,0.455785,6.12597
0.657053,0.45551,6.14852
0.683335,0.45476,6.13134
0.683335,0.45408,6.13601
0.683335,0.454145,6.12964
0.710668,0.453975,6.12665
0.710668,0.447375,6.10903
0.710668,0.452465,6.12528
0.739095,0.44827,6.12591
0.739095,0.4498,6.14185
0.739095,0.45025,6.14019
0.768659,0.44462,6.11911
0.768659,0.442965,6.10968
0.768659,0.447855,6.12183
0.799405,0.442955,6.13677
0.799405,0.4454,6.12251
0.799405,0.44677,6.15438
0.831381,0.440265,6.11118
0.831381,0.44249,6.13767
0.831381,0.44115,6.14734
0.864637,0.439905,6.1492
0.864637,0.44196,6.12134
0.864637,0.43706,6.11404
0.899222,0.43663,6.12047
0.899222,0.43743,6.1385
0.899222,0.436255,6.11384
0.935191,0.43364,6.12389
0.935191,0.43345,6.12016
0.935191,0.434245,6.10287
0.972599,0.43368,6.14005
0.972599,0.43136,6.12824
0.972599,0.432485,6.12131
1.0115,0.429395,6.12617
1.0115,0.4288,6.10462
1.0115,0.429215,6.09224
1.05196,0.428355,6.11848
1.05196,0.429315,6.09492
1.05196,0.42657,6.0886
1.09404,0.42451,6.10433
1.09404,0.420845,6.07443
1.09404,0.422,6.09094
1.1378,0.423515,6.0935
1.1378,0.422385,6.10332
1.1378,0.421235,6.09923
1.18332,0.41975,6.08817
1.18332,0.419545,6.08823
1.18332,0.420515,6.07242
1.23065,0.419225,6.10187
1.23065,0.41907,6.11219
1.23065,0.42016,6.11087
1.27987,0.4173,6.10028
1.27987,0.41628,6.09934
1.27987,0.415265,6.0873
1.33107,0.41159,6.09361
1.33107,0.41102,6.07136
1.33107,0.414845,6.11629
1.38431,0.409385,6.10155
1.38431,0.41147,6.08266
1.38431,0.412085,6.10244
1.43968,0.409,6.09588
1.43968,0.410825,6.08474
1.43968,0.40592,6.04541
1.49727,0.40581,6.06888
1.49727,0.405815,6.09891
1.49727,0.4074,6.07639
1.55716,0.406755,6.10039
1.55716,0.40351,6.07494
1.55716,0.404275,6.07042
1.61945,0.399685,6.04926
1.61945,0.399135,6.06826
1.61945,0.4027,6.09514
1.68423,0.398735,6.07359
1.68423,0.395485,6.06176
1.68423,0.396295,6.05528
1.7516,0.397065,6.09194
1.7516,0.393865,6.08994
1.7516,0.39537,6.08433
1.82166,0.392825,6.05474
1.82166,0.390805,6.05114
1.82166,0.39028,6.04482
1.89453,0.39217,6.05495
1.89453,0.39092,6.05854
1.89453,0.38834,6.04993
1.97031,0.386025,6.0631
1.97031,0.3871,6.03872
1.97031,0.388605,6.05341
2.04912,0.384575,6.02675
2.04912,0.38385,6.04503
2.04912,0.384225,6.02377
2.13108,0.38081,6.05151
2.13108,0.384065,6.06569
2.13108,0.38022,6.03636
2.21633,0.37753,5.99934
2.21633,0.381455,6.04145
2.21633,0.379305,6.00181
2.30498,0.375105,6.05014
2.30498,0.37724,6.00003
2.30498,0.3755,6.02387
2.39718,0.37085,5.97782
2.39718,0.37248,6.01981
2.39718,0.369775,5.97274
2.49307,0.369355,6.02772
2.49307,0.369815,5.9901
2.49307,0.36949,6.02899
2.59279,0.36644,5.99537
2.59279,0.36753,5.99363
2.59279,0.36567,6.00601
2.6965,0.36113,5.95641
2.6965,0.36172,5.98298
2.6965,0.36374,5.96175
2.80436,0.359505,5.99521
2.80436,0.35837,5.96813
2.80436,0.355685,5.96027
2.91653,0.357565,5.96076
2.91653,0.35318,5.96155
2.91653,0.35285,5.94571
3.0332,0.35341,5.94193
3.0332,0.351575,5.94549
3.0332,0.351045,5.94526
3.15452,0.34928,5.93322
3.15452,0.348035,5.95256
3.15452,0.350775,5.93358
3.28071,0.34478,5.90447
3.28071,0.34187,5.86394
3.28071,0.339825,5.90474
3.41193,0.34577,5.94689
3.41193,0.34125,5.93595
3.41193,0.341365,5.92004
3.54841,0.33848,5.91811
3.54841,0.34083,5.90073
3.54841,0.338525,5.87134
3.69035,0.329455,5.81116
3.69035,0.334355,5.85615
3.69035,0.33884,5.92312
3.83796,0.33148,5.87862
3.83796,0.32527,5.86639
3.83796,0.33134,5.88515
3.99148,0.32422,5.79616
3.99148,0.323035,5.86165
3.99148,0.328105,5.8335
4.15114,0.315555,5.76192
4.15114,0.32135,5.85538
4.15114,0.319375,5.79035
4.31718,0.320865,5.81546
4.31718,0.317755,5.73861
4.31718,0.317195,5.80531
4.48987,0.30938,5.74629
4.48987,0.31197,5.82553
4.48987,0.310895,5.80415
4.66947,0.306455,5.8077
4.66947,0.307135,5.74839
