# Start of simulation: Mon Mar 21 17:40:03 2016
beta,acc,obs
0.1,0.54488,6.09603
0.1,0.547425,6.12362
0.1,0.54619,6.11671
0.104,0.545745,6.12248
0.104,0.54633,6.12524
0.104,0.54596,6.11887
0.10816,0.542515,6.106
0.10816,0.5424,6.11797
0.10816,0.545585,6.12363
0.112486,0.542445,6.11083
0.112486,0.54135,6.11126
0.112486,0.541735,6.13696
0.116986,0.537105,6.10791
0.116986,0.538235,6.10678
0.116986,0.538325,6.10914
0.121665,0.54118,6.11296
0.121665,0.538,6.1013
0.121665,0.53854,6.12958
0.126532,0.536845,6.12305
0.126532,0.537845,6.14128
0.126532,0.537375,6.14624
0.131593,0.53406,6.11534
0.131593,0.535745,6.12368
0.131593,0.53246,6.11275
0.136857,0.53251,6.12863
0.136857,0.53331,6.13412
0.136857,0.532715,6.13061
0.142331,0.530355,6.13404
0.142331,0.53353,6.12214
0.142331,0.53117,6.12921
0.148024,0.52959,6.14835
0.148024,0.528185,6.12811
0.148024,0.52886,6.11261
0.153945,0.53021,6.13431
0.153945,0.526825,6.11649
0.153945,0.528365,6.14071
0.160103,0.5276,6.13257
0.160103,0.525555,6.12747
0.160103,0.525605,6.12014
0.166507,0.52522,6.153
0.166507,0.52394,6.1294
0.166507,0.523945,6.13518
0.173168,0.522835,6.15119
0.173168,0.51909,6.11058
0.173168,0.52388,6.13097
0.180094,0.5239,6.14618
0.180094,0.522375,6.14708
0.180094,0.52163,6.12365
0.187298,0.51859,6.13723
0.187298,0.5199,6.14745
0.187298,0.516855,6.12847
0.19479,0.51836,6.14155
0.19479,0.5163,6.11885
0.19479,0.513195,6.14837
0.202582,0.51493,6.13164
0.202582,0.514045,6.14223
0.202582,0.514405,6.12772
0.210685,0.515175,6.16196
0.210685,0.510565,6.12131
0.210685,0.514605,6.14362
0.219112,0.513225,6.12947
0.219112,0.508045,6.10718
0.219112,0.51106,6.12346
0.227877,0.508185,6.11832
0.227877,0.51004,6.12266
0.227877,0.50913,6.13555
0.236992,0.507935,6.13544
0.236992,0.50975,6.12087
0.236992,0.50888,6.14718
0.246472,0.50908,6.14704
0.246472,0.504555,6.11784
0.246472,0.503185,6.13512
0.25633,0.50526,6.15959
0.25633,0.506035,6.16636
0.25633,0.50369,6.14713
0.266584,0.5044,6.14115
0.266584,0.50239,6.13662
0.266584,0.502745,6.14633
0.277247,0.4985,6.11463
0.277247,0.499,6.13311
0.277247,0.49943,6.13056
0.288337,0.49733,6.128
0.288337,0.49862,6.14059
0.288337,0.49649,6.12871
0.29987,0.495795,6.12378
0.29987,0.493855,6.12767
0.29987,0.496085,6.12259
0.311865,0.492365,6.13059
0.311865,0.497345,6.14541
0.311865,0.49504,6.11619
0.32434,0.492485,6.13221
0.32434,0.496025,6.15715
0.32434,0.48898,6.13697
0.337313,0.491895,6.14407
0.337313,0.49079,6.1557
0.337313,0.48824,6.12797
0.350806,0.488255,6.15001
0.350806,0.486795,6.16567
0.350806,0.4865,6.13469
0.364838,0.48643,6.1402
0.364838,0.48724,6.14666
0.364838,0.48671,6.13354
0.379432,0.482615,6.12358
0.379432,0.48524,6.14485
0.379432,0.486965,6.12656
0.394609,0.482965,6.1068
0.394609,0.479795,6.12945
0.394609,0.48249,6.13371
0.410393,0.480045,6.13118
0.410393,0.480815,6.14345
0.410393,0.481515,6.14037
0.426809,0.478625,6.14634
0.426809,0.48169,6.14057
0.426809,0.478615,6.12965
0.443881,0.475625,6.14765
0.443881,0.476625,6.1438
0.443881,0.473645,6.12039
0.461637,0.475575,6.15485
0.461637,0.474395,6.13689
0.461637,0.472705,6.1212
0.480102,0.47052,6.11727
0.480102,0.47349,6.15758
0.480102,0.473815,6.13318
0.499306,0.470185,6.12253
0.499306,0.46968,6.13849
0.499306,0.4711,6.13864
0.519278,0.46656,6.13492
0.519278,0.469005,6.13797
0.519278,0.46761,6.1207
0.54005,0.46831,6.13554
0.54005,0.46491,6.11971
0.54005,0.46626,6.12362
0.561652,0.46553,6.11347
0.561652,0.465345,6.12723
0.561652,0.46174,6.12161
0.584118,0.460285,6.13707
0.584118,0.46091,6.124
0.584118,0.460225,6.13392
0.607482,0.46164,6.14262
0.607482,0.45673,6.10647
0.607482,0.458675,6.13839
0.631782,0.45657,6.13639
0.631782,0.456495,6.13
0.631782,0.455505,6.13515
0.657053,0.45564,6.1235
0.657053,0.45412,6.11163
0.657053,0.45527,6.13821
0.683335,0.452685,6.14057
0.683335,0.453855,6.12337
0.683335,0.45514,6.14456
0.710668,0.44797,6.12167
0.710668,0.45133,6.14197
0.710668,0.45215,6.13184
0.739095,0.449325,6.12586
0.739095,0.4467,6.12892
0.739095,0.450035,6.14331
0.768659,0.448045,6.13244
0.768659,0.44738,6.11204
0.768659,0.44669,6.10302
0.799405,0.443465,6.10873
0.799405,0.43975,6.10647
0.799405,0.442485,6.1268
0.831381,0.44033,6.11888
0.831381,0.441465,6.10648
0.831381,0.444185,6.13261
0.864637,0.4399,6.10506
0.864637,0.43936,6.10144
0.864637,0.43933,6.12007
0.899222,0.43846,6.11791
0.899222,0.437105,6.12905
0.899222,0.43575,6.1072
0.935191,0.433625,6.11452
0.935191,0.43119,6.10349
0.935191,0.43184,6.12789
0.972599,0.42871,6.11344
0.972599,0.42977,6.12626
0.972599,0.431655,6.13373
1.0115,0.42876,6.10064
1.0115,0.42741,6.10593
1.0115,0.42699,6.127
1.05196,0.425855,6.118
1.05196,0.42747,6.10981
1.05196,0.42372,6.10783
1.09404,0.42459,6.08844
1.09404,0.42489,6.09667
1.09404,0.428,6.12424
1.1378,0.42284,6.11169
1.1378,0.418225,6.10014
1.1378,0.423435,6.12446
1.18332,0.4187,6.11404
1.18332,0.41815,6.10669
1.18332,0.419655,6.10578
1.23065,0.414955,6.09479
1.23065,0.41917,6.10184
1.23065,0.417165,6.09577
1.27987,0.413605,6.10427
1.27987,0.41822,6.10749
1.27987,0.41438,6.1078
1.33107,0.409635,6.07734
1.33107,0.41293,6.09254
1.33107,0.413785,6.09185
1.38431,0.408915,6.08002
1.38431,0.41,6.10812
1.38431,0.41376,6.11197
1.43968,0.40977,6.11297
1.43968,0.40611,6.08275
1.43968,0.409945,6.10269
1.49727,0.40586,6.10091
1.49727,0.403655,6.06367
1.49727,0.404655,6.08283
1.55716,0.40469,6.07769
1.55716,0.40492,6.08752
1.55716,0.405015,6.0965
1.61945,0.397515,6.06143
1.61945,0.4018,6.08848
1.61945,0.401715,6.06803
1.68423,0.39991,6.07112
1.68423,0.39554,6.0734
1.68423,0.39664,6.0587
1.7516,0.39484,6.04275
1.7516,0.39362,6.07438
1.7516,0.39839,6.10418
1.82166,0.39485,6.06804
1.82166,0.39281,6.06497
1.82166,0.390625,6.06001
1.89453,0.392195,6.06593
1.89453,0.38792,6.05733
1.89453,0.390815,6.0736
1.97031,0.384855,6.04451
1.97031,0.384295,6.04281
1.97031,0.38691,6.04939
2.04912,0.38487,6.06779
2.04912,0.385575,6.05686
2.04912,0.38165,6.01375
2.13108,0.38107,6.04193
2.13108,0.380145,6.02584
2.13108,0.380225,6.0092
2.21633,0.3796,6.02296
2.21633,0.376905,6.04599
2.21633,0.37707,6.02352
2.30498,0.378345,6.02486
2.30498,0.37433,5.99383
2.30498,0.375045,6.04094
2.39718,0.371705,6.01377
2.39718,0.374955,6.03022
2.39718,0.373955,6.04072
2.49307,0.36924,6.01802
2.49307,0.369815,6.00481
2.49307,0.367705,5.98274
2.59279,0.36246,5.96762
2.59279,0.364625,5.96324
2.59279,0.365015,5.97535
2.6965,0.361355,5.98879
2.6965,0.359635,5.99227
2.6965,0.36061,5.96164
2.80436,0.36446,6.01458
2.80436,0.358775,5.9704
2.80436,0.36137,5.9775
2.91653,0.354555,5.94914
2.91653,0.350635,5.97593
2.91653,0.362365,5.98845
3.0332,0.349845,5.94035
3.0332,0.35358,5.99117
3.0332,0.35092,5.92888
3.15452,0.349865,5.94292
3.15452,0.35142,5.93815
3.15452,0.34885,5.93272
3.28071,0.347735,5.93366
3.28071,0.34454,5.93166
3.28071,0.349285,5.92883
3.41193,0.34072,5.91649
3.41193,0.34362,5.93603
3.41193,0.33887,5.90519
3.54841,0.34027,5.98461
3.54841,0.340785,5.911
3.54841,0.33571,5.87147
3.69035,0.336105,5.91647
3.69035,0.33324,5.81426
3.69035,0.32797,5.84757
3.83796,0.32635,5.8577
3.83796,0.329925,5.83245
3.83796,0.32816,5.8911
3.99148,0.32725,5.82758
3.99148,0.32359,5.82789
3.99148,0.32828,5.84881
4.15114,0.31925,5.77053
4.15114,0.320725,5.81995
4.15114,0.323775,5.83583
4.31718,0.3184,5.80315
4.31718,0.315045,5.77549
4.31718,0.314315,5.76442
4.48987,0.30841,5.73987
4.48987,0.305045,5.75841
4.48987,0.308555,5.75036
4.66947,0.30327,5.73273
4.66947,0.308845,5.74882
4.66947,0.308285,5.70618
4.85625,0.30113,5.7561
4.85625,0.299715,5.74055
4.85625,0.305435,5.69747
5.05049,0.291175,5.65851
5.05049,0.29931,5.72668
5.05049,0.29671,5.67844
5.25251,0.29403,5.65456
5.25251,0.28741,5.61603
5.25251,0.293185,5.67781
5.46262,0.27634,5.563
5.46262,0.284045,5.54723
5.46262,0.2916,5.65292
5.68112,0.279625,5.57004
5.68112,0.2706,5.4557
5.68112,0.277245,5.62585
5.90836,0.27483,5.45747
5.90836,0.2668,5.449
5.90836,0.266105,5.42182
6.1447,0.26179,5.44684
6.1447,0.25477,5.38494
6.1447,0.26562,5.40175
6.39049,0.25779,5.36665
6.39049,0.24886,5.2705
6.39049,0.25838,5.39702
6.64611,0.25175,5.32584
6.64611,0.2446,5.22865
6.64611,0.25058,5.3648
6.91195,0.25721,5.32846
6.91195,0.25219,5.28704
6.91195,0.245445,5.13399
7.18843,0.2335,5.03956
7.18843,0.225975,5.01148
7.18843,0.231805,5.03167
7.47597,0.219945,4.85439
7.47597,0.234915,5.07559
7.47597,0.23314,5.09331
7.775,0.209195,4.87082
7.775,0.2193,5.14254
7.775,0.209295,4.79927
8.086,0.226085,4.88534
8.086,0.208395,4.57184
8.086,0.233855,5.21035
8.40945,0.224765,4.83751
8.40945,0.209635,4.59188
8.40945,0.215535,4.69922
8.74582,0.21047,4.55246
8.74582,0.2192,4.57117
8.74582,0.220085,4.80589
9.09566,0.235265,4.74021
9.09566,0.241625,4.889
9.09566,0.21478,4.50644
9.45948,0.25008,5.06783
