# Start of simulation: Mon Mar 21 17:56:37 2016
beta,acc,obs
0.1,0.548415,6.12151
0.1,0.548135,6.12421
0.1,0.547005,6.09673
0.104,0.54295,6.10748
0.104,0.546315,6.11801
0.104,0.545815,6.11994
0.10816,0.541605,6.11293
0.10816,0.5468,6.12484
0.10816,0.543175,6.13178
0.112486,0.54338,6.12806
0.112486,0.5419,6.10029
0.112486,0.536885,6.11779
0.116986,0.539905,6.13058
0.116986,0.54195,6.11344
0.116986,0.536875,6.11549
0.121665,0.537065,6.10703
0.121665,0.53651,6.14545
0.121665,0.537695,6.11131
0.126532,0.534345,6.08842
0.126532,0.537195,6.12086
0.126532,0.537335,6.13072
0.131593,0.53402,6.11269
0.131593,0.53665,6.12693
0.131593,0.53413,6.13319
0.136857,0.53252,6.13573
0.136857,0.532885,6.1169
0.136857,0.53223,6.12188
0.142331,0.53062,6.09511
0.142331,0.53073,6.11552
0.142331,0.53105,6.12337
0.148024,0.52919,6.1486
0.148024,0.52777,6.12884
0.148024,0.52924,6.13013
0.153945,0.528555,6.11771
0.153945,0.528155,6.11257
0.153945,0.525625,6.12127
0.160103,0.52462,6.12998
0.160103,0.525105,6.11775
0.160103,0.52161,6.1125
0.166507,0.5236,6.11489
0.166507,0.52272,6.12831
0.166507,0.521915,6.13147
0.173168,0.522035,6.12719
0.173168,0.523075,6.13759
0.173168,0.523345,6.13173
0.180094,0.52265,6.14371
0.180094,0.521915,6.14167
0.180094,0.520725,6.13074
0.187298,0.51762,6.12475
0.187298,0.51582,6.11853
0.187298,0.51948,6.14293
0.19479,0.51505,6.11387
0.19479,0.515465,6.10754
0.19479,0.51612,6.14066
0.202582,0.515435,6.14786
0.202582,0.512625,6.13484
0.202582,0.51592,6.13058
0.210685,0.5155,6.13507
0.210685,0.51375,6.14129
0.210685,0.51266,6.14349
0.219112,0.506715,6.10798
0.219112,0.509,6.1295
0.219112,0.509845,6.1285
0.227877,0.51041,6.1266
0.227877,0.506535,6.12632
0.227877,0.509365,6.13629
0.236992,0.506265,6.12605
0.236992,0.5086,6.1298
0.236992,0.50786,6.14288
0.246472,0.50591,6.11262
0.246472,0.505545,6.14954
0.246472,0.50609,6.13349
0.25633,0.502,6.13674
0.25633,0.50206,6.13605
0.25633,0.502255,6.13404
0.266584,0.50379,6.13653
0.266584,0.499765,6.13256
0.266584,0.50057,6.12581
0.277247,0.49934,6.15989
0.277247,0.501895,6.15114
0.277247,0.49918,6.14033
0.288337,0.4961,6.1096
0.288337,0.497765,6.13068
0.288337,0.49838,6.12941
0.29987,0.4966,6.16227
0.29987,0.495405,6.14236
0.29987,0.49245,6.12582
0.311865,0.49266,6.14429
0.311865,0.494865,6.12732
0.311865,0.4954,6.13805
0.32434,0.49203,6.1526
0.32434,0.49329,6.13431
0.32434,0.494205,6.13845
0.337313,0.490285,6.13662
0.337313,0.492075,6.14912
0.337313,0.49045,6.15684
0.350806,0.4881,6.14115
0.350806,0.488815,6.13741
0.350806,0.490795,6.15257
0.364838,0.487355,6.13087
0.364838,0.486355,6.12272
0.364838,0.48797,6.13376
0.379432,0.481035,6.12973
0.379432,0.48648,6.13174
0.379432,0.486185,6.14175
0.394609,0.48054,6.12642
0.394609,0.481555,6.11944
0.394609,0.48127,6.12065
0.410393,0.479685,6.11371
0.410393,0.48284,6.14636
0.410393,0.483055,6.14959
0.426809,0.47712,6.14269
0.426809,0.476045,6.12515
0.426809,0.47852,6.13849
0.443881,0.47678,6.15249
0.443881,0.477535,6.15023
0.443881,0.474055,6.11894
0.461637,0.47592,6.16269
0.461637,0.47339,6.14016
0.461637,0.47586,6.13844
0.480102,0.469395,6.12055
0.480102,0.47309,6.14363
0.480102,0.473575,6.14572
0.499306,0.47,6.12415
0.499306,0.47083,6.13082
0.499306,0.470685,6.1239
0.519278,0.468445,6.13379
0.519278,0.47032,6.15247
0.519278,0.469325,6.13203
0.54005,0.464375,6.11525
0.54005,0.467105,6.12857
0.54005,0.467275,6.13617
0.561652,0.46239,6.13584
0.561652,0.464005,6.12838
0.561652,0.464785,6.13201
0.584118,0.46091,6.11981
0.584118,0.462605,6.11694
0.584118,0.459135,6.11818
0.607482,0.461635,6.14492
0.607482,0.458205,6.11318
0.607482,0.46009,6.13284
0.631782,0.45624,6.12217
0.631782,0.45739,6.12555
0.631782,0.459335,6.13178
0.657053,0.45462,6.14205
0.657053,0.45642,6.15251
0.657053,0.458035,6.12565
0.683335,0.456245,6.13465
0.683335,0.453515,6.13561
0.683335,0.45199,6.13393
0.710668,0.448815,6.14232
0.710668,0.45124,6.12788
0.710668,0.449515,6.1207
0.739095,0.450055,6.12515
0.739095,0.4469,6.10589
0.739095,0.45036,6.14369
0.768659,0.44778,6.14039
0.768659,0.44922,6.12435
0.768659,0.443605,6.1238
0.799405,0.44328,6.12292
0.799405,0.445115,6.11597
0.799405,0.443255,6.1201
0.831381,0.44037,6.11614
0.831381,0.441765,6.14037
0.831381,0.43972,6.12157
0.864637,0.44015,6.13027
0.864637,0.4389,6.1277
0.864637,0.437485,6.11072
0.899222,0.435125,6.1248
0.899222,0.436205,6.10219
0.899222,0.435455,6.09642
0.935191,0.43363,6.10591
0.935191,0.435845,6.11409
0.935191,0.43396,6.10784
0.972599,0.432315,6.12389
0.972599,0.43254,6.12367
0.972599,0.43017,6.1123
1.0115,0.42886,6.11433
1.0115,0.430955,6.12409
1.0115,0.430015,6.12487
1.05196,0.426615,6.1057
1.05196,0.425325,6.09125
1.05196,0.4262,6.10703
1.09404,0.4233,6.09029
1.09404,0.42353,6.08817
1.09404,0.42305,6.12272
1.1378,0.42232,6.1257
1.1378,0.42359,6.10833
1.1378,0.42147,6.10196
1.18332,0.421045,6.11252
1.18332,0.417705,6.08907
1.18332,0.421215,6.09045
1.23065,0.416915,6.11824
1.23065,0.41776,6.10789
1.23065,0.416605,6.11646
1.27987,0.41385,6.087
1.27987,0.415045,6.11384
1.27987,0.414775,6.07358
1.33107,0.41197,6.08096
1.33107,0.411985,6.10566
1.33107,0.412185,6.08711
1.38431,0.40643,6.0783
1.38431,0.409835,6.08606
1.38431,0.409645,6.07536
1.43968,0.40893,6.10306
1.43968,0.407845,6.08658
1.43968,0.408985,6.07288
1.49727,0.40912,6.11136
1.49727,0.40508,6.10674
1.49727,0.403025,6.08493
1.55716,0.40316,6.09193
1.55716,0.40123,6.07512
1.55716,0.40592,6.09229
1.61945,0.40007,6.0748
1.61945,0.400735,6.06023
1.61945,0.40316,6.08186
1.68423,0.39839,6.07928
1.68423,0.39923,6.10119
1.68423,0.39662,6.05405
1.7516,0.397715,6.05668
1.7516,0.39629,6.09211
1.7516,0.393065,6.05244
1.82166,0.39526,6.08257
1.82166,0.394555,6.076
1.82166,0.391555,6.0439
1.89453,0.388825,6.06728
1.89453,0.391295,6.07086
1.89453,0.388135,6.04766
1.97031,0.38818,6.06366
1.97031,0.38839,6.05171
1.97031,0.390285,6.04693
2.04912,0.386405,6.05017
2.04912,0.383455,6.03998
2.04912,0.38319,6.04143
2.13108,0.381605,6.05225
2.13108,0.382095,6.0423
2.13108,0.382355,6.03408
2.21633,0.376445,6.02688
2.21633,0.379495,6.01743
2.21633,0.37885,6.04403
2.30498,0.37682,6.01862
2.30498,0.37578,6.01415
2.30498,0.37441,6.04935
2.39718,0.37349,6.00419
2.39718,0.372055,6.01387
2.39718,0.37222,6.00091
2.49307,0.36857,6.03313
2.49307,0.3685,5.93636
2.49307,0.36769,6.00545
2.59279,0.365495,5.96989
2.59279,0.3648,5.99384
2.59279,0.36724,5.9986
2.6965,0.363105,6.00253
2.6965,0.360355,6.02623
2.6965,0.361305,6.00379
2.80436,0.35951,5.95289
2.80436,0.359455,5.9796
2.80436,0.360405,5.94773
2.91653,0.358855,5.97636
2.91653,0.355425,5.97288
2.91653,0.357535,5.96647
3.0332,0.34854,5.91634
3.0332,0.35371,5.97197
3.0332,0.35323,5.95831
3.15452,0.34264,5.93432
3.15452,0.350695,5.97434
3.15452,0.35011,5.94949
3.28071,0.34411,5.92424
3.28071,0.345645,5.94494
3.28071,0.345335,5.94651
3.41193,0.339855,5.90612
3.41193,0.34529,5.97722
3.41193,0.34216,5.91795
3.54841,0.334075,5.90213
3.54841,0.33767,5.89226
3.54841,0.3387,5.8931
3.69035,0.33114,5.8532
3.69035,0.33426,5.89838
3.69035,0.33108,5.88339
3.83796,0.328885,5.89662
3.83796,0.32753,5.86199
3.83796,0.32506,5.83971
3.99148,0.32446,5.87716
3.99148,0.324235,5.81566
3.99148,0.327215,5.85308
4.15114,0.32147,5.78866
4.15114,0.317895,5.81255
4.15114,0.315385,5.81455
4.31718,0.314325,5.75869
4.31718,0.31367,5.73051
4.31718,0.315245,5.85401
4.48987,0.30373,5.69977
4.48987,0.310465,5.73518
4.48987,0.30817,5.72001
4.66947,0.30764,5.73869
4.66947,0.30517,5.71404
4.66947,0.306735,5.8026
4.85625,0.307135,5.77557
4.85625,0.30293,5.69598
4.85625,0.31042,5.81327
5.05049,0.290895,5.58741
