# Start of simulation: Mon Mar 21 17:52:29 2016
beta,acc,obs
0.1,0.54832,6.10643
0.1,0.54772,6.11187
0.1,0.548245,6.11768
0.104,0.545125,6.12903
0.104,0.544955,6.10945
0.104,0.54704,6.11405
0.10816,0.541975,6.11851
0.10816,0.54296,6.11673
0.10816,0.543115,6.12517
0.112486,0.544535,6.1266
0.112486,0.54259,6.10879
0.112486,0.54169,6.11016
0.116986,0.53819,6.10094
0.116986,0.542365,6.1416
0.116986,0.54002,6.13067
0.121665,0.53817,6.11856
0.121665,0.53955,6.12176
0.121665,0.54069,6.12774
0.126532,0.538515,6.1022
0.126532,0.53728,6.11227
0.126532,0.53918,6.12949
0.131593,0.53578,6.13869
0.131593,0.535935,6.15488
0.131593,0.53452,6.14212
0.136857,0.53049,6.11825
0.136857,0.531925,6.12018
0.136857,0.530785,6.09827
0.142331,0.53066,6.10023
0.142331,0.53157,6.12014
0.142331,0.530535,6.12152
0.148024,0.53115,6.11953
0.148024,0.528995,6.12105
0.148024,0.531565,6.13658
0.153945,0.52755,6.12091
0.153945,0.528105,6.13563
0.153945,0.527145,6.10702
0.160103,0.5248,6.13674
0.160103,0.52566,6.12592
0.160103,0.528655,6.14153
0.166507,0.524155,6.13875
0.166507,0.5252,6.12353
0.166507,0.52496,6.13557
0.173168,0.521475,6.11087
0.173168,0.520995,6.11309
0.173168,0.523815,6.13346
0.180094,0.521625,6.1305
0.180094,0.519845,6.1187
0.180094,0.520825,6.1254
0.187298,0.51737,6.12605
0.187298,0.518935,6.11891
0.187298,0.517885,6.14425
0.19479,0.51846,6.12365
0.19479,0.51419,6.12436
0.19479,0.51651,6.13926
0.202582,0.51693,6.13359
0.202582,0.514865,6.11014
0.202582,0.51625,6.14021
0.210685,0.51237,6.12259
0.210685,0.51166,6.11251
0.210685,0.512555,6.12786
0.219112,0.512385,6.1162
0.219112,0.51027,6.11301
0.219112,0.51009,6.13115
0.227877,0.50969,6.14843
0.227877,0.508115,6.13401
0.227877,0.51149,6.14666
0.236992,0.507605,6.13724
0.236992,0.507825,6.1341
0.236992,0.50797,6.13748
