# Start of simulation: Mon Mar 21 19:35:41 2016
beta,acc,obs
0.1,0.548825,6.1219
0.1,0.5473,6.11042
0.1,0.54787,6.11484
0.1,0.54896,6.13541
0.1,0.54642,6.11867
0.1,0.550445,6.12093
0.1,0.547505,6.11713
0.1,0.545225,6.09648
0.1,0.54666,6.12252
0.1,0.54696,6.11363
0.1,0.547795,6.13184
0.1,0.547095,6.12687
0.1,0.550725,6.13596
0.1,0.54826,6.11686
0.1,0.547035,6.11346
0.104,0.544945,6.10027
0.104,0.544755,6.11379
0.104,0.54586,6.11757
0.104,0.54665,6.12416
0.104,0.545125,6.08075
0.104,0.545575,6.12027
0.104,0.54645,6.11623
0.104,0.54664,6.11169
0.104,0.545115,6.14271
0.104,0.54558,6.11764
0.104,0.54486,6.1173
0.104,0.545545,6.10533
0.104,0.54333,6.10143
0.104,0.5453,6.10876
0.104,0.545335,6.11904
0.10816,0.54439,6.10821
0.10816,0.54366,6.13207
0.10816,0.54023,6.10958
0.10816,0.545355,6.12598
0.10816,0.54476,6.11728
0.10816,0.54292,6.11599
0.10816,0.545625,6.14734
0.10816,0.542825,6.1268
0.10816,0.5429,6.12282
0.10816,0.54601,6.13586
0.10816,0.543795,6.10711
0.10816,0.54191,6.11014
0.10816,0.54362,6.10141
0.10816,0.54344,6.11879
0.10816,0.544045,6.11815
0.112486,0.542155,6.12067
0.112486,0.53942,6.11512
0.112486,0.539695,6.11198
0.112486,0.54307,6.13375
0.112486,0.541635,6.1235
0.112486,0.542135,6.11595
0.112486,0.542735,6.11935
0.112486,0.54306,6.12462
0.112486,0.54336,6.12165
0.112486,0.539895,6.12003
0.112486,0.54609,6.12457
0.112486,0.54209,6.12684
0.112486,0.54198,6.11518
0.112486,0.54471,6.1255
0.112486,0.543125,6.11665
0.116986,0.539295,6.1308
0.116986,0.54264,6.1225
0.116986,0.53888,6.11448
0.116986,0.540075,6.12707
0.116986,0.541075,6.12891
0.116986,0.541645,6.12007
0.116986,0.539345,6.1206
0.116986,0.5413,6.12119
0.116986,0.540325,6.11526
0.116986,0.53999,6.11877
0.116986,0.540535,6.10646
0.116986,0.538765,6.11253
0.116986,0.5395,6.09397
0.116986,0.539475,6.13275
0.116986,0.54041,6.12972
0.121665,0.53899,6.12451
0.121665,0.5403,6.11947
0.121665,0.536,6.10711
0.121665,0.5386,6.12517
0.121665,0.53884,6.1205
0.121665,0.53857,6.12423
0.121665,0.538415,6.12538
0.121665,0.53955,6.13386
0.121665,0.537495,6.11764
0.121665,0.53901,6.13364
0.121665,0.539935,6.1317
0.121665,0.538065,6.11366
0.121665,0.53909,6.11727
0.121665,0.537395,6.11285
0.121665,0.537955,6.11408
0.126532,0.53567,6.12771
0.126532,0.53668,6.13618
0.126532,0.538015,6.12178
0.126532,0.53905,6.11281
0.126532,0.536075,6.1266
0.126532,0.533375,6.10972
0.126532,0.53753,6.11751
0.126532,0.537955,6.12674
0.126532,0.53851,6.13443
0.126532,0.535355,6.12353
0.126532,0.537835,6.11341
0.126532,0.53417,6.11881
0.126532,0.53585,6.12356
0.126532,0.53667,6.1317
0.126532,0.53678,6.10987
0.131593,0.53378,6.12881
0.131593,0.531995,6.1339
0.131593,0.53467,6.11511
0.131593,0.53707,6.12177
0.131593,0.534025,6.10655
0.131593,0.53474,6.1153
0.131593,0.536115,6.13301
0.131593,0.535415,6.13163
0.131593,0.534225,6.10826
0.131593,0.538,6.14604
0.131593,0.534495,6.1249
0.131593,0.533695,6.1233
0.131593,0.534435,6.12559
0.131593,0.535045,6.1403
0.131593,0.533235,6.14265
0.136857,0.5333,6.12767
0.136857,0.53163,6.11647
0.136857,0.53279,6.12452
0.136857,0.53356,6.1113
0.136857,0.533925,6.12994
0.136857,0.53189,6.10446
0.136857,0.53416,6.14506
0.136857,0.530055,6.10277
0.136857,0.532695,6.11631
0.136857,0.533065,6.13911
0.136857,0.53268,6.14016
