# Start of simulation: Mon Mar 21 21:50:25 2016
beta,acc,obs
0.1,0.548145,6.11606
0.1,0.547395,6.12719
0.1,0.547235,6.12478
0.1,0.543825,6.1136
0.1,0.547635,6.12783
0.1,0.547075,6.14096
0.1,0.54732,6.09274
0.1,0.548835,6.13898
0.1,0.544525,6.12386
0.1,0.54753,6.10838
0.1,0.543695,6.10281
0.1,0.54623,6.12198
0.1,0.547745,6.11604
0.1,0.547695,6.11057
0.1,0.5486,6.09663
0.104,0.545705,6.11913
0.104,0.544945,6.0936
0.104,0.544645,6.12096
0.104,0.54487,6.10821
0.104,0.54611,6.11047
0.104,0.545755,6.13362
0.104,0.5462,6.10494
0.104,0.54686,6.14029
0.104,0.54452,6.12957
0.104,0.54714,6.10461
0.104,0.546395,6.10891
0.104,0.5462,6.13117
0.104,0.54715,6.11859
0.104,0.546235,6.12643
0.104,0.54461,6.1038
0.10816,0.545305,6.13376
0.10816,0.546535,6.1272
0.10816,0.54209,6.11086
0.10816,0.543145,6.10619
0.10816,0.5429,6.11809
0.10816,0.543965,6.10573
0.10816,0.545775,6.10808
0.10816,0.54428,6.12161
0.10816,0.54399,6.11155
0.10816,0.54553,6.12403
0.10816,0.543545,6.11106
0.10816,0.54396,6.12769
0.10816,0.546575,6.14195
0.10816,0.544715,6.13164
0.10816,0.542775,6.10143
0.112486,0.54403,6.10692
0.112486,0.542965,6.12455
0.112486,0.543055,6.14153
0.112486,0.54214,6.11856
0.112486,0.54418,6.171
0.112486,0.542495,6.13493
0.112486,0.540985,6.10566
0.112486,0.541,6.12488
0.112486,0.540355,6.11712
0.112486,0.542545,6.12038
0.112486,0.543105,6.12616
0.112486,0.541515,6.1173
0.112486,0.54119,6.11667
0.112486,0.5412,6.10273
0.112486,0.54383,6.11805
0.116986,0.54375,6.14398
0.116986,0.5401,6.13097
0.116986,0.54018,6.13327
0.116986,0.53955,6.11148
0.116986,0.54215,6.12412
0.116986,0.539405,6.1083
0.116986,0.54142,6.13877
0.116986,0.541125,6.1373
0.116986,0.54113,6.13078
0.116986,0.540215,6.09498
0.116986,0.53788,6.10504
0.116986,0.54157,6.12337
0.116986,0.539975,6.13231
0.116986,0.54034,6.11935
0.116986,0.540975,6.13369
0.121665,0.539725,6.13029
0.121665,0.53656,6.12253
0.121665,0.538975,6.11679
0.121665,0.53783,6.12271
0.121665,0.537945,6.13188
0.121665,0.537435,6.12368
0.121665,0.53915,6.11332
0.121665,0.53934,6.12332
0.121665,0.539195,6.11868
0.121665,0.540455,6.13239
0.121665,0.538505,6.1194
0.121665,0.541255,6.13055
0.121665,0.53902,6.12018
0.121665,0.537385,6.1122
0.121665,0.53669,6.09458
0.126532,0.535485,6.12899
0.126532,0.536135,6.12604
0.126532,0.53784,6.12464
0.126532,0.53733,6.1334
0.126532,0.5346,6.13605
0.126532,0.53808,6.12802
0.126532,0.54002,6.14344
0.126532,0.537345,6.11872
0.126532,0.539335,6.14513
0.126532,0.53822,6.12456
0.126532,0.535515,6.12949
0.126532,0.5345,6.09766
0.126532,0.53522,6.11714
0.126532,0.53622,6.12718
0.126532,0.53555,6.1307
0.131593,0.535145,6.11411
0.131593,0.53169,6.10501
0.131593,0.536705,6.13099
0.131593,0.534275,6.10838
0.131593,0.53575,6.11535
0.131593,0.533515,6.09845
0.131593,0.533045,6.10023
0.131593,0.535035,6.12548
0.131593,0.535495,6.12643
0.131593,0.53768,6.13469
0.131593,0.53627,6.12375
0.131593,0.534795,6.12592
0.131593,0.53515,6.12186
0.131593,0.534995,6.12064
0.131593,0.53278,6.11331
0.136857,0.533655,6.13888
0.136857,0.53358,6.1424
0.136857,0.532825,6.13127
0.136857,0.53483,6.12485
0.136857,0.531365,6.12196
0.136857,0.534585,6.13539
0.136857,0.53331,6.13486
0.136857,0.533515,6.14795
0.136857,0.53216,6.10819
0.136857,0.533455,6.15078
0.136857,0.53177,6.10489
0.136857,0.534105,6.1226
0.136857,0.533495,6.1466
0.136857,0.533355,6.09344
0.136857,0.532455,6.12621
0.142331,0.53239,6.1248
0.142331,0.530875,6.11551
0.142331,0.532715,6.13866
0.142331,0.528425,6.11817
0.142331,0.530055,6.11037
0.142331,0.533175,6.10709
0.142331,0.53048,6.13822
0.142331,0.53123,6.14637
0.142331,0.532595,6.13015
0.142331,0.532795,6.11574
0.142331,0.531015,6.11222
0.142331,0.53038,6.13068
0.142331,0.527795,6.10636
0.142331,0.533305,6.14954
0.142331,0.53143,6.1193
0.148024,0.527865,6.14296
0.148024,0.530485,6.13893
0.148024,0.529945,6.13664
0.148024,0.529455,6.11422
0.148024,0.52937,6.12648
0.148024,0.52831,6.13108
0.148024,0.530085,6.12398
0.148024,0.531995,6.13512
0.148024,0.52703,6.11257
0.148024,0.52923,6.11584
0.148024,0.52898,6.1132
0.148024,0.52986,6.11576
0.148024,0.52805,6.12648
0.148024,0.532215,6.13258
0.148024,0.526205,6.11053
0.153945,0.52817,6.11512
0.153945,0.526035,6.10795
0.153945,0.527425,6.1109
0.153945,0.52778,6.12279
0.153945,0.526445,6.12628
0.153945,0.5286,6.12157
0.153945,0.526945,6.12577
0.153945,0.527185,6.12718
0.153945,0.527555,6.11304
0.153945,0.52489,6.09809
0.153945,0.528135,6.13753
0.153945,0.527515,6.12592
0.153945,0.527095,6.13144
0.153945,0.52825,6.11819
0.153945,0.5288,6.12843
0.160103,0.52785,6.12593
0.160103,0.525355,6.13545
0.160103,0.52511,6.12221
0.160103,0.52649,6.12956
0.160103,0.52312,6.11619
0.160103,0.52385,6.1188
0.160103,0.527835,6.12745
0.160103,0.52453,6.11105
0.160103,0.526865,6.12362
0.160103,0.525835,6.12535
0.160103,0.5257,6.12071
0.160103,0.525845,6.13578
0.160103,0.524115,6.10987
0.160103,0.52827,6.11946
0.160103,0.52672,6.13875
0.166507,0.520985,6.11933
0.166507,0.52491,6.11266
0.166507,0.523465,6.12766
0.166507,0.525105,6.12869
0.166507,0.52244,6.11213
0.166507,0.524295,6.13801
0.166507,0.524175,6.1047
0.166507,0.52689,6.1227
0.166507,0.52562,6.128
0.166507,0.52355,6.12567
0.166507,0.52298,6.11045
0.166507,0.5233,6.14178
0.166507,0.5244,6.13497
0.166507,0.52313,6.12322
0.166507,0.525335,6.16124
0.173168,0.52446,6.14488
0.173168,0.521515,6.12334
0.173168,0.52182,6.15133
0.173168,0.52091,6.10302
0.173168,0.521605,6.11182
0.173168,0.523085,6.12856
0.173168,0.522085,6.13746
0.173168,0.523635,6.13508
0.173168,0.52207,6.11129
0.173168,0.51985,6.12042
0.173168,0.5247,6.14967
0.173168,0.520995,6.12102
0.173168,0.521145,6.11076
0.173168,0.524365,6.14041
0.173168,0.52045,6.10064
0.180094,0.51955,6.12332
0.180094,0.52043,6.12243
0.180094,0.52215,6.13716
0.180094,0.52052,6.13292
0.180094,0.520705,6.12539
0.180094,0.52042,6.11752
0.180094,0.52298,6.16882
0.180094,0.519475,6.13978
0.180094,0.522605,6.1258
0.180094,0.522185,6.13975
0.180094,0.520395,6.14638
0.180094,0.52054,6.12233
0.180094,0.52098,6.12582
0.180094,0.520105,6.12074
0.180094,0.520835,6.12881
0.187298,0.521435,6.13032
0.187298,0.51697,6.11535
0.187298,0.51815,6.12336
0.187298,0.51761,6.13078
0.187298,0.518065,6.13875
0.187298,0.518505,6.12826
0.187298,0.518405,6.13506
0.187298,0.519025,6.13498
0.187298,0.51948,6.11846
0.187298,0.514765,6.09641
0.187298,0.518825,6.13266
0.187298,0.51799,6.10987
0.187298,0.51861,6.12411
0.187298,0.51937,6.13899
0.187298,0.51751,6.13582
0.19479,0.516205,6.13053
0.19479,0.51733,6.13403
0.19479,0.51703,6.12938
0.19479,0.516005,6.14426
0.19479,0.517975,6.14175
0.19479,0.5163,6.13014
0.19479,0.51567,6.12213
0.19479,0.516905,6.12865
0.19479,0.517575,6.14649
0.19479,0.518695,6.15063
0.19479,0.51696,6.129
0.19479,0.51955,6.13461
0.19479,0.515395,6.14161
0.19479,0.516855,6.14736
0.19479,0.518355,6.14193
0.202582,0.51158,6.13377
0.202582,0.51534,6.15801
0.202582,0.515285,6.12318
0.202582,0.514245,6.14051
0.202582,0.51808,6.13945
0.202582,0.514415,6.13512
0.202582,0.513875,6.12848
0.202582,0.51504,6.13938
0.202582,0.515165,6.13942
0.202582,0.51546,6.1377
0.202582,0.512795,6.13122
0.202582,0.513155,6.14496
0.202582,0.51246,6.12466
0.202582,0.513285,6.12806
0.202582,0.51677,6.15689
0.210685,0.514595,6.11378
0.210685,0.512605,6.12536
0.210685,0.511315,6.11819
0.210685,0.51186,6.13989
0.210685,0.51122,6.1236
0.210685,0.510695,6.11288
0.210685,0.51333,6.13531
0.210685,0.510845,6.11213
0.210685,0.512725,6.12758
