# Start of simulation: Mon Mar 21 21:29:15 2016
beta,acc,obs
0.1,0.54748,6.13452
0.1,0.549305,6.11788
0.1,0.55081,6.13584
0.1,0.548225,6.13125
0.1,0.547355,6.11042
0.1,0.54726,6.09133
0.1,0.54982,6.12705
0.1,0.54676,6.1103
0.1,0.54698,6.11141
0.1,0.543945,6.11484
0.1,0.544325,6.09813
0.1,0.547225,6.1351
0.1,0.546435,6.10143
0.1,0.546535,6.11304
0.1,0.54924,6.12084
0.104,0.544815,6.11351
0.104,0.54635,6.12498
0.104,0.54536,6.1104
0.104,0.548755,6.1136
0.104,0.5462,6.11585
0.104,0.54666,6.11795
0.104,0.548145,6.13366
0.104,0.545715,6.11438
0.104,0.54353,6.10058
0.104,0.54427,6.12356
0.104,0.54767,6.10251
0.104,0.54846,6.11751
0.104,0.544685,6.12265
0.104,0.546375,6.12141
0.104,0.54682,6.13347
0.10816,0.54379,6.14129
0.10816,0.54479,6.12308
0.10816,0.543295,6.12047
0.10816,0.543695,6.10238
0.10816,0.54168,6.10831
0.10816,0.54144,6.10026
0.10816,0.545725,6.12268
0.10816,0.54231,6.11242
0.10816,0.541545,6.12242
0.10816,0.54409,6.12441
0.10816,0.546425,6.14118
0.10816,0.54389,6.11791
0.10816,0.54493,6.12464
0.10816,0.5428,6.1244
0.10816,0.543235,6.1375
0.112486,0.54213,6.11762
0.112486,0.540685,6.11723
0.112486,0.54152,6.11641
0.112486,0.540275,6.10212
0.112486,0.53872,6.09746
0.112486,0.540425,6.12427
0.112486,0.542045,6.12004
0.112486,0.54375,6.12702
0.112486,0.54033,6.11385
0.112486,0.54276,6.11308
0.112486,0.5439,6.13278
0.112486,0.543055,6.1267
0.112486,0.539765,6.08919
0.112486,0.543305,6.1211
0.112486,0.54226,6.10499
0.116986,0.53799,6.12459
0.116986,0.541735,6.11296
0.116986,0.54222,6.12258
0.116986,0.538645,6.11405
0.116986,0.54089,6.14949
0.116986,0.54045,6.13432
0.116986,0.53831,6.1124
0.116986,0.53763,6.1083
0.116986,0.53922,6.12401
0.116986,0.542325,6.12374
0.116986,0.540685,6.12241
0.116986,0.538065,6.10185
0.116986,0.54126,6.11174
0.116986,0.54198,6.13322
0.116986,0.5392,6.11149
0.121665,0.53831,6.09921
0.121665,0.53906,6.1243
0.121665,0.5372,6.11766
0.121665,0.537485,6.14051
0.121665,0.539145,6.11227
0.121665,0.538735,6.14277
0.121665,0.537885,6.14544
0.121665,0.539155,6.12593
0.121665,0.538245,6.11461
0.121665,0.53837,6.13443
0.121665,0.540725,6.14139
0.121665,0.536315,6.1211
0.121665,0.53952,6.13027
0.121665,0.537725,6.12289
0.121665,0.540455,6.12328
0.126532,0.5353,6.12561
0.126532,0.536265,6.11007
0.126532,0.53939,6.12169
0.126532,0.533795,6.12254
0.126532,0.535925,6.12646
0.126532,0.53801,6.12058
0.126532,0.53765,6.12531
0.126532,0.537155,6.13897
0.126532,0.53532,6.11184
0.126532,0.536155,6.1302
0.126532,0.536025,6.11036
0.126532,0.538305,6.1288
0.126532,0.53798,6.11064
0.126532,0.535975,6.11412
0.126532,0.53799,6.12248
0.131593,0.53507,6.12977
0.131593,0.538875,6.12509
0.131593,0.536455,6.11695
0.131593,0.537095,6.14189
0.131593,0.53302,6.1297
0.131593,0.53307,6.13187
0.131593,0.53584,6.12768
0.131593,0.53541,6.11307
0.131593,0.535915,6.11793
0.131593,0.53495,6.12878
0.131593,0.53455,6.12401
0.131593,0.53435,6.14216
0.131593,0.533945,6.15609
0.131593,0.53566,6.14999
0.131593,0.53711,6.14197
0.136857,0.535725,6.12101
0.136857,0.533705,6.13929
0.136857,0.53324,6.12478
0.136857,0.53256,6.11988
0.136857,0.53003,6.12345
0.136857,0.53346,6.11456
0.136857,0.53298,6.12093
0.136857,0.53417,6.12646
0.136857,0.53325,6.11994
0.136857,0.53278,6.12276
0.136857,0.532175,6.13013
