# Start of simulation: Mon Mar 21 17:31:45 2016
beta,acc,obs
0.1,0.544525,6.10187
0.1,0.545715,6.11875
0.1,0.548555,6.10934
0.104,0.54695,6.12336
0.104,0.54709,6.11379
0.104,0.542075,6.10151
0.10816,0.545005,6.11881
0.10816,0.54281,6.10309
0.10816,0.544295,6.11386
0.112486,0.54135,6.12507
0.112486,0.54287,6.126
0.112486,0.5407,6.11149
0.116986,0.53922,6.10661
0.116986,0.539335,6.11708
0.116986,0.540305,6.12328
0.121665,0.542695,6.13277
0.121665,0.53679,6.11698
0.121665,0.53763,6.12938
0.126532,0.536105,6.1082
0.126532,0.53721,6.11852
0.126532,0.53421,6.12095
0.131593,0.533665,6.11601
0.131593,0.531485,6.10671
0.131593,0.53584,6.12077
0.136857,0.533995,6.14105
0.136857,0.533265,6.12271
0.136857,0.532335,6.13145
0.142331,0.529935,6.09722
0.142331,0.533765,6.13309
0.142331,0.52997,6.10514
0.148024,0.529455,6.13208
0.148024,0.53145,6.13167
0.148024,0.529875,6.13111
0.153945,0.52878,6.13532
0.153945,0.527575,6.13944
0.153945,0.527215,6.13336
0.160103,0.527285,6.1393
0.160103,0.52279,6.12277
0.160103,0.52388,6.12435
0.166507,0.523655,6.11659
0.166507,0.526215,6.15722
0.166507,0.525535,6.15167
0.173168,0.522845,6.1202
0.173168,0.522015,6.12537
0.173168,0.52473,6.13935
0.180094,0.52191,6.14396
0.180094,0.52235,6.12046
0.180094,0.519535,6.13432
0.187298,0.51935,6.13035
0.187298,0.51839,6.11852
0.187298,0.517975,6.14194
0.19479,0.517695,6.12024
0.19479,0.51572,6.12831
0.19479,0.518795,6.13663
0.202582,0.516165,6.12736
0.202582,0.51647,6.14417
0.202582,0.51421,6.11231
0.210685,0.515005,6.13945
0.210685,0.511105,6.11
0.210685,0.511725,6.13675
0.219112,0.513365,6.14167
0.219112,0.510615,6.13272
0.219112,0.512185,6.14565
0.227877,0.50728,6.1251
0.227877,0.50898,6.1413
0.227877,0.508415,6.14318
0.236992,0.509235,6.14037
0.236992,0.51006,6.13152
0.236992,0.50673,6.13999
0.246472,0.50434,6.09556
0.246472,0.50817,6.16079
0.246472,0.506765,6.14814
0.25633,0.50301,6.12449
0.25633,0.50376,6.14317
0.25633,0.50302,6.13159
0.266584,0.501345,6.1455
0.266584,0.50106,6.13068
0.266584,0.50384,6.14077
0.277247,0.50218,6.13921
0.277247,0.499565,6.16601
0.277247,0.495915,6.12653
0.288337,0.495835,6.1293
0.288337,0.49832,6.13197
0.288337,0.49811,6.14487
0.29987,0.495725,6.11467
0.29987,0.496175,6.11791
0.29987,0.49563,6.13862
0.311865,0.49415,6.14856
0.311865,0.494505,6.12574
0.311865,0.492,6.12768
0.32434,0.492655,6.14595
0.32434,0.49117,6.1244
0.32434,0.491445,6.14291
0.337313,0.487305,6.12476
0.337313,0.49061,6.13739
0.337313,0.492,6.1179
0.350806,0.48797,6.1414
0.350806,0.489205,6.15082
0.350806,0.486115,6.14253
0.364838,0.48678,6.1261
0.364838,0.48602,6.13455
0.364838,0.488005,6.15085
0.379432,0.483145,6.11687
0.379432,0.48462,6.13987
0.379432,0.484645,6.12306
0.394609,0.48234,6.13728
0.394609,0.48155,6.16029
0.394609,0.482115,6.1368
0.410393,0.479855,6.11993
0.410393,0.480405,6.15575
0.410393,0.477425,6.13005
0.426809,0.47798,6.12897
0.426809,0.478775,6.14618
