# Start of simulation: Mon Mar 21 18:13:13 2016
beta,acc,obs
0.1,0.54781,6.12761
0.1,0.54861,6.10665
0.1,0.546635,6.12976
0.104,0.54495,6.11009
0.104,0.54676,6.112
0.104,0.54554,6.10536
0.10816,0.54478,6.12362
0.10816,0.54472,6.13101
0.10816,0.544325,6.12037
0.112486,0.542655,6.13065
0.112486,0.5415,6.10741
0.112486,0.54191,6.10705
0.116986,0.540305,6.10392
0.116986,0.537835,6.12303
0.116986,0.54024,6.13032
0.121665,0.535735,6.11901
0.121665,0.540755,6.14229
0.121665,0.538355,6.13768
0.126532,0.535855,6.13013
0.126532,0.53723,6.10403
0.126532,0.53211,6.09772
0.131593,0.535435,6.13488
0.131593,0.535425,6.11302
0.131593,0.533125,6.10984
0.136857,0.534435,6.13597
0.136857,0.53292,6.12054
0.136857,0.53047,6.10135
0.142331,0.53306,6.12423
0.142331,0.53035,6.10196
0.142331,0.53258,6.11423
0.148024,0.529685,6.12886
0.148024,0.53023,6.11282
0.148024,0.529355,6.11216
0.153945,0.52829,6.13759
0.153945,0.526315,6.11894
0.153945,0.526235,6.12839
0.160103,0.527465,6.14535
0.160103,0.525475,6.12339
0.160103,0.52602,6.13342
0.166507,0.523235,6.13668
0.166507,0.525735,6.12809
0.166507,0.52547,6.13472
0.173168,0.52347,6.13987
0.173168,0.52071,6.125
0.173168,0.521795,6.12668
0.180094,0.519635,6.12991
0.180094,0.521935,6.14607
0.180094,0.52147,6.13791
0.187298,0.51713,6.12461
0.187298,0.520435,6.13712
0.187298,0.518925,6.11799
0.19479,0.516045,6.12543
0.19479,0.51494,6.10776
0.19479,0.5165,6.14847
0.202582,0.513565,6.14289
0.202582,0.513735,6.13591
0.202582,0.51332,6.12188
0.210685,0.51366,6.11698
0.210685,0.51293,6.15142
0.210685,0.509455,6.13235
0.219112,0.51064,6.1312
0.219112,0.511855,6.13834
0.219112,0.510625,6.1331
0.227877,0.50972,6.14825
0.227877,0.507265,6.13403
0.227877,0.50863,6.14069
0.236992,0.508785,6.1194
0.236992,0.504505,6.10839
0.236992,0.508435,6.15165
0.246472,0.507265,6.13441
0.246472,0.50271,6.11171
0.246472,0.50389,6.11926
0.25633,0.50301,6.12611
0.25633,0.50257,6.14092
0.25633,0.506,6.13537
0.266584,0.50324,6.1356
0.266584,0.50012,6.12601
0.266584,0.50361,6.16104
0.277247,0.501505,6.14317
0.277247,0.497725,6.14146
0.277247,0.50074,6.1421
0.288337,0.49718,6.12029
0.288337,0.497375,6.14044
0.288337,0.49888,6.15544
0.29987,0.495505,6.11049
0.29987,0.49598,6.13289
0.29987,0.49946,6.14593
0.311865,0.49321,6.14359
0.311865,0.49411,6.14426
0.311865,0.49548,6.14057
0.32434,0.491745,6.14005
0.32434,0.492975,6.15244
0.32434,0.4929,6.14719
0.337313,0.49042,6.13675
0.337313,0.48944,6.13932
0.337313,0.489175,6.12159
0.350806,0.48597,6.11822
0.350806,0.487565,6.14422
0.350806,0.486575,6.13822
0.364838,0.486025,6.1277
0.364838,0.486465,6.13957
0.364838,0.48639,6.11391
0.379432,0.484175,6.13716
0.379432,0.481805,6.13817
0.379432,0.481845,6.13431
0.394609,0.484105,6.15195
0.394609,0.483795,6.14679
0.394609,0.48063,6.12956
0.410393,0.478015,6.13805
0.410393,0.481175,6.12884
0.410393,0.47941,6.13164
0.426809,0.47672,6.11899
0.426809,0.478095,6.13716
0.426809,0.479255,6.14816
0.443881,0.476015,6.13132
0.443881,0.47899,6.14442
0.443881,0.47642,6.11129
0.461637,0.47803,6.13159
0.461637,0.47562,6.13501
0.461637,0.474295,6.13269
0.480102,0.47046,6.13109
0.480102,0.47075,6.15082
0.480102,0.47364,6.15089
0.499306,0.469975,6.13725
0.499306,0.471025,6.14964
0.499306,0.47038,6.13795
0.519278,0.466905,6.14504
0.519278,0.468225,6.13579
0.519278,0.466985,6.11976
0.54005,0.467305,6.13985
0.54005,0.467215,6.13193
0.54005,0.46638,6.1273
0.561652,0.46361,6.11218
0.561652,0.46359,6.13452
0.561652,0.463555,6.12228
0.584118,0.4616,6.12606
0.584118,0.46549,6.15294
0.584118,0.46395,6.15242
0.607482,0.45888,6.15087
0.607482,0.45879,6.13631
0.607482,0.4596,6.13232
0.631782,0.45783,6.14458
0.631782,0.458635,6.11973
0.631782,0.457495,6.11288
0.657053,0.458655,6.13917
0.657053,0.45372,6.12994
0.657053,0.455065,6.12753
0.683335,0.449295,6.11303
0.683335,0.453135,6.1386
0.683335,0.45305,6.11837
0.710668,0.45315,6.15386
0.710668,0.450155,6.14248
0.710668,0.44926,6.11292
0.739095,0.45014,6.14395
0.739095,0.44944,6.11189
0.739095,0.450635,6.13086
0.768659,0.44422,6.11663
0.768659,0.445535,6.1025
0.768659,0.442995,6.12207
0.799405,0.445225,6.12398
0.799405,0.443125,6.09006
0.799405,0.443435,6.13041
0.831381,0.44309,6.13057
0.831381,0.44141,6.13602
0.831381,0.44066,6.12842
0.864637,0.43743,6.13338
0.864637,0.4426,6.1319
0.864637,0.43683,6.09002
0.899222,0.43662,6.11386
0.899222,0.436125,6.13065
0.899222,0.435125,6.10901
0.935191,0.43305,6.13912
0.935191,0.431885,6.10729
0.935191,0.43354,6.12145
0.972599,0.42894,6.09558
0.972599,0.428975,6.12148
0.972599,0.428405,6.10878
1.0115,0.429415,6.12605
1.0115,0.42952,6.12364
1.0115,0.428615,6.09503
1.05196,0.42595,6.12835
1.05196,0.42687,6.12206
1.05196,0.421915,6.08164
1.09404,0.422755,6.08293
1.09404,0.42648,6.10454
1.09404,0.423325,6.088
1.1378,0.42103,6.07848
1.1378,0.423085,6.11792
1.1378,0.4223,6.11084
1.18332,0.420195,6.10087
1.18332,0.42167,6.11619
1.18332,0.4232,6.10992
1.23065,0.419885,6.09222
1.23065,0.416815,6.08763
1.23065,0.419555,6.11096
1.27987,0.41399,6.09209
1.27987,0.418395,6.13436
1.27987,0.416575,6.10177
1.33107,0.41465,6.10231
1.33107,0.41189,6.09581
1.33107,0.412905,6.07041
1.38431,0.408595,6.08675
1.38431,0.40911,6.08376
1.38431,0.40831,6.05196
1.43968,0.4076,6.07029
1.43968,0.40775,6.08446
1.43968,0.409275,6.08474
1.49727,0.405545,6.08763
1.49727,0.4086,6.10817
1.49727,0.40556,6.0992
1.55716,0.405515,6.08256
1.55716,0.40432,6.10223
1.55716,0.400065,6.02849
1.61945,0.401005,6.09503
1.61945,0.402695,6.09188
1.61945,0.402175,6.10038
