1	2.92113	0.705624
-1	1.90393	6.21781
1	-4.13304	-0.657617
-1	-4.90712	0.671789
1	-3.93963	-3.10353
-1	-0.448747	-0.239758
1	-3.66847	1.39931
-1	-2.49683	2.27058
1	3.03303	5.27921
-1	-2.78415	0.00871982
1	3.00139	3.14145
-1	-5.06797	-4.00553
1	-1.49493	0.936868
-1	-2.53335	-2.58006
1	-1.34126	3.14806
-1	1.89614	4.20846
1	4.92593	-1.48144
-1	-4.97205	-1.93134
1	0.855804	3.10526
-1	1.73411	-4.59175
1	0.801722	5.29141
-1	-0.42398	-4.66669
1	-1.73346	-1.35484
-1	-0.337939	1.99087
1	0.637588	-3.4973
-1	3.98118	4.07965
1	-1.48106	-3.63709
-1	3.93246	-2.67073
1	-6.05677	-2.86539
-1	1.70797	-2.4654
1	0.675556	-5.60541
-1	-0.259615	4.17929
1	2.83965	-3.57435
-1	-0.522556	-2.50279
1	0.548604	-1.31747
-1	3.96215	-0.40733
1	2.84727	-1.46819
-1	2.03451	1.90157
1	0.665359	0.875625
-1	1.77432	-0.289304

