# Start of simulation: Sun Mar 20 15:58:14 2016
beta,acc,obs
1,0.536284,7.67856
1,0.536136,7.68989
1,0.535098,7.6878
1,0.534663,7.67157
1,0.534871,7.6754
1,0.535368,7.6792
1,0.535614,7.66941
1,0.534259,7.68545
1,0.534601,7.68004
1,0.534852,7.67996
1,0.534278,7.68946
1,0.533412,7.67238
1,0.535155,7.6784
1,0.535787,7.69027
1,0.53585,7.68199
1.04,0.531085,7.67782
1.04,0.530579,7.67786
1.04,0.532134,7.68922
1.04,0.529857,7.67135
1.04,0.531903,7.67282
1.04,0.531682,7.68794
1.04,0.532968,7.69376
1.04,0.530943,7.6936
1.04,0.529993,7.67991
1.04,0.531122,7.68086
1.04,0.531421,7.69633
1.04,0.530405,7.68418
1.04,0.530884,7.67885
1.04,0.531453,7.66899
1.04,0.531821,7.67047
1.0816,0.527981,7.67518
1.0816,0.527335,7.68982
1.0816,0.527494,7.69876
1.0816,0.526877,7.68665
1.0816,0.527674,7.70294
1.0816,0.526832,7.6888
1.0816,0.527872,7.67016
1.0816,0.528239,7.67264
1.0816,0.526769,7.66475
1.0816,0.526782,7.68099
1.0816,0.527697,7.69741
1.0816,0.527147,7.69604
1.0816,0.525716,7.6733
1.0816,0.526929,7.69735
1.0816,0.528337,7.68528
1.12486,0.522585,7.69622
1.12486,0.524187,7.68994
1.12486,0.523592,7.67521
1.12486,0.525357,7.69395
1.12486,0.523724,7.68367
1.12486,0.52261,7.69356
1.12486,0.522927,7.67915
1.12486,0.522835,7.68019
1.12486,0.522501,7.69035
1.12486,0.523682,7.69301
1.12486,0.523892,7.68897
1.12486,0.524093,7.70039
1.12486,0.523591,7.69622
1.12486,0.523287,7.68065
1.12486,0.523619,7.69042
1.16986,0.519392,7.67328
1.16986,0.518576,7.67591
1.16986,0.519772,7.70707
1.16986,0.518608,7.68058
1.16986,0.519466,7.69574
1.16986,0.520351,7.70347
1.16986,0.519831,7.68989
1.16986,0.519139,7.68171
1.16986,0.519405,7.69107
1.16986,0.517348,7.669
1.16986,0.520769,7.70909
1.16986,0.519266,7.67669
1.16986,0.518782,7.667
1.16986,0.518825,7.66657
1.16986,0.519225,7.68242
1.21665,0.513877,7.67605
1.21665,0.515371,7.68879
1.21665,0.515067,7.68894
1.21665,0.515761,7.69468
1.21665,0.51325,7.66873
1.21665,0.516238,7.69136
1.21665,0.515592,7.69896
1.21665,0.514455,7.68358
1.21665,0.515086,7.70318
1.21665,0.513697,7.69329
1.21665,0.515589,7.68367
1.21665,0.514597,7.66373
1.21665,0.515933,7.68117
1.21665,0.513754,7.68377
1.21665,0.515507,7.69811
1.26532,0.510535,7.69587
1.26532,0.510715,7.68292
1.26532,0.510875,7.68023
1.26532,0.511026,7.67768
1.26532,0.51151,7.6989
1.26532,0.51046,7.69393
1.26532,0.510726,7.68136
1.26532,0.510899,7.70665
1.26532,0.51235,7.6938
1.26532,0.511988,7.69084
1.26532,0.510729,7.68656
1.26532,0.511558,7.69483
1.26532,0.508305,7.67553
1.26532,0.510427,7.69739
1.26532,0.511782,7.69793
1.31593,0.506274,7.68498
1.31593,0.507505,7.70231
1.31593,0.506076,7.68338
1.31593,0.506779,7.68316
1.31593,0.507783,7.69241
1.31593,0.507306,7.69095
1.31593,0.506525,7.69013
1.31593,0.507553,7.69817
1.31593,0.507721,7.6928
1.31593,0.507393,7.69825
1.31593,0.505684,7.68397
1.31593,0.506416,7.69482
1.31593,0.506852,7.68344
1.31593,0.5071,7.69493
1.31593,0.506825,7.70054
1.36857,0.502985,7.69104
1.36857,0.501285,7.66722
1.36857,0.504083,7.7045
1.36857,0.501954,7.68059
1.36857,0.502231,7.68347
1.36857,0.503022,7.6897
1.36857,0.503106,7.69987
1.36857,0.502777,7.70187
1.36857,0.502718,7.68334
1.36857,0.502999,7.71255
1.36857,0.502831,7.68636
1.36857,0.502593,7.69333
1.36857,0.503328,7.70056
1.36857,0.502901,7.69368
1.36857,0.501264,7.68325
1.42331,0.49751,7.70146
1.42331,0.498174,7.68993
1.42331,0.499265,7.68998
1.42331,0.497858,7.6979
1.42331,0.499471,7.69334
1.42331,0.49805,7.69512
1.42331,0.498921,7.70576
1.42331,0.497885,7.68495
1.42331,0.498255,7.70052
1.42331,0.49906,7.69465
1.42331,0.497882,7.69043
1.42331,0.497016,7.68913
1.42331,0.498393,7.68892
1.42331,0.500028,7.69757
1.42331,0.498322,7.68082
1.48024,0.494079,7.70282
1.48024,0.494784,7.69083
1.48024,0.494093,7.69199
1.48024,0.494017,7.6941
1.48024,0.494616,7.70528
1.48024,0.493055,7.69084
1.48024,0.493734,7.69548
1.48024,0.493529,7.69974
1.48024,0.493496,7.68767
1.48024,0.494303,7.68223
1.48024,0.492843,7.7056
1.48024,0.494343,7.68466
1.48024,0.494032,7.693
1.48024,0.493413,7.69271
1.48024,0.493712,7.69374
1.53945,0.490037,7.69604
1.53945,0.490886,7.70311
1.53945,0.490298,7.70674
1.53945,0.489458,7.68945
1.53945,0.488517,7.70787
1.53945,0.488981,7.68453
1.53945,0.490279,7.68946
1.53945,0.489375,7.69327
1.53945,0.488882,7.69045
1.53945,0.489165,7.68779
1.53945,0.489917,7.69966
1.53945,0.488052,7.68403
1.53945,0.488891,7.69152
1.53945,0.489412,7.70075
1.53945,0.488854,7.70001
1.60103,0.484977,7.70417
1.60103,0.486346,7.6897
1.60103,0.484388,7.68946
1.60103,0.485022,7.68942
1.60103,0.484746,7.68568
1.60103,0.485465,7.69586
1.60103,0.483542,7.68598
1.60103,0.484788,7.67666
1.60103,0.484148,7.68998
1.60103,0.485094,7.69949
1.60103,0.485217,7.68737
1.60103,0.485903,7.69768
1.60103,0.485025,7.68325
1.60103,0.485041,7.68981
1.60103,0.485399,7.70204
1.66507,0.480907,7.68152
1.66507,0.480397,7.69126
1.66507,0.480343,7.68857
1.66507,0.481062,7.70076
1.66507,0.480382,7.68932
1.66507,0.479292,7.69118
1.66507,0.481189,7.68419
1.66507,0.481985,7.70882
1.66507,0.480866,7.69654
1.66507,0.48068,7.70421
1.66507,0.480741,7.70839
1.66507,0.480925,7.70623
1.66507,0.480714,7.68696
1.66507,0.480789,7.69573
1.66507,0.480314,7.68694
1.73168,0.47649,7.70544
1.73168,0.475664,7.69113
1.73168,0.476622,7.68354
1.73168,0.47614,7.69116
1.73168,0.476851,7.67845
1.73168,0.475873,7.69747
1.73168,0.475614,7.68387
1.73168,0.475487,7.69617
1.73168,0.476718,7.69072
1.73168,0.476429,7.6944
1.73168,0.475608,7.68319
1.73168,0.475512,7.69811
1.73168,0.475014,7.68349
1.73168,0.475446,7.69089
1.73168,0.475274,7.67735
1.80094,0.471494,7.69541
1.80094,0.471543,7.69471
1.80094,0.471516,7.6835
1.80094,0.472745,7.70751
1.80094,0.471697,7.70464
1.80094,0.471753,7.68806
1.80094,0.470742,7.6985
1.80094,0.470612,7.68529
1.80094,0.471978,7.69722
1.80094,0.471644,7.70303
1.80094,0.471648,7.69075
1.80094,0.472777,7.68597
1.80094,0.472759,7.69143
1.80094,0.47008,7.68053
1.80094,0.470887,7.68544
1.87298,0.466751,7.67954
1.87298,0.467658,7.69552
1.87298,0.467401,7.70668
1.87298,0.46781,7.694
1.87298,0.466566,7.68915
1.87298,0.467671,7.69266
1.87298,0.467191,7.68087
1.87298,0.467556,7.68871
1.87298,0.465607,7.68156
1.87298,0.467656,7.70123
1.87298,0.467024,7.70416
1.87298,0.467377,7.70318
1.87298,0.466592,7.69211
1.87298,0.467808,7.69247
1.87298,0.467049,7.70633
1.9479,0.463492,7.69677
1.9479,0.461321,7.69864
1.9479,0.462096,7.69307
1.9479,0.462151,7.69804
1.9479,0.461512,7.70418
1.9479,0.461504,7.67317
1.9479,0.463583,7.69702
1.9479,0.463225,7.70328
1.9479,0.462126,7.69863
1.9479,0.461811,7.693
1.9479,0.462993,7.69645
1.9479,0.462174,7.69293
1.9479,0.463069,7.68909
1.9479,0.460843,7.69365
1.9479,0.461923,7.68074
2.02582,0.457283,7.6854
2.02582,0.456854,7.67705
2.02582,0.457416,7.71334
2.02582,0.457719,7.68278
2.02582,0.457408,7.70028
2.02582,0.45717,7.69496
2.02582,0.457145,7.70184
2.02582,0.456201,7.69768
2.02582,0.457595,7.69655
2.02582,0.457398,7.68332
2.02582,0.458154,7.69876
2.02582,0.457567,7.69684
2.02582,0.458394,7.68865
2.02582,0.456737,7.67632
2.02582,0.456547,7.70359
2.10685,0.452653,7.69861
2.10685,0.454047,7.72154
2.10685,0.452189,7.6927
2.10685,0.455103,7.70302
2.10685,0.451482,7.69546
2.10685,0.450816,7.68695
2.10685,0.451897,7.68393
2.10685,0.45258,7.7044
2.10685,0.451598,7.68001
2.10685,0.452902,7.69657
2.10685,0.453314,7.69608
2.10685,0.454093,7.69897
2.10685,0.452255,7.69231
2.10685,0.452917,7.69885
2.10685,0.451441,7.68607
2.19112,0.447788,7.69239
2.19112,0.448379,7.70592
2.19112,0.447028,7.6957
2.19112,0.448356,7.70338
2.19112,0.447264,7.70255
2.19112,0.449221,7.70092
2.19112,0.448167,7.70694
2.19112,0.448646,7.68062
2.19112,0.447577,7.71432
2.19112,0.448322,7.706
2.19112,0.447176,7.69333
2.19112,0.449455,7.6987
2.19112,0.448044,7.69703
2.19112,0.446894,7.70444
2.19112,0.448234,7.69158
2.27877,0.441628,7.69614
2.27877,0.442763,7.69386
2.27877,0.44206,7.69421
2.27877,0.443774,7.70126
2.27877,0.442222,7.68664
2.27877,0.444055,7.71209
2.27877,0.442436,7.68581
2.27877,0.442867,7.68169
2.27877,0.442226,7.67493
2.27877,0.443019,7.69545
2.27877,0.442536,7.69471
2.27877,0.44401,7.68695
2.27877,0.44248,7.70119
2.27877,0.442735,7.68791
