# Start of simulation: Sat Mar 19 10:32:16 2016
beta,acc,obs
1,0.534231,7.67824
1,0.534457,7.6752
1,0.534601,7.66894
1,0.536253,7.67954
1,0.534845,7.67033
1,0.535525,7.68983
1,0.535526,7.6715
1,0.53584,7.69301
1,0.536089,7.69075
1,0.536217,7.69884
1,0.535672,7.68289
1,0.536043,7.70498
1,0.534472,7.67619
1,0.53575,7.68537
1,0.534992,7.67901
1.04,0.531015,7.67791
1.04,0.530528,7.67407
1.04,0.530979,7.66714
1.04,0.531163,7.66663
1.04,0.532014,7.68874
1.04,0.531115,7.66873
1.04,0.53028,7.67265
1.04,0.531171,7.6656
1.04,0.530755,7.67658
1.04,0.530981,7.67497
1.04,0.530865,7.68705
1.04,0.530488,7.69249
1.04,0.530441,7.68016
1.04,0.53094,7.70015
1.04,0.531307,7.68265
1.0816,0.527089,7.68577
1.0816,0.526701,7.6632
1.0816,0.527653,7.68606
1.0816,0.527347,7.66906
1.0816,0.527678,7.68699
1.0816,0.527421,7.68563
1.0816,0.52687,7.67763
1.0816,0.527395,7.68454
1.0816,0.527968,7.68074
1.0816,0.527199,7.68084
1.0816,0.527926,7.69431
1.0816,0.528017,7.67889
1.0816,0.526667,7.67325
1.0816,0.52645,7.66458
1.0816,0.527956,7.69167
1.12486,0.523096,7.69367
1.12486,0.524373,7.68687
1.12486,0.523112,7.66889
1.12486,0.523732,7.69371
1.12486,0.523388,7.68127
1.12486,0.523677,7.69516
1.12486,0.523485,7.68721
1.12486,0.522051,7.68043
1.12486,0.522943,7.6857
1.12486,0.522871,7.67063
1.12486,0.523214,7.68355
1.12486,0.52259,7.67269
1.12486,0.523046,7.66459
1.12486,0.523212,7.6803
1.12486,0.521944,7.66891
1.16986,0.51945,7.6757
1.16986,0.519948,7.68538
1.16986,0.518682,7.69819
1.16986,0.51863,7.67523
1.16986,0.518794,7.68409
1.16986,0.519127,7.68635
1.16986,0.519644,7.69747
1.16986,0.517496,7.67305
1.16986,0.518783,7.69421
1.16986,0.51893,7.68322
1.16986,0.517838,7.67518
1.16986,0.520135,7.69258
1.16986,0.520255,7.68398
1.16986,0.518687,7.68476
1.16986,0.519226,7.69818
1.21665,0.515091,7.68639
1.21665,0.514254,7.68414
1.21665,0.515262,7.70305
1.21665,0.514662,7.68744
1.21665,0.515296,7.69993
1.21665,0.51497,7.68728
1.21665,0.515312,7.68634
1.21665,0.515641,7.69395
1.21665,0.512907,7.6796
1.21665,0.514874,7.69158
1.21665,0.515869,7.6801
1.21665,0.515409,7.69605
1.21665,0.51509,7.68841
1.21665,0.514988,7.67275
1.21665,0.514755,7.68441
1.26532,0.509764,7.67981
1.26532,0.510136,7.68268
1.26532,0.510874,7.68166
1.26532,0.509691,7.66171
1.26532,0.511247,7.68622
1.26532,0.511342,7.67676
1.26532,0.50933,7.66957
1.26532,0.511683,7.6813
1.26532,0.511949,7.69612
1.26532,0.511415,7.68357
1.26532,0.510233,7.6801
