# Start of simulation: Sat Mar 19 13:38:10 2016
beta,acc,obs
1,0.535667,7.67614
1,0.534133,7.68184
1,0.534521,7.67105
1,0.535305,7.68104
1,0.534786,7.67589
1,0.536425,7.68631
1,0.535755,7.67928
1,0.53493,7.6823
1,0.534224,7.66969
1,0.535222,7.6853
1,0.53544,7.67888
1,0.533733,7.65879
1,0.535432,7.67774
1,0.53418,7.68215
1,0.53617,7.6878
1.04,0.531162,7.7012
1.04,0.530074,7.67946
1.04,0.531325,7.67407
1.04,0.53111,7.68453
1.04,0.530769,7.67985
1.04,0.529713,7.67191
1.04,0.531902,7.69926
1.04,0.53017,7.67294
1.04,0.531596,7.68996
1.04,0.531503,7.68802
1.04,0.53122,7.68864
1.04,0.531581,7.6934
1.04,0.530346,7.67745
1.04,0.530558,7.67239
1.04,0.532977,7.70381
1.0816,0.527349,7.68624
1.0816,0.527299,7.67164
1.0816,0.526097,7.67721
1.0816,0.527806,7.69634
1.0816,0.526557,7.69215
1.0816,0.528276,7.70449
1.0816,0.52775,7.68556
1.0816,0.527279,7.68484
1.0816,0.527377,7.67751
1.0816,0.527488,7.67677
1.0816,0.528317,7.67963
1.0816,0.527708,7.70538
1.0816,0.52728,7.68285
1.0816,0.527894,7.67792
1.0816,0.527501,7.69725
1.12486,0.523514,7.67943
1.12486,0.522685,7.67247
1.12486,0.522773,7.66264
1.12486,0.52307,7.68942
1.12486,0.522109,7.66459
1.12486,0.523604,7.68896
1.12486,0.52262,7.68498
1.12486,0.524077,7.69079
1.12486,0.522013,7.67183
1.12486,0.523206,7.68145
1.12486,0.52357,7.69009
1.12486,0.523518,7.68617
1.12486,0.52246,7.65892
1.12486,0.522563,7.67421
1.12486,0.523059,7.67667
1.16986,0.520832,7.69833
1.16986,0.519176,7.69033
1.16986,0.519371,7.66941
1.16986,0.520704,7.6963
1.16986,0.519648,7.68561
1.16986,0.520612,7.69704
1.16986,0.518475,7.67997
1.16986,0.520394,7.69342
1.16986,0.519706,7.68668
1.16986,0.519385,7.67741
1.16986,0.519134,7.70405
1.16986,0.518209,7.68238
1.16986,0.519411,7.69644
1.16986,0.520341,7.69854
1.16986,0.517804,7.68007
1.21665,0.513894,7.68382
1.21665,0.514696,7.69114
1.21665,0.515089,7.68359
1.21665,0.515683,7.68585
1.21665,0.515511,7.69055
1.21665,0.51556,7.68328
1.21665,0.515221,7.70011
1.21665,0.515164,7.67979
1.21665,0.513942,7.68839
1.21665,0.515336,7.69397
1.21665,0.515272,7.67936
1.21665,0.515738,7.68428
1.21665,0.513721,7.67892
1.21665,0.513909,7.67358
1.21665,0.51481,7.68748
1.26532,0.511486,7.69389
1.26532,0.511342,7.67753
1.26532,0.512782,7.69787
1.26532,0.51251,7.70092
1.26532,0.510671,7.6772
1.26532,0.510589,7.67284
1.26532,0.511038,7.6968
1.26532,0.511849,7.6987
1.26532,0.510084,7.68126
1.26532,0.510706,7.67402
1.26532,0.511987,7.7056
1.26532,0.509606,7.67831
1.26532,0.51096,7.68794
1.26532,0.51047,7.68651
1.26532,0.509607,7.6789
1.31593,0.505916,7.69804
1.31593,0.5066,7.69583
1.31593,0.506962,7.69873
1.31593,0.506397,7.68781
1.31593,0.50725,7.69378
1.31593,0.507846,7.6963
1.31593,0.505465,7.67718
1.31593,0.506917,7.69213
1.31593,0.507216,7.69248
1.31593,0.507369,7.68233
1.31593,0.506114,7.6947
1.31593,0.506423,7.68732
1.31593,0.506082,7.69182
1.31593,0.505827,7.67435
1.31593,0.507886,7.69718
1.36857,0.501197,7.67523
1.36857,0.502373,7.68398
1.36857,0.503121,7.70746
1.36857,0.50332,7.68957
1.36857,0.502286,7.68764
1.36857,0.502769,7.6859
