# Start of simulation: Sat Mar 19 09:46:59 2016
beta,acc,obs
1,0.535445,7.67413
1,0.535326,7.69117
1,0.533986,7.67692
1,0.534966,7.67709
1,0.534285,7.66993
1,0.534782,7.67668
1,0.535761,7.68648
1,0.536045,7.6848
1,0.533898,7.66305
1,0.533788,7.68525
1,0.535557,7.67877
1,0.533905,7.66708
1,0.534011,7.68176
1,0.535028,7.67911
1,0.533487,7.67345
1.04,0.531796,7.69571
1.04,0.530708,7.69313
1.04,0.532265,7.69744
1.04,0.530827,7.68974
1.04,0.531613,7.67732
1.04,0.53296,7.69543
1.04,0.530416,7.6724
1.04,0.532322,7.68896
1.04,0.530232,7.67529
1.04,0.53072,7.67174
1.04,0.531119,7.68373
1.04,0.531525,7.68291
1.04,0.531328,7.68213
1.04,0.532369,7.69315
1.04,0.53132,7.66734
1.0816,0.527322,7.68635
1.0816,0.527756,7.69492
1.0816,0.527414,7.68125
1.0816,0.529011,7.69219
1.0816,0.526698,7.68274
1.0816,0.527712,7.70067
1.0816,0.527374,7.67918
1.0816,0.526531,7.67189
1.0816,0.527367,7.67529
1.0816,0.527051,7.67769
1.0816,0.527474,7.67689
1.0816,0.527824,7.68941
1.0816,0.527188,7.67913
1.0816,0.525882,7.67766
1.0816,0.528084,7.68766
1.12486,0.523499,7.684
1.12486,0.5229,7.6953
1.12486,0.523858,7.69204
1.12486,0.523768,7.68767
1.12486,0.523623,7.68903
1.12486,0.522866,7.67625
1.12486,0.522721,7.68145
1.12486,0.523957,7.69769
1.12486,0.522646,7.67104
1.12486,0.52315,7.68366
1.12486,0.522937,7.69359
1.12486,0.52328,7.68013
1.12486,0.52378,7.68951
1.12486,0.523453,7.68636
1.12486,0.523841,7.69356
1.16986,0.518243,7.69109
1.16986,0.519577,7.68853
1.16986,0.519216,7.68836
1.16986,0.519772,7.68103
1.16986,0.519843,7.69593
1.16986,0.517666,7.68578
1.16986,0.519728,7.69414
1.16986,0.519393,7.68357
1.16986,0.518483,7.68679
1.16986,0.520039,7.70187
1.16986,0.51996,7.68722
1.16986,0.518602,7.68881
1.16986,0.518567,7.66935
1.16986,0.518864,7.68059
1.16986,0.518496,7.68532
1.21665,0.514212,7.68796
1.21665,0.514509,7.68994
1.21665,0.514929,7.66874
1.21665,0.514142,7.69149
1.21665,0.515231,7.67857
1.21665,0.514059,7.68302
1.21665,0.516326,7.69403
1.21665,0.514478,7.68849
1.21665,0.51533,7.68629
1.21665,0.516306,7.68219
1.21665,0.515462,7.69226
1.21665,0.514758,7.67836
1.21665,0.515012,7.68531
1.21665,0.514777,7.69312
1.21665,0.515803,7.68582
1.26532,0.512124,7.70977
1.26532,0.511303,7.68283
1.26532,0.510376,7.67232
1.26532,0.510904,7.69996
1.26532,0.511749,7.7022
1.26532,0.510496,7.68954
1.26532,0.509728,7.68
1.26532,0.511125,7.69063
1.26532,0.510549,7.66696
1.26532,0.512138,7.70733
1.26532,0.512695,7.69119
1.26532,0.51056,7.68499
1.26532,0.509957,7.68653
1.26532,0.512479,7.69226
1.26532,0.511357,7.68817
1.31593,0.506847,7.69798
1.31593,0.506498,7.68567
1.31593,0.506422,7.69922
1.31593,0.507869,7.70171
1.31593,0.507123,7.68408
1.31593,0.508783,7.69702
1.31593,0.506098,7.68334
1.31593,0.507149,7.69499
1.31593,0.506162,7.67831
1.31593,0.507013,7.68546
1.31593,0.506448,7.6733
1.31593,0.507573,7.68957
1.31593,0.507025,7.68276
1.31593,0.506828,7.69657
1.31593,0.506873,7.67793
1.36857,0.503092,7.69941
1.36857,0.502456,7.69164
1.36857,0.503495,7.71223
1.36857,0.502501,7.68682
1.36857,0.502537,7.70124
1.36857,0.502313,7.69922
1.36857,0.502974,7.68702
1.36857,0.502033,7.68416
1.36857,0.501923,7.66835
1.36857,0.502126,7.67701
1.36857,0.501888,7.68212
1.36857,0.502137,7.67834
1.36857,0.502283,7.68676
1.36857,0.501393,7.68175
1.36857,0.502807,7.68722
1.42331,0.497184,7.69338
1.42331,0.498287,7.67929
1.42331,0.497203,7.68733
1.42331,0.498042,7.70332
1.42331,0.499458,7.69665
1.42331,0.498374,7.69842
1.42331,0.497244,7.6838
1.42331,0.499114,7.70897
1.42331,0.497943,7.68835
1.42331,0.498197,7.67082
1.42331,0.499734,7.70274
1.42331,0.498685,7.69327
1.42331,0.498021,7.6967
1.42331,0.498158,7.69216
1.42331,0.498274,7.6865
1.48024,0.493336,7.69437
1.48024,0.494516,7.70539
1.48024,0.49506,7.71878
1.48024,0.493298,7.68426
1.48024,0.493,7.69431
1.48024,0.493698,7.69604
1.48024,0.493976,7.69542
1.48024,0.493684,7.69094
1.48024,0.494192,7.68705
1.48024,0.494057,7.70174
1.48024,0.49312,7.68216
1.48024,0.49482,7.69139
1.48024,0.492718,7.69102
1.48024,0.493533,7.68768
1.48024,0.494538,7.68145
1.53945,0.489407,7.69102
1.53945,0.489762,7.69386
1.53945,0.490364,7.68556
1.53945,0.48944,7.69759
1.53945,0.488056,7.68428
1.53945,0.489817,7.68563
1.53945,0.488776,7.6817
1.53945,0.489549,7.70607
1.53945,0.489289,7.69693
1.53945,0.489618,7.68923
1.53945,0.489044,7.7018
1.53945,0.488552,7.68813
1.53945,0.489971,7.68231
1.53945,0.490682,7.7126
1.53945,0.489618,7.69198
1.60103,0.48523,7.69788
1.60103,0.485503,7.70183
1.60103,0.485821,7.69881
1.60103,0.485537,7.70138
1.60103,0.484494,7.69162
1.60103,0.483967,7.70144
1.60103,0.486275,7.69294
1.60103,0.485937,7.69982
1.60103,0.485805,7.70605
1.60103,0.485942,7.70118
1.60103,0.484411,7.68913
1.60103,0.485868,7.70367
1.60103,0.484757,7.70631
1.60103,0.48518,7.69963
1.60103,0.484334,7.68197
1.66507,0.4807,7.69369
1.66507,0.48091,7.6947
1.66507,0.480701,7.6861
1.66507,0.47957,7.68593
1.66507,0.479889,7.67816
1.66507,0.481632,7.69674
1.66507,0.48049,7.70526
1.66507,0.481185,7.69767
1.66507,0.480237,7.68721
1.66507,0.480845,7.69943
1.66507,0.480659,7.69539
1.66507,0.480245,7.69942
1.66507,0.480402,7.69699
1.66507,0.481249,7.68429
1.66507,0.481918,7.68545
1.73168,0.477024,7.7132
1.73168,0.474794,7.67584
1.73168,0.475205,7.66761
1.73168,0.476614,7.68701
1.73168,0.474556,7.68925
1.73168,0.475463,7.69668
1.73168,0.475344,7.6898
1.73168,0.476991,7.69498
1.73168,0.477234,7.7114
1.73168,0.475531,7.69708
1.73168,0.477411,7.71419
1.73168,0.47657,7.69603
1.73168,0.476871,7.69872
1.73168,0.475926,7.68576
1.73168,0.476331,7.69034
1.80094,0.471628,7.6975
1.80094,0.471868,7.70573
1.80094,0.472525,7.70663
1.80094,0.472105,7.70134
1.80094,0.471779,7.69009
1.80094,0.471675,7.68545
1.80094,0.471117,7.69355
1.80094,0.471428,7.68924
1.80094,0.47122,7.68848
1.80094,0.472176,7.68951
1.80094,0.472831,7.71733
1.80094,0.471243,7.67659
1.80094,0.470043,7.6756
1.80094,0.470356,7.70056
1.80094,0.470414,7.68372
1.87298,0.46742,7.71044
1.87298,0.466166,7.69946
1.87298,0.466704,7.68795
1.87298,0.46747,7.71214
1.87298,0.467667,7.67929
1.87298,0.46731,7.7058
1.87298,0.466029,7.68398
