# Start of simulation: Sat Mar 19 12:35:44 2016
beta,acc,obs
1,0.534497,7.6832
1,0.534895,7.68414
1,0.535374,7.69822
1,0.53576,7.69515
1,0.534254,7.68708
1,0.536214,7.69192
1,0.534633,7.68179
1,0.536159,7.69456
1,0.535482,7.69051
1,0.533625,7.66914
1,0.535696,7.68945
1,0.535801,7.68882
1,0.534828,7.66376
1,0.535299,7.68615
1,0.534708,7.65196
1.04,0.530628,7.67467
1.04,0.529376,7.6759
1.04,0.532146,7.6994
1.04,0.530274,7.68814
1.04,0.531389,7.68778
1.04,0.531526,7.68937
1.04,0.532296,7.69382
1.04,0.530865,7.67138
1.04,0.531127,7.68643
1.04,0.531934,7.68922
1.04,0.53,7.69048
1.04,0.5308,7.68364
1.04,0.531083,7.68621
1.04,0.530153,7.68134
1.04,0.529805,7.68868
1.0816,0.52689,7.66863
1.0816,0.528219,7.68548
1.0816,0.528408,7.68618
1.0816,0.528101,7.68562
1.0816,0.526063,7.68253
1.0816,0.52625,7.68159
1.0816,0.526445,7.67994
1.0816,0.527274,7.69311
1.0816,0.527262,7.69565
1.0816,0.526919,7.67778
1.0816,0.528662,7.68803
1.0816,0.526401,7.66765
1.0816,0.528847,7.69718
1.0816,0.526503,7.69745
1.0816,0.52561,7.66762
1.12486,0.523379,7.69356
1.12486,0.522674,7.66413
1.12486,0.523835,7.68559
1.12486,0.524006,7.67812
1.12486,0.524296,7.69883
1.12486,0.523037,7.68823
1.12486,0.523006,7.68389
1.12486,0.523073,7.66673
1.12486,0.523321,7.67807
1.12486,0.522355,7.67853
1.12486,0.523369,7.68743
1.12486,0.524384,7.69009
1.12486,0.524762,7.69042
1.12486,0.523045,7.69143
1.12486,0.523386,7.68162
1.16986,0.518847,7.67544
1.16986,0.518656,7.68745
1.16986,0.52066,7.69301
1.16986,0.518829,7.67234
1.16986,0.518133,7.67554
1.16986,0.518394,7.67129
1.16986,0.518472,7.68527
1.16986,0.519179,7.69129
1.16986,0.519397,7.69672
1.16986,0.518419,7.67291
1.16986,0.51876,7.67582
1.16986,0.518184,7.68735
1.16986,0.519877,7.70511
1.16986,0.518433,7.67161
1.16986,0.519025,7.68966
1.21665,0.515081,7.69248
1.21665,0.514426,7.68447
1.21665,0.515476,7.68642
1.21665,0.514297,7.67956
1.21665,0.515906,7.70637
1.21665,0.515106,7.68519
1.21665,0.514847,7.69134
1.21665,0.515314,7.68779
1.21665,0.514081,7.66941
1.21665,0.516355,7.704
1.21665,0.515046,7.69332
1.21665,0.516489,7.70011
1.21665,0.515487,7.69337
1.21665,0.515409,7.68466
1.21665,0.515757,7.70135
1.26532,0.510147,7.68785
1.26532,0.511549,7.70198
1.26532,0.510668,7.68575
1.26532,0.510998,7.69349
1.26532,0.510817,7.70083
1.26532,0.510435,7.68668
1.26532,0.510628,7.68191
1.26532,0.512302,7.68327
1.26532,0.509936,7.69218
1.26532,0.509919,7.68602
1.26532,0.510934,7.68641
1.26532,0.511277,7.70427
1.26532,0.510406,7.69658
1.26532,0.512212,7.69243
1.26532,0.511425,7.68122
1.31593,0.507592,7.68826
1.31593,0.506467,7.69029
1.31593,0.506316,7.6922
1.31593,0.505015,7.68486
1.31593,0.506474,7.69422
1.31593,0.506266,7.68961
1.31593,0.507803,7.69216
1.31593,0.506715,7.68695
1.31593,0.507361,7.69992
1.31593,0.506312,7.69435
1.31593,0.505257,7.66308
1.31593,0.507438,7.69467
1.31593,0.506486,7.69082
1.31593,0.50608,7.68486
1.31593,0.506108,7.68812
1.36857,0.502437,7.6964
1.36857,0.502325,7.70354
1.36857,0.502011,7.69089
1.36857,0.501465,7.6693
1.36857,0.503178,7.69243
1.36857,0.502768,7.69041
1.36857,0.503435,7.69504
1.36857,0.502421,7.68378
1.36857,0.503537,7.69109
1.36857,0.503467,7.70427
