# Start of simulation: Sat Mar 19 18:44:14 2016
beta,acc,obs
1,0.535599,7.67383
1,0.534987,7.67815
1,0.535143,7.6771
1,0.534438,7.66948
1,0.534877,7.68635
1,0.535548,7.69335
1,0.535594,7.67142
1,0.534747,7.68516
1,0.534107,7.66723
1,0.535418,7.66454
1,0.535119,7.67844
1,0.534358,7.67284
1,0.535529,7.68023
1,0.536037,7.68109
1,0.53473,7.67893
1.04,0.531046,7.69234
1.04,0.531177,7.68782
1.04,0.53029,7.68865
1.04,0.531717,7.67562
1.04,0.531385,7.68325
1.04,0.531911,7.68264
1.04,0.530625,7.7026
1.04,0.532269,7.69232
1.04,0.531992,7.69155
1.04,0.530795,7.67207
1.04,0.530855,7.67948
1.04,0.530509,7.6773
1.04,0.529754,7.67344
1.04,0.531144,7.68251
1.04,0.530898,7.66902
1.0816,0.52604,7.67005
1.0816,0.528014,7.70336
1.0816,0.526253,7.67704
1.0816,0.528042,7.69067
1.0816,0.526448,7.68231
1.0816,0.526848,7.67608
1.0816,0.527641,7.67605
1.0816,0.528548,7.69584
1.0816,0.527012,7.67771
1.0816,0.528901,7.69689
1.0816,0.527417,7.68439
1.0816,0.526948,7.67227
1.0816,0.52741,7.67808
1.0816,0.52738,7.69025
1.0816,0.527098,7.68592
1.12486,0.523007,7.69776
1.12486,0.524445,7.69148
1.12486,0.523532,7.69539
1.12486,0.524088,7.67723
1.12486,0.523826,7.68687
1.12486,0.52281,7.68904
1.12486,0.522925,7.69149
1.12486,0.523524,7.68976
1.12486,0.522499,7.69653
1.12486,0.523202,7.68282
1.12486,0.522825,7.66588
1.12486,0.523685,7.69212
1.12486,0.522618,7.68283
1.12486,0.522626,7.68428
1.12486,0.523344,7.69385
1.16986,0.518841,7.66941
1.16986,0.518569,7.68361
1.16986,0.519363,7.66715
1.16986,0.519078,7.67308
1.16986,0.519561,7.68557
1.16986,0.520132,7.69803
1.16986,0.518972,7.68332
1.16986,0.519305,7.70056
1.16986,0.51897,7.69333
1.16986,0.519486,7.69268
1.16986,0.519319,7.68175
1.16986,0.519851,7.68861
1.16986,0.518388,7.68634
1.16986,0.518972,7.67361
1.16986,0.518768,7.67326
1.21665,0.514433,7.66705
1.21665,0.516156,7.69097
1.21665,0.515235,7.68504
1.21665,0.514821,7.67865
1.21665,0.515933,7.69154
1.21665,0.513487,7.68338
1.21665,0.515026,7.68571
1.21665,0.5141,7.68086
1.21665,0.513079,7.67804
1.21665,0.514683,7.70041
1.21665,0.515721,7.68074
1.21665,0.514691,7.68893
1.21665,0.514447,7.70155
1.21665,0.515549,7.69081
1.21665,0.516616,7.69787
1.26532,0.510806,7.68491
1.26532,0.512561,7.69735
1.26532,0.510154,7.67263
1.26532,0.511221,7.68001
1.26532,0.510842,7.67529
1.26532,0.512123,7.70701
1.26532,0.509906,7.67235
1.26532,0.509218,7.68227
1.26532,0.511356,7.68279
1.26532,0.50898,7.66666
1.26532,0.510415,7.68757
1.26532,0.511709,7.68333
1.26532,0.511431,7.69204
1.26532,0.510951,7.68466
1.26532,0.511114,7.67163
1.31593,0.506653,7.68663
1.31593,0.506329,7.68374
1.31593,0.506061,7.70239
1.31593,0.506605,7.67492
1.31593,0.506656,7.6874
1.31593,0.506516,7.69694
1.31593,0.507944,7.69858
1.31593,0.506728,7.67706
1.31593,0.506347,7.69332
1.31593,0.507423,7.69002
1.31593,0.50556,7.68042
1.31593,0.50594,7.69033
1.31593,0.507655,7.70352
1.31593,0.506865,7.68413
1.31593,0.506114,7.68676
1.36857,0.50378,7.6976
1.36857,0.502654,7.68524
1.36857,0.501811,7.68211
1.36857,0.503082,7.68546
1.36857,0.503615,7.67599
1.36857,0.502285,7.67739
1.36857,0.50067,7.67939
1.36857,0.501936,7.67977
1.36857,0.502536,7.69577
1.36857,0.501901,7.68796
1.36857,0.50198,7.70452
1.36857,0.501716,7.69098
1.36857,0.501712,7.6831
1.36857,0.502555,7.69883
1.36857,0.502023,7.69671
1.42331,0.498684,7.6934
1.42331,0.497611,7.6954
1.42331,0.4989,7.69402
1.42331,0.49786,7.70471
1.42331,0.498256,7.68804
1.42331,0.49821,7.68679
1.42331,0.498091,7.68195
1.42331,0.498214,7.68612
1.42331,0.498766,7.69804
1.42331,0.497921,7.68629
1.42331,0.498146,7.68789
1.42331,0.49813,7.68091
1.42331,0.49804,7.69821
1.42331,0.500913,7.71036
1.42331,0.49902,7.70642
1.48024,0.49366,7.67797
1.48024,0.494424,7.69614
1.48024,0.494421,7.68542
1.48024,0.493825,7.68882
1.48024,0.494529,7.70568
1.48024,0.493673,7.68624
1.48024,0.493657,7.68938
1.48024,0.49355,7.6832
1.48024,0.493458,7.69046
1.48024,0.494997,7.70237
1.48024,0.494276,7.69245
1.48024,0.493809,7.69957
1.48024,0.492815,7.68062
1.48024,0.493065,7.68298
1.48024,0.494007,7.68727
1.53945,0.489924,7.69381
1.53945,0.48812,7.6809
1.53945,0.488238,7.68222
1.53945,0.489575,7.70932
1.53945,0.48909,7.68365
1.53945,0.489671,7.68739
1.53945,0.490593,7.69557
1.53945,0.489424,7.69058
1.53945,0.490063,7.70226
1.53945,0.490581,7.7088
1.53945,0.490582,7.69323
1.53945,0.48991,7.6949
1.53945,0.490332,7.68554
1.53945,0.48934,7.70318
1.53945,0.490697,7.70508
1.60103,0.48549,7.68871
1.60103,0.4853,7.68791
1.60103,0.485341,7.69098
1.60103,0.485667,7.69224
1.60103,0.485946,7.6968
1.60103,0.48502,7.6891
1.60103,0.485414,7.68928
1.60103,0.48596,7.67522
1.60103,0.484562,7.70283
1.60103,0.485258,7.69523
1.60103,0.48591,7.6943
1.60103,0.484969,7.6874
1.60103,0.486383,7.70081
1.60103,0.485996,7.6922
1.60103,0.48558,7.71125
1.66507,0.480876,7.68938
1.66507,0.480792,7.6997
1.66507,0.480262,7.68434
1.66507,0.480811,7.69484
1.66507,0.480708,7.69521
1.66507,0.479901,7.69868
1.66507,0.480627,7.68365
1.66507,0.480005,7.68994
1.66507,0.480652,7.68904
1.66507,0.481515,7.70045
1.66507,0.479972,7.69042
1.66507,0.481194,7.69955
1.66507,0.480091,7.69078
1.66507,0.480262,7.70363
1.66507,0.480109,7.69038
1.73168,0.476512,7.70584
1.73168,0.476135,7.69268
1.73168,0.475718,7.70003
1.73168,0.476374,7.69013
1.73168,0.477464,7.7101
1.73168,0.477281,7.69659
1.73168,0.476363,7.69704
1.73168,0.476302,7.71517
1.73168,0.474012,7.66386
1.73168,0.475533,7.69072
1.73168,0.475807,7.69186
1.73168,0.476035,7.69825
1.73168,0.477415,7.70587
1.73168,0.477309,7.69199
1.73168,0.475386,7.69015
1.80094,0.471783,7.70225
1.80094,0.472369,7.71125
1.80094,0.470985,7.69022
1.80094,0.472582,7.70353
1.80094,0.47214,7.70728
1.80094,0.471941,7.7052
1.80094,0.472253,7.70353
1.80094,0.471299,7.71013
1.80094,0.470548,7.69963
1.80094,0.472369,7.70204
1.80094,0.473653,7.73019
1.80094,0.471431,7.69169
1.80094,0.471995,7.69942
1.80094,0.470357,7.69717
1.80094,0.471145,7.69811
1.87298,0.468481,7.69882
1.87298,0.467431,7.70978
1.87298,0.466124,7.69726
1.87298,0.467533,7.69747
1.87298,0.467374,7.68915
1.87298,0.467803,7.70979
1.87298,0.467121,7.70206
1.87298,0.468808,7.70967
1.87298,0.466745,7.68664
1.87298,0.467824,7.68951
1.87298,0.466525,7.67488
1.87298,0.467251,7.69752
1.87298,0.467781,7.70329
1.87298,0.466542,7.69303
1.87298,0.466271,7.69648
1.9479,0.462487,7.7125
1.9479,0.462998,7.70489
1.9479,0.461759,7.69505
1.9479,0.461903,7.70062
1.9479,0.462038,7.68225
1.9479,0.463073,7.69056
1.9479,0.462812,7.69099
1.9479,0.462376,7.698
1.9479,0.462319,7.6861
1.9479,0.46236,7.68397
1.9479,0.463723,7.70549
1.9479,0.462338,7.69974
1.9479,0.462366,7.68877
1.9479,0.462323,7.70421
1.9479,0.46177,7.68185
2.02582,0.45877,7.68834
2.02582,0.457373,7.70551
2.02582,0.45771,7.68705
2.02582,0.457091,7.69
2.02582,0.458063,7.71193
2.02582,0.456624,7.68781
2.02582,0.458178,7.6988
2.02582,0.45699,7.7034
2.02582,0.457701,7.69164
2.02582,0.456096,7.69903
2.02582,0.456263,7.68
2.02582,0.457415,7.69877
2.02582,0.456988,7.67417
2.02582,0.457444,7.6981
2.02582,0.457845,7.70043
2.10685,0.453436,7.68293
2.10685,0.453257,7.6996
2.10685,0.452001,7.6825
2.10685,0.452876,7.68842
2.10685,0.452237,7.70607
2.10685,0.453789,7.69806
2.10685,0.453155,7.69888
2.10685,0.452606,7.69784
2.10685,0.452788,7.69358
2.10685,0.45293,7.69416
2.10685,0.45299,7.70589
2.10685,0.452758,7.69526
2.10685,0.4521,7.69719
2.10685,0.452384,7.67879
2.10685,0.453702,7.7029
2.19112,0.447283,7.67974
2.19112,0.448535,7.68303
2.19112,0.447892,7.69796
2.19112,0.447445,7.68472
2.19112,0.448158,7.7048
2.19112,0.447548,7.69432
2.19112,0.448788,7.71991
2.19112,0.446739,7.67842
2.19112,0.448482,7.70705
2.19112,0.448195,7.68666
2.19112,0.447845,7.69132
2.19112,0.448033,7.70322
2.19112,0.448406,7.71227
2.19112,0.448162,7.69779
2.19112,0.447504,7.69127
2.27877,0.443155,7.69277
2.27877,0.442752,7.69004
2.27877,0.444618,7.69542
2.27877,0.444304,7.71152
2.27877,0.443736,7.69471
2.27877,0.442717,7.67996
2.27877,0.442775,7.70052
2.27877,0.442009,7.67551
2.27877,0.443329,7.71094
2.27877,0.442722,7.70536
2.27877,0.442196,7.7043
2.27877,0.442463,7.6715
2.27877,0.44298,7.68246
2.27877,0.442834,7.68277
2.27877,0.442432,7.69711
2.36992,0.437472,7.68386
2.36992,0.437496,7.68863
2.36992,0.438017,7.68272
2.36992,0.439492,7.69977
2.36992,0.437563,7.69082
2.36992,0.438157,7.69393
2.36992,0.438145,7.68627
2.36992,0.437935,7.71141
2.36992,0.437371,7.6852
2.36992,0.437672,7.68913
2.36992,0.437229,7.67446
2.36992,0.438374,7.69357
2.36992,0.43745,7.69343
2.36992,0.437819,7.70332
2.36992,0.437859,7.68415
2.46472,0.433913,7.69316
2.46472,0.431858,7.69579
2.46472,0.430835,7.67918
2.46472,0.433441,7.7085
2.46472,0.433221,7.70752
2.46472,0.433851,7.71558
2.46472,0.434406,7.69659
2.46472,0.4333,7.68179
2.46472,0.433871,7.692
2.46472,0.432958,7.69563
2.46472,0.433606,7.70345
2.46472,0.433087,7.69739
2.46472,0.433543,7.71093
2.46472,0.432699,7.68488
2.46472,0.434416,7.70088
2.5633,0.428354,7.69935
2.5633,0.427811,7.6997
2.5633,0.428859,7.70063
2.5633,0.42803,7.70295
2.5633,0.427031,7.69701
2.5633,0.429037,7.69772
2.5633,0.428328,7.69843
2.5633,0.427823,7.69822
2.5633,0.4281,7.68469
2.5633,0.428508,7.69267
2.5633,0.426826,7.6913
2.5633,0.42727,7.68324
2.5633,0.428504,7.70002
2.5633,0.427906,7.70533
2.5633,0.427698,7.69578
2.66584,0.424045,7.72755
2.66584,0.423098,7.70224
2.66584,0.423967,7.69653
2.66584,0.423189,7.70118
2.66584,0.423989,7.70412
2.66584,0.421883,7.7065
2.66584,0.422591,7.69771
2.66584,0.422482,7.69701
2.66584,0.424971,7.71445
2.66584,0.423861,7.6977
2.66584,0.423031,7.69231
2.66584,0.422417,7.69908
2.66584,0.42331,7.68699
2.66584,0.423931,7.70409
2.66584,0.42332,7.71019
2.77247,0.419658,7.72246
2.77247,0.418146,7.69831
2.77247,0.418212,7.69041
2.77247,0.416809,7.69519
2.77247,0.417577,7.69075
2.77247,0.41751,7.69006
2.77247,0.41802,7.69966
2.77247,0.418879,7.71093
2.77247,0.41847,7.71803
2.77247,0.419073,7.7013
2.77247,0.417073,7.69496
2.77247,0.418233,7.71349
2.77247,0.416361,7.69169
2.77247,0.417472,7.68337
2.77247,0.417411,7.68048
2.88337,0.413337,7.67312
2.88337,0.41302,7.67996
2.88337,0.413184,7.69886
2.88337,0.412584,7.7005
2.88337,0.412493,7.70833
2.88337,0.411498,7.6798
2.88337,0.413069,7.70079
2.88337,0.412704,7.70989
2.88337,0.41179,7.6854
2.88337,0.411947,7.69539
2.88337,0.41258,7.69411
2.88337,0.412865,7.70018
2.88337,0.412505,7.70489
2.88337,0.412816,7.68572
2.88337,0.411461,7.69119
2.9987,0.406023,7.67648
2.9987,0.407639,7.68553
2.9987,0.40674,7.69769
2.9987,0.405775,7.68077
2.9987,0.407152,7.70797
2.9987,0.405759,7.68143
2.9987,0.408242,7.70735
2.9987,0.407339,7.69418
2.9987,0.406384,7.69496
2.9987,0.407475,7.6908
2.9987,0.407817,7.69572
2.9987,0.407407,7.70764
2.9987,0.406097,7.68773
2.9987,0.407438,7.68842
2.9987,0.408362,7.70799
3.11865,0.401236,7.702
3.11865,0.402114,7.68498
3.11865,0.402272,7.69658
3.11865,0.402503,7.6849
3.11865,0.402179,7.68998
3.11865,0.402102,7.70133
3.11865,0.402335,7.6949
3.11865,0.40287,7.68875
3.11865,0.400045,7.68058
3.11865,0.403381,7.70281
3.11865,0.403027,7.68996
3.11865,0.403063,7.69427
3.11865,0.402485,7.69162
3.11865,0.402604,7.70551
3.11865,0.40273,7.69958
3.2434,0.397509,7.69867
3.2434,0.395731,7.69312
3.2434,0.396061,7.6774
3.2434,0.397418,7.71119
3.2434,0.39715,7.69198
