# Start of simulation: Sat Mar 19 13:17:28 2016
beta,acc,obs
1,0.533866,7.67028
1,0.535425,7.67732
1,0.535951,7.6991
1,0.535612,7.68877
1,0.536043,7.69592
1,0.535018,7.68598
1,0.534354,7.67582
1,0.532814,7.65739
1,0.535263,7.68996
1,0.535123,7.69173
1,0.535008,7.67877
1,0.534653,7.68046
1,0.534675,7.67698
1,0.535005,7.67939
1,0.535584,7.6951
1.04,0.529997,7.67301
1.04,0.530173,7.67363
1.04,0.530239,7.66232
1.04,0.531232,7.67834
1.04,0.53237,7.69391
1.04,0.530322,7.67588
1.04,0.530907,7.67297
1.04,0.531573,7.67745
1.04,0.531532,7.69102
1.04,0.530021,7.66568
1.04,0.529924,7.67961
1.04,0.53216,7.69198
1.04,0.531453,7.67358
1.04,0.530096,7.6921
1.04,0.530982,7.67305
1.0816,0.526388,7.68215
1.0816,0.526144,7.67475
1.0816,0.527366,7.68211
1.0816,0.527231,7.68286
1.0816,0.527809,7.6846
1.0816,0.52641,7.6848
1.0816,0.526307,7.68973
1.0816,0.526683,7.6675
1.0816,0.527884,7.68786
1.0816,0.527337,7.67329
1.0816,0.526755,7.67335
1.0816,0.526052,7.67616
1.0816,0.528319,7.69775
1.0816,0.528255,7.68848
1.0816,0.527657,7.68873
1.12486,0.523724,7.68695
1.12486,0.522695,7.68771
1.12486,0.521922,7.66859
1.12486,0.52404,7.67693
1.12486,0.523248,7.68633
1.12486,0.524511,7.6964
1.12486,0.523795,7.68073
1.12486,0.523385,7.69011
1.12486,0.523055,7.67899
1.12486,0.522674,7.68012
1.12486,0.523689,7.68543
1.12486,0.524714,7.69545
1.12486,0.522482,7.68138
1.12486,0.522027,7.67298
1.12486,0.524104,7.68319
1.16986,0.51996,7.69408
1.16986,0.518555,7.6966
1.16986,0.519768,7.67272
1.16986,0.520156,7.69111
1.16986,0.518188,7.67529
1.16986,0.519436,7.68298
1.16986,0.518257,7.67915
1.16986,0.519488,7.70101
1.16986,0.518699,7.67773
1.16986,0.51978,7.69138
1.16986,0.51888,7.69044
1.16986,0.519197,7.69795
1.16986,0.519774,7.6974
1.16986,0.519016,7.69306
1.16986,0.518787,7.69325
1.21665,0.515041,7.68254
1.21665,0.51474,7.69124
1.21665,0.515784,7.69147
1.21665,0.515821,7.70317
1.21665,0.515704,7.69912
1.21665,0.514703,7.69581
1.21665,0.515593,7.69006
1.21665,0.515386,7.6933
1.21665,0.51492,7.69984
1.21665,0.514798,7.69601
1.21665,0.515938,7.69479
1.21665,0.514758,7.69038
1.21665,0.514705,7.70327
1.21665,0.515009,7.68898
1.21665,0.51523,7.69034
1.26532,0.512187,7.70176
1.26532,0.51176,7.68788
1.26532,0.512207,7.6986
1.26532,0.511816,7.68192
1.26532,0.511993,7.70339
1.26532,0.511105,7.69873
1.26532,0.511131,7.67807
1.26532,0.510408,7.68197
1.26532,0.510719,7.6886
1.26532,0.511852,7.68404
1.26532,0.510831,7.69925
1.26532,0.511141,7.68498
1.26532,0.511745,7.68888
1.26532,0.509708,7.6901
1.26532,0.512132,7.69425
1.31593,0.505881,7.66734
1.31593,0.508442,7.69549
1.31593,0.506206,7.69436
1.31593,0.506568,7.68689
1.31593,0.506942,7.68567
1.31593,0.505755,7.67791
1.31593,0.507605,7.69662
1.31593,0.506424,7.69847
1.31593,0.50632,7.69759
1.31593,0.507345,7.68094
1.31593,0.507412,7.7033
1.31593,0.507421,7.68958
1.31593,0.506146,7.66908
1.31593,0.506557,7.68456
1.31593,0.507634,7.68904
1.36857,0.502294,7.68379
1.36857,0.502287,7.69201
1.36857,0.503629,7.69447
1.36857,0.501888,7.6807
1.36857,0.502072,7.68726
1.36857,0.502776,7.68979
1.36857,0.502405,7.68108
1.36857,0.502787,7.69202
1.36857,0.503491,7.70242
1.36857,0.501686,7.67902
1.36857,0.503591,7.70201
1.36857,0.501996,7.68545
1.36857,0.503379,7.6941
1.36857,0.501999,7.67214
1.36857,0.502214,7.67543
1.42331,0.498243,7.69463
1.42331,0.497449,7.69244
1.42331,0.498206,7.69418
1.42331,0.498597,7.67968
1.42331,0.499035,7.68756
1.42331,0.498853,7.68904
1.42331,0.497947,7.68229
1.42331,0.498344,7.68472
1.42331,0.498243,7.67255
1.42331,0.49849,7.7079
1.42331,0.498491,7.691
1.42331,0.498225,7.68883
1.42331,0.49815,7.68099
1.42331,0.498004,7.67881
