# Start of simulation: Sat Mar 19 21:50:03 2016
beta,acc,obs
1,0.535348,7.68114
1,0.536274,7.69735
1,0.534251,7.67274
1,0.534377,7.67438
1,0.535307,7.68517
1,0.534488,7.66984
1,0.535141,7.68764
1,0.535051,7.67533
1,0.534936,7.67913
1,0.535952,7.68354
1,0.535572,7.69065
1,0.534399,7.67623
1,0.535957,7.68674
1,0.536431,7.69453
1,0.534842,7.68851
1.04,0.530274,7.67077
1.04,0.531929,7.68997
1.04,0.530629,7.6858
1.04,0.532335,7.68352
1.04,0.53115,7.68369
1.04,0.53088,7.6813
1.04,0.530058,7.67459
1.04,0.532008,7.68043
1.04,0.53154,7.68577
1.04,0.530713,7.68344
1.04,0.531631,7.69476
1.04,0.531324,7.68519
1.04,0.531405,7.70304
1.04,0.529597,7.66877
1.04,0.532337,7.69514
1.0816,0.526718,7.68255
1.0816,0.525296,7.67369
1.0816,0.528267,7.69484
1.0816,0.525868,7.68077
1.0816,0.526246,7.6763
1.0816,0.527296,7.68175
1.0816,0.528419,7.68447
1.0816,0.529276,7.70248
1.0816,0.527965,7.69486
1.0816,0.527899,7.68849
1.0816,0.527453,7.68203
1.0816,0.52708,7.6722
1.0816,0.52734,7.68961
1.0816,0.52691,7.67973
1.0816,0.526261,7.68168
1.12486,0.523017,7.69581
1.12486,0.522745,7.67066
1.12486,0.523646,7.68809
1.12486,0.522731,7.67758
1.12486,0.52259,7.6917
1.12486,0.523019,7.68804
1.12486,0.523744,7.67725
1.12486,0.524109,7.68364
1.12486,0.523192,7.67481
1.12486,0.523325,7.68521
1.12486,0.522474,7.67576
1.12486,0.522569,7.67638
1.12486,0.522915,7.68002
1.12486,0.52335,7.6813
1.12486,0.523769,7.67968
1.16986,0.519342,7.69436
1.16986,0.519297,7.67746
1.16986,0.519928,7.70236
1.16986,0.518788,7.67985
1.16986,0.519736,7.69077
1.16986,0.518683,7.69977
1.16986,0.51881,7.68413
1.16986,0.519975,7.69698
1.16986,0.519248,7.6823
1.16986,0.519771,7.68279
1.16986,0.51811,7.68695
1.16986,0.51921,7.68529
1.16986,0.518952,7.6832
1.16986,0.518837,7.68387
1.16986,0.518435,7.68944
1.21665,0.514782,7.67579
1.21665,0.515296,7.68408
1.21665,0.51588,7.71179
1.21665,0.514185,7.68104
1.21665,0.515686,7.6897
1.21665,0.514811,7.68991
1.21665,0.515426,7.69084
1.21665,0.517023,7.7011
1.21665,0.515074,7.67098
1.21665,0.515298,7.69186
1.21665,0.514999,7.69668
1.21665,0.513698,7.67592
1.21665,0.51549,7.68724
1.21665,0.51442,7.69344
1.21665,0.515403,7.68644
1.26532,0.509509,7.68868
1.26532,0.509909,7.69044
1.26532,0.510679,7.69027
1.26532,0.511635,7.68827
1.26532,0.511194,7.69286
1.26532,0.512098,7.6931
1.26532,0.509645,7.67657
1.26532,0.510175,7.68481
1.26532,0.510924,7.69409
1.26532,0.511431,7.69832
1.26532,0.511571,7.69319
1.26532,0.510356,7.68328
1.26532,0.510596,7.68025
1.26532,0.510911,7.67238
1.26532,0.5114,7.69282
1.31593,0.506167,7.68523
1.31593,0.507267,7.69519
1.31593,0.50754,7.68477
1.31593,0.506861,7.6936
1.31593,0.506367,7.69218
1.31593,0.506271,7.69891
1.31593,0.50658,7.69327
1.31593,0.50678,7.67759
1.31593,0.507241,7.69232
1.31593,0.505838,7.68529
1.31593,0.506541,7.68911
1.31593,0.507064,7.67137
1.31593,0.506525,7.68168
1.31593,0.50749,7.69338
1.31593,0.50659,7.67996
