# Start of simulation: Sat Mar 19 16:41:58 2016
beta,acc,obs
1,0.534269,7.66432
1,0.534072,7.67893
1,0.535121,7.67539
1,0.53641,7.68771
1,0.536347,7.69493
1,0.535088,7.66967
1,0.53598,7.69154
1,0.536256,7.69099
1,0.53561,7.68251
1,0.534069,7.68093
1,0.535505,7.695
1,0.534451,7.66398
1,0.53518,7.67926
1,0.534777,7.67342
1,0.534161,7.67262
1.04,0.530903,7.68361
1.04,0.530759,7.67842
1.04,0.530649,7.68325
1.04,0.531678,7.68361
1.04,0.530543,7.67874
1.04,0.530984,7.68582
1.04,0.530714,7.67412
1.04,0.532758,7.68368
1.04,0.531903,7.68308
1.04,0.531631,7.68731
1.04,0.531061,7.68111
1.04,0.530969,7.67805
1.04,0.532357,7.67341
1.04,0.531639,7.69177
1.04,0.531122,7.6831
1.0816,0.527963,7.6784
1.0816,0.526701,7.68731
1.0816,0.526406,7.66703
1.0816,0.527763,7.69426
1.0816,0.527662,7.68249
1.0816,0.527685,7.68239
1.0816,0.527755,7.69886
1.0816,0.526108,7.66434
1.0816,0.526557,7.69125
1.0816,0.526861,7.69177
1.0816,0.527232,7.68189
1.0816,0.527915,7.67863
1.0816,0.526519,7.67851
1.0816,0.527945,7.69173
1.0816,0.52689,7.68604
1.12486,0.522896,7.66228
1.12486,0.522898,7.66892
1.12486,0.522669,7.67419
1.12486,0.523744,7.69157
1.12486,0.522595,7.6671
1.12486,0.524073,7.69075
1.12486,0.523845,7.69201
1.12486,0.523045,7.68971
1.12486,0.523615,7.68856
1.12486,0.522963,7.67795
1.12486,0.523402,7.68839
1.12486,0.523021,7.69007
1.12486,0.523131,7.67013
1.12486,0.522564,7.68435
1.12486,0.52371,7.69013
1.16986,0.520565,7.69957
1.16986,0.51883,7.68456
1.16986,0.518866,7.66263
1.16986,0.519238,7.68511
1.16986,0.520348,7.68297
1.16986,0.51921,7.68748
1.16986,0.520674,7.70653
1.16986,0.519825,7.69066
1.16986,0.518387,7.69527
1.16986,0.518483,7.69862
1.16986,0.519254,7.68668
1.16986,0.519096,7.71352
1.16986,0.518889,7.69035
1.16986,0.519917,7.68535
1.16986,0.51832,7.6769
1.21665,0.516582,7.69331
1.21665,0.515154,7.68953
1.21665,0.515247,7.6808
1.21665,0.51653,7.69755
1.21665,0.513501,7.66809
1.21665,0.515905,7.68947
1.21665,0.514541,7.68241
1.21665,0.514911,7.69899
1.21665,0.516652,7.70232
1.21665,0.514246,7.68448
1.21665,0.51459,7.68183
1.21665,0.515059,7.69065
1.21665,0.515609,7.70254
1.21665,0.514499,7.69598
1.21665,0.51532,7.68632
1.26532,0.511472,7.70434
1.26532,0.509588,7.68605
1.26532,0.510074,7.65854
1.26532,0.510947,7.69283
1.26532,0.511799,7.68821
1.26532,0.511589,7.71104
1.26532,0.510181,7.68347
1.26532,0.510529,7.68513
1.26532,0.511362,7.68985
1.26532,0.509872,7.68458
1.26532,0.509666,7.68024
1.26532,0.510952,7.69155
1.26532,0.51166,7.6893
1.26532,0.510592,7.6912
1.26532,0.511677,7.67803
1.31593,0.50605,7.67782
1.31593,0.506505,7.67776
1.31593,0.507694,7.69802
1.31593,0.508785,7.69942
1.31593,0.507157,7.69113
1.31593,0.507251,7.69951
1.31593,0.507178,7.68648
1.31593,0.506661,7.70116
1.31593,0.507144,7.70698
1.31593,0.507335,7.68915
1.31593,0.507406,7.69349
1.31593,0.507451,7.68811
1.31593,0.506517,7.70312
1.31593,0.506735,7.70841
1.31593,0.506467,7.68322
1.36857,0.502787,7.69987
1.36857,0.50319,7.69918
1.36857,0.502486,7.6841
1.36857,0.501413,7.68123
1.36857,0.502673,7.69134
1.36857,0.502579,7.7005
1.36857,0.50333,7.69229
1.36857,0.503384,7.69789
1.36857,0.50255,7.68044
1.36857,0.501944,7.69344
1.36857,0.502243,7.68759
1.36857,0.502786,7.70335
1.36857,0.501855,7.68304
1.36857,0.502221,7.69296
1.36857,0.504089,7.70006
1.42331,0.499664,7.69133
1.42331,0.496967,7.68221
1.42331,0.497851,7.69895
1.42331,0.497582,7.68168
1.42331,0.498148,7.69513
1.42331,0.497491,7.70051
1.42331,0.498099,7.69521
1.42331,0.499161,7.70067
1.42331,0.498312,7.66671
1.42331,0.498151,7.68874
1.42331,0.497938,7.68412
1.42331,0.49803,7.69894
1.42331,0.49817,7.67983
1.42331,0.498112,7.67915
1.42331,0.498045,7.6912
1.48024,0.494092,7.69317
1.48024,0.493063,7.68418
1.48024,0.493926,7.6897
1.48024,0.493903,7.69317
1.48024,0.494344,7.69445
1.48024,0.493279,7.70071
1.48024,0.493842,7.70372
1.48024,0.494478,7.68695
1.48024,0.494587,7.68727
1.48024,0.495334,7.70118
1.48024,0.493973,7.69855
1.48024,0.493446,7.67976
1.48024,0.493918,7.69506
1.48024,0.494184,7.69274
1.48024,0.493795,7.67774
1.53945,0.488825,7.68173
1.53945,0.491265,7.69574
1.53945,0.489599,7.69287
1.53945,0.488546,7.69196
1.53945,0.489801,7.69566
1.53945,0.489474,7.69319
1.53945,0.490188,7.6889
1.53945,0.490333,7.69545
1.53945,0.490313,7.68962
1.53945,0.488087,7.6926
1.53945,0.48854,7.69382
1.53945,0.48983,7.69863
1.53945,0.488207,7.68268
1.53945,0.489016,7.69858
1.53945,0.489424,7.71334
1.60103,0.48507,7.7063
1.60103,0.485821,7.69974
1.60103,0.484478,7.68165
1.60103,0.484753,7.6874
1.60103,0.486342,7.70082
1.60103,0.485254,7.68744
1.60103,0.484391,7.68546
1.60103,0.485006,7.6837
1.60103,0.485449,7.68625
1.60103,0.484419,7.67353
1.60103,0.483883,7.6783
1.60103,0.484145,7.66938
1.60103,0.484419,7.6935
1.60103,0.48549,7.6945
1.60103,0.484649,7.68648
1.66507,0.481198,7.69286
1.66507,0.480384,7.6709
1.66507,0.48026,7.69755
1.66507,0.481787,7.68962
1.66507,0.480013,7.68908
1.66507,0.481549,7.69957
1.66507,0.480096,7.68063
1.66507,0.480891,7.69394
1.66507,0.481266,7.68734
1.66507,0.48091,7.70152
1.66507,0.479778,7.70026
1.66507,0.481206,7.69099
1.66507,0.480819,7.68966
1.66507,0.482094,7.69176
1.66507,0.479893,7.68794
1.73168,0.476099,7.69191
1.73168,0.475876,7.69412
1.73168,0.475677,7.68414
1.73168,0.477381,7.6931
1.73168,0.476344,7.68779
1.73168,0.476558,7.70803
1.73168,0.47568,7.68934
1.73168,0.475988,7.70251
1.73168,0.475455,7.6797
1.73168,0.476531,7.69726
1.73168,0.474836,7.69385
1.73168,0.475779,7.685
1.73168,0.475583,7.6879
1.73168,0.477405,7.69745
1.73168,0.475612,7.67972
1.80094,0.472272,7.69922
1.80094,0.472085,7.69401
1.80094,0.471399,7.6901
1.80094,0.472021,7.68915
1.80094,0.471244,7.68504
1.80094,0.471308,7.69311
1.80094,0.471702,7.68662
1.80094,0.473256,7.71518
1.80094,0.472112,7.69058
1.80094,0.472844,7.70587
1.80094,0.47035,7.70312
1.80094,0.472726,7.70173
1.80094,0.471475,7.69501
1.80094,0.470995,7.69371
1.80094,0.472302,7.70964
1.87298,0.466218,7.69046
1.87298,0.466698,7.70246
1.87298,0.466216,7.68515
1.87298,0.465212,7.68174
1.87298,0.467345,7.69647
1.87298,0.46585,7.68885
1.87298,0.4682,7.72085
1.87298,0.466962,7.69169
1.87298,0.467559,7.69786
1.87298,0.467352,7.69036
1.87298,0.467357,7.71006
1.87298,0.468312,7.68345
1.87298,0.466865,7.69047
1.87298,0.466695,7.69586
1.87298,0.466913,7.69774
1.9479,0.462922,7.70177
1.9479,0.460703,7.67566
1.9479,0.461887,7.70038
1.9479,0.463778,7.715
1.9479,0.462995,7.70708
1.9479,0.461905,7.71704
1.9479,0.461887,7.68573
1.9479,0.461644,7.6922
1.9479,0.463364,7.69995
1.9479,0.461973,7.69258
1.9479,0.460612,7.67541
1.9479,0.462229,7.69832
1.9479,0.461621,7.69538
1.9479,0.462738,7.69393
1.9479,0.462938,7.69139
2.02582,0.458721,7.70826
2.02582,0.456881,7.6975
2.02582,0.458549,7.70329
2.02582,0.45713,7.69669
2.02582,0.457167,7.6776
2.02582,0.457204,7.68529
2.02582,0.458196,7.70365
2.02582,0.45792,7.71636
2.02582,0.457601,7.69665
2.02582,0.458384,7.69575
2.02582,0.455822,7.68756
2.02582,0.456812,7.69043
2.02582,0.458035,7.6965
2.02582,0.458033,7.70055
2.02582,0.457865,7.69136
2.10685,0.450965,7.68079
2.10685,0.45359,7.70633
2.10685,0.452048,7.69933
2.10685,0.452081,7.69047
2.10685,0.45184,7.68885
2.10685,0.452529,7.69924
2.10685,0.452807,7.68994
2.10685,0.45225,7.69021
2.10685,0.452376,7.69165
2.10685,0.451984,7.68498
2.10685,0.451942,7.69892
2.10685,0.452541,7.69285
2.10685,0.452584,7.69511
2.10685,0.451859,7.68463
2.10685,0.452239,7.6777
2.19112,0.44668,7.67815
2.19112,0.447957,7.69118
2.19112,0.447859,7.70387
2.19112,0.446731,7.68166
2.19112,0.446499,7.70036
2.19112,0.448418,7.68691
