# Start of simulation: Sun Mar 20 12:56:44 2016
beta,acc,obs
1,0.627965,5.01224
1,0.627657,5.01666
1,0.627837,5.01146
1,0.627741,5.01942
1,0.627476,5.01209
1,0.628797,5.01612
1,0.628807,5.01266
1,0.628229,5.01753
1,0.628486,5.01735
1,0.628626,5.01284
1,0.628317,5.01715
1,0.62911,5.01433
1,0.628173,5.01374
1,0.62816,5.01269
1,0.627986,5.01217
1.04,0.623051,5.01915
1.04,0.623487,5.02447
1.04,0.623501,5.02095
1.04,0.622462,5.01514
1.04,0.623163,5.01671
1.04,0.624275,5.01935
1.04,0.622981,5.01605
1.04,0.62294,5.01355
1.04,0.62284,5.01545
1.04,0.622917,5.014
1.04,0.623265,5.01383
1.04,0.624312,5.01756
1.04,0.62358,5.01673
1.04,0.624315,5.02188
1.04,0.623035,5.01331
1.0816,0.61825,5.01845
1.0816,0.617312,5.01595
1.0816,0.617882,5.01679
1.0816,0.618956,5.02233
1.0816,0.617836,5.01634
1.0816,0.61862,5.02039
1.0816,0.619268,5.01875
1.0816,0.618053,5.01492
1.0816,0.618064,5.01501
1.0816,0.617597,5.01832
1.0816,0.618281,5.01801
1.0816,0.618961,5.01798
1.0816,0.61777,5.01835
1.0816,0.619089,5.01893
1.0816,0.618534,5.01831
1.12486,0.612572,5.012
1.12486,0.613033,5.01602
1.12486,0.613304,5.01843
1.12486,0.613583,5.02009
1.12486,0.612867,5.02212
1.12486,0.61324,5.02295
1.12486,0.612829,5.0177
1.12486,0.612374,5.00957
1.12486,0.613887,5.01783
1.12486,0.612924,5.01767
1.12486,0.612852,5.01596
1.12486,0.614079,5.01942
1.12486,0.613689,5.01976
1.12486,0.613902,5.02129
1.12486,0.613323,5.01886
1.16986,0.607866,5.01734
1.16986,0.607678,5.01846
1.16986,0.607821,5.01469
1.16986,0.606898,5.01385
1.16986,0.607385,5.02375
1.16986,0.607656,5.0191
1.16986,0.608245,5.01758
1.16986,0.608243,5.02125
1.16986,0.608176,5.01606
1.16986,0.607793,5.0206
1.16986,0.607967,5.01768
1.16986,0.60764,5.01865
