# Start of simulation: Sun Mar 20 11:50:27 2016
beta,acc,obs
1,0.628847,5.0148
1,0.627986,5.01372
1,0.628291,5.01769
1,0.629635,5.01546
1,0.628396,5.01296
1,0.629141,5.00926
1,0.62846,5.01168
1,0.628416,5.01285
1,0.628814,5.01351
1,0.62864,5.01529
1,0.628841,5.0169
1,0.629312,5.01862
1,0.62971,5.013
1,0.628408,5.01316
1,0.628025,5.00997
1.04,0.623752,5.01677
1.04,0.624343,5.01694
1.04,0.623044,5.01522
1.04,0.624447,5.01588
1.04,0.623303,5.01705
1.04,0.622682,5.01026
1.04,0.623085,5.01331
1.04,0.624301,5.0202
1.04,0.623525,5.0152
1.04,0.623239,5.01525
1.04,0.624065,5.01117
1.04,0.622805,5.01088
1.04,0.624372,5.01602
1.04,0.623497,5.01657
1.04,0.623828,5.01695
1.0816,0.618289,5.0193
1.0816,0.618096,5.01711
1.0816,0.618587,5.01763
1.0816,0.617984,5.01685
1.0816,0.618365,5.01392
1.0816,0.61911,5.02087
1.0816,0.6189,5.01566
1.0816,0.619229,5.01656
1.0816,0.619124,5.01731
1.0816,0.619212,5.01683
1.0816,0.618606,5.02369
1.0816,0.617951,5.0135
1.0816,0.618531,5.0186
1.0816,0.61879,5.01407
1.0816,0.618549,5.01912
1.12486,0.612703,5.01508
1.12486,0.613268,5.01863
1.12486,0.613233,5.01788
1.12486,0.613676,5.02386
1.12486,0.613627,5.01496
1.12486,0.613947,5.01839
1.12486,0.612573,5.01721
1.12486,0.6133,5.01852
1.12486,0.613498,5.0149
1.12486,0.613498,5.01742
1.12486,0.612774,5.01571
1.12486,0.613884,5.01653
1.12486,0.614403,5.01961
1.12486,0.613079,5.01738
1.12486,0.612433,5.01857
1.16986,0.607494,5.01869
1.16986,0.607882,5.01883
1.16986,0.607752,5.0173
1.16986,0.608307,5.02271
1.16986,0.608133,5.01939
1.16986,0.607848,5.02165
1.16986,0.608638,5.02378
1.16986,0.60758,5.01518
1.16986,0.607613,5.02002
1.16986,0.608064,5.02414
1.16986,0.607447,5.01931
1.16986,0.607981,5.01107
1.16986,0.607803,5.01471
1.16986,0.607743,5.01888
1.16986,0.608182,5.01787
1.21665,0.602653,5.02255
1.21665,0.603219,5.02106
1.21665,0.60416,5.0268
1.21665,0.602112,5.0201
1.21665,0.602668,5.02715
1.21665,0.602144,5.01553
1.21665,0.602053,5.01978
1.21665,0.602211,5.01793
1.21665,0.602579,5.01526
1.21665,0.602397,5.02263
1.21665,0.602465,5.02129
1.21665,0.602657,5.01568
1.21665,0.602632,5.0192
1.21665,0.60188,5.01747
1.21665,0.602025,5.02064
1.26532,0.596429,5.02075
1.26532,0.597137,5.01871
1.26532,0.595961,5.01411
1.26532,0.596506,5.0203
1.26532,0.597028,5.01827
1.26532,0.596286,5.01659
1.26532,0.596427,5.02283
1.26532,0.596062,5.02038
1.26532,0.596804,5.01931
1.26532,0.597793,5.02105
1.26532,0.596562,5.02003
1.26532,0.596905,5.02102
1.26532,0.597546,5.01947
1.26532,0.596501,5.01834
1.26532,0.597077,5.02428
1.31593,0.591327,5.02197
1.31593,0.59074,5.02252
1.31593,0.591908,5.01738
1.31593,0.592076,5.02149
1.31593,0.591039,5.01921
1.31593,0.59195,5.02295
1.31593,0.5919,5.02098
1.31593,0.591382,5.02444
1.31593,0.591903,5.02828
1.31593,0.590173,5.01946
1.31593,0.592122,5.02302
1.31593,0.591871,5.02004
1.31593,0.590643,5.01877
1.31593,0.590832,5.02611
1.31593,0.591808,5.0214
1.36857,0.585836,5.02357
1.36857,0.585754,5.02444
1.36857,0.586225,5.01922
1.36857,0.586262,5.02163
1.36857,0.585798,5.02267
1.36857,0.58708,5.01659
1.36857,0.5869,5.02129
1.36857,0.585242,5.01735
1.36857,0.585804,5.02013
1.36857,0.585662,5.02531
1.36857,0.586252,5.0241
1.36857,0.587216,5.02332
1.36857,0.586069,5.02004
1.36857,0.586694,5.02819
1.36857,0.585779,5.02411
1.42331,0.579967,5.01975
1.42331,0.580353,5.02656
1.42331,0.579334,5.01909
1.42331,0.580232,5.02066
1.42331,0.580524,5.0207
1.42331,0.58,5.02058
1.42331,0.580434,5.02343
1.42331,0.580308,5.02204
1.42331,0.580055,5.02226
1.42331,0.579971,5.01751
1.42331,0.579868,5.02152
1.42331,0.580706,5.02553
1.42331,0.580435,5.02043
1.42331,0.580628,5.02219
1.42331,0.580232,5.02127
1.48024,0.576398,5.019
1.48024,0.57479,5.02159
1.48024,0.57468,5.02162
1.48024,0.576384,5.03119
1.48024,0.575065,5.01988
1.48024,0.574574,5.0198
1.48024,0.575258,5.03001
1.48024,0.575311,5.02781
1.48024,0.574723,5.02627
1.48024,0.574111,5.02346
1.48024,0.574878,5.02262
1.48024,0.574414,5.0244
1.48024,0.574507,5.02389
1.48024,0.575214,5.02648
1.48024,0.5749,5.02439
1.53945,0.568748,5.0233
1.53945,0.568321,5.02293
1.53945,0.569812,5.02392
1.53945,0.569181,5.02401
1.53945,0.568179,5.02093
1.53945,0.568177,5.02555
1.53945,0.568903,5.02516
1.53945,0.568556,5.02487
1.53945,0.568441,5.02271
1.53945,0.568872,5.02621
1.53945,0.568063,5.01962
1.53945,0.568627,5.02649
1.53945,0.568324,5.02506
1.53945,0.569565,5.022
1.53945,0.56839,5.02673
1.60103,0.563032,5.0264
1.60103,0.563329,5.02646
1.60103,0.564684,5.02954
1.60103,0.562417,5.02415
1.60103,0.562098,5.02581
1.60103,0.562545,5.02803
1.60103,0.563176,5.02144
1.60103,0.56333,5.02569
1.60103,0.562957,5.02298
1.60103,0.563036,5.02671
1.60103,0.56254,5.02462
1.60103,0.562351,5.02375
1.60103,0.563741,5.02488
1.60103,0.563505,5.02583
1.60103,0.563056,5.02135
1.66507,0.555933,5.02017
1.66507,0.557561,5.02445
1.66507,0.557203,5.02246
1.66507,0.557595,5.02676
1.66507,0.557536,5.02533
1.66507,0.557553,5.02759
1.66507,0.557645,5.02909
1.66507,0.557621,5.02498
1.66507,0.556754,5.02296
1.66507,0.556308,5.02128
1.66507,0.557843,5.03086
1.66507,0.55716,5.02675
1.66507,0.556732,5.01845
1.66507,0.557177,5.02198
1.66507,0.556412,5.02443
1.73168,0.551191,5.02676
1.73168,0.551158,5.01832
1.73168,0.551434,5.0301
1.73168,0.55062,5.01995
1.73168,0.551206,5.02733
1.73168,0.550876,5.02521
1.73168,0.550702,5.0216
1.73168,0.550589,5.02356
1.73168,0.551428,5.02683
1.73168,0.551289,5.02403
1.73168,0.551463,5.02845
1.73168,0.551457,5.02762
1.73168,0.552094,5.02672
1.73168,0.550965,5.0256
1.73168,0.550918,5.02547
1.80094,0.544244,5.02403
1.80094,0.545,5.0295
1.80094,0.545478,5.02158
1.80094,0.544972,5.02687
1.80094,0.544151,5.02604
