# Start of simulation: Sun Mar 20 21:32:55 2016
beta,acc,obs
1,0.628512,5.01547
1,0.628734,5.01378
1,0.628804,5.01446
1,0.629161,5.01671
1,0.62829,5.01437
1,0.627901,5.0134
1,0.628864,5.01729
1,0.628651,5.01324
1,0.628345,5.0118
1,0.628847,5.01759
1,0.627954,5.01306
1,0.628185,5.0172
1,0.627863,5.01465
1,0.628826,5.01585
1,0.628913,5.01298
1.04,0.623298,5.01388
1.04,0.622523,5.01121
1.04,0.624557,5.01404
1.04,0.62332,5.01448
1.04,0.623325,5.01837
1.04,0.623224,5.01496
1.04,0.623818,5.01874
1.04,0.623296,5.01137
1.04,0.623665,5.01443
1.04,0.623798,5.01866
1.04,0.6231,5.00899
1.04,0.62364,5.0142
1.04,0.624013,5.01547
1.04,0.623807,5.01222
1.04,0.62342,5.0104
1.0816,0.618606,5.01641
1.0816,0.618381,5.02249
1.0816,0.618844,5.01379
1.0816,0.618421,5.01935
1.0816,0.618458,5.01685
1.0816,0.617549,5.01381
1.0816,0.618327,5.01841
1.0816,0.619105,5.01568
1.0816,0.619229,5.01879
1.0816,0.618148,5.01378
1.0816,0.618997,5.01917
1.0816,0.618061,5.01915
1.0816,0.618355,5.01617
1.0816,0.618886,5.01535
1.0816,0.618157,5.01165
1.12486,0.613332,5.01557
1.12486,0.613955,5.01627
1.12486,0.613183,5.0216
1.12486,0.613289,5.016
1.12486,0.614657,5.02232
1.12486,0.612476,5.01806
1.12486,0.613087,5.02134
1.12486,0.613407,5.02061
1.12486,0.61322,5.02029
1.12486,0.612944,5.01492
1.12486,0.613162,5.01554
1.12486,0.613999,5.02011
1.12486,0.612936,5.01807
1.12486,0.613617,5.02006
1.12486,0.613211,5.01224
1.16986,0.607974,5.01706
1.16986,0.608658,5.0196
1.16986,0.607692,5.01685
1.16986,0.608144,5.01921
1.16986,0.607581,5.02153
1.16986,0.606509,5.0104
1.16986,0.608643,5.02776
1.16986,0.608635,5.0168
1.16986,0.608621,5.01639
1.16986,0.607611,5.01501
1.16986,0.607742,5.01889
1.16986,0.606559,5.01791
1.16986,0.608117,5.01965
1.16986,0.608385,5.01864
1.16986,0.60776,5.01223
1.21665,0.602795,5.01829
1.21665,0.602983,5.02097
1.21665,0.601573,5.01839
1.21665,0.602484,5.0184
1.21665,0.601981,5.01596
1.21665,0.602618,5.01961
1.21665,0.602527,5.01894
1.21665,0.602046,5.0212
1.21665,0.602315,5.01556
1.21665,0.602266,5.01662
1.21665,0.60305,5.0225
1.21665,0.60302,5.02154
1.21665,0.603146,5.01978
1.21665,0.60128,5.01478
1.21665,0.602756,5.01701
1.26532,0.597699,5.02107
1.26532,0.597218,5.01995
1.26532,0.596907,5.02125
1.26532,0.596142,5.01866
1.26532,0.59746,5.023
1.26532,0.597254,5.02044
1.26532,0.596776,5.01795
1.26532,0.596667,5.01588
1.26532,0.597508,5.02564
1.26532,0.597511,5.02205
1.26532,0.597035,5.02464
1.26532,0.598038,5.0217
1.26532,0.596992,5.01774
1.26532,0.597488,5.02125
1.26532,0.597242,5.0176
1.31593,0.592595,5.02455
1.31593,0.591554,5.02246
1.31593,0.591849,5.02085
1.31593,0.591186,5.01994
1.31593,0.592437,5.02033
1.31593,0.591488,5.02311
1.31593,0.591603,5.02012
1.31593,0.591747,5.01893
1.31593,0.591932,5.02259
1.31593,0.591487,5.02324
1.31593,0.591515,5.02556
1.31593,0.591827,5.01815
1.31593,0.591195,5.01683
1.31593,0.591606,5.01961
1.31593,0.59156,5.01959
1.36857,0.586086,5.01838
1.36857,0.586788,5.02463
1.36857,0.586295,5.01943
1.36857,0.586566,5.01755
1.36857,0.585652,5.01867
1.36857,0.585891,5.02317
1.36857,0.586232,5.02329
1.36857,0.587198,5.01987
1.36857,0.585948,5.01573
1.36857,0.58745,5.02832
1.36857,0.586143,5.02879
1.36857,0.586169,5.02325
1.36857,0.586837,5.02344
1.36857,0.586447,5.02416
1.36857,0.585331,5.01653
1.42331,0.580427,5.02513
1.42331,0.580578,5.02258
1.42331,0.580864,5.0238
1.42331,0.580654,5.02085
1.42331,0.580351,5.02055
1.42331,0.580348,5.02873
1.42331,0.580061,5.02171
1.42331,0.580332,5.02028
1.42331,0.579523,5.01818
1.42331,0.580388,5.01665
1.42331,0.58043,5.02416
1.42331,0.580749,5.02001
1.42331,0.580514,5.02184
1.42331,0.580556,5.0279
1.42331,0.579818,5.02367
1.48024,0.575375,5.02719
1.48024,0.574366,5.02488
1.48024,0.574266,5.02219
1.48024,0.574186,5.02581
1.48024,0.575187,5.02389
1.48024,0.575112,5.02563
1.48024,0.57393,5.02052
1.48024,0.574614,5.02409
1.48024,0.575036,5.02266
1.48024,0.574477,5.02148
1.48024,0.575144,5.02687
1.48024,0.574661,5.01761
1.48024,0.573914,5.02557
1.48024,0.57553,5.02238
1.48024,0.575097,5.02649
1.53945,0.568337,5.02343
1.53945,0.568499,5.02273
1.53945,0.569436,5.02548
1.53945,0.56914,5.02299
1.53945,0.569075,5.02342
1.53945,0.568653,5.0199
1.53945,0.567885,5.02294
1.53945,0.568614,5.02541
1.53945,0.568319,5.02663
1.53945,0.569235,5.02613
1.53945,0.569353,5.02792
1.53945,0.567548,5.02329
1.53945,0.569158,5.02156
1.53945,0.568421,5.02096
1.53945,0.568065,5.02362
1.60103,0.562671,5.02522
1.60103,0.562031,5.02223
1.60103,0.562819,5.02436
1.60103,0.563011,5.02487
1.60103,0.563075,5.02235
1.60103,0.562912,5.02344
1.60103,0.563343,5.02641
1.60103,0.562756,5.02686
1.60103,0.562958,5.02651
1.60103,0.563902,5.02295
1.60103,0.56345,5.02959
1.60103,0.563458,5.02734
1.60103,0.56251,5.02545
1.60103,0.563433,5.02639
1.60103,0.562332,5.02416
1.66507,0.557052,5.02773
1.66507,0.556963,5.01995
1.66507,0.55601,5.02067
1.66507,0.556929,5.02327
1.66507,0.557288,5.02284
1.66507,0.555693,5.02192
1.66507,0.556785,5.02397
1.66507,0.557343,5.02431
1.66507,0.556613,5.01984
1.66507,0.556833,5.02311
1.66507,0.55607,5.02283
1.66507,0.556077,5.02704
1.66507,0.557707,5.02724
1.66507,0.557759,5.01995
1.66507,0.55578,5.02203
1.73168,0.551528,5.03134
1.73168,0.551645,5.02884
1.73168,0.552259,5.02946
1.73168,0.551388,5.03139
1.73168,0.550233,5.0219
1.73168,0.55084,5.02376
1.73168,0.551313,5.02865
1.73168,0.551977,5.02943
1.73168,0.55043,5.02517
1.73168,0.551024,5.0264
1.73168,0.549797,5.02256
1.73168,0.550572,5.02719
1.73168,0.550782,5.02376
1.73168,0.550856,5.02678
1.73168,0.550947,5.02718
1.80094,0.54487,5.02465
1.80094,0.545162,5.03621
1.80094,0.545399,5.02706
1.80094,0.544593,5.02523
1.80094,0.544811,5.02547
1.80094,0.544422,5.02578
1.80094,0.544206,5.02856
1.80094,0.544919,5.03012
1.80094,0.545922,5.02385
1.80094,0.544621,5.0237
1.80094,0.543732,5.02316
1.80094,0.545293,5.03138
1.80094,0.54571,5.03171
1.80094,0.545322,5.02374
1.80094,0.545211,5.02339
1.87298,0.538578,5.02823
1.87298,0.53888,5.02846
1.87298,0.539066,5.03258
1.87298,0.538429,5.02731
1.87298,0.538812,5.02821
1.87298,0.538098,5.02457
1.87298,0.53824,5.0283
1.87298,0.538775,5.02653
1.87298,0.538628,5.02355
1.87298,0.538,5.02405
1.87298,0.538937,5.02659
1.87298,0.539224,5.02215
1.87298,0.538584,5.02518
1.87298,0.538709,5.02315
1.87298,0.537984,5.02427
1.9479,0.532749,5.02324
1.9479,0.532114,5.02743
1.9479,0.532479,5.0287
1.9479,0.531894,5.02254
1.9479,0.532283,5.0248
1.9479,0.532134,5.03196
1.9479,0.532297,5.02482
1.9479,0.532807,5.03106
1.9479,0.531467,5.02436
1.9479,0.532314,5.02363
1.9479,0.532026,5.02846
