# Start of simulation: Sun Mar 20 17:18:18 2016
beta,acc,obs
1,0.628323,5.01756
1,0.62925,5.0205
1,0.628357,5.01662
1,0.628066,5.01746
1,0.628243,5.01431
1,0.62785,5.01825
1,0.629463,5.01199
1,0.628284,5.01533
1,0.629009,5.01765
1,0.628478,5.01211
1,0.628419,5.01246
1,0.629619,5.01586
1,0.627396,5.01054
1,0.628403,5.01853
1,0.628848,5.01291
1.04,0.622956,5.01203
1.04,0.62308,5.01235
1.04,0.624606,5.01525
1.04,0.62406,5.02271
1.04,0.623686,5.01155
1.04,0.62368,5.01925
1.04,0.622677,5.01748
1.04,0.623625,5.01816
1.04,0.623432,5.01563
1.04,0.622667,5.01633
1.04,0.624071,5.01628
1.04,0.62435,5.02252
1.04,0.62547,5.01964
1.04,0.62416,5.01735
1.04,0.623852,5.02061
1.0816,0.619719,5.01817
1.0816,0.617681,5.01147
1.0816,0.618435,5.01483
1.0816,0.619371,5.01759
1.0816,0.617581,5.01701
1.0816,0.617896,5.01893
1.0816,0.616779,5.01332
1.0816,0.618776,5.01939
1.0816,0.6196,5.0209
1.0816,0.619128,5.01667
1.0816,0.618398,5.0148
1.0816,0.618807,5.01857
1.0816,0.618296,5.01339
1.0816,0.617902,5.01521
1.0816,0.618866,5.01842
1.12486,0.613011,5.01542
1.12486,0.613038,5.01671
1.12486,0.613595,5.01963
1.12486,0.613888,5.02285
1.12486,0.613881,5.02076
1.12486,0.614415,5.02033
1.12486,0.612903,5.02355
1.12486,0.613725,5.0167
1.12486,0.613196,5.01322
1.12486,0.613202,5.01847
1.12486,0.613705,5.02037
1.12486,0.614108,5.02065
1.12486,0.613252,5.01531
1.12486,0.613358,5.02202
1.12486,0.612823,5.01943
1.16986,0.608168,5.01784
1.16986,0.608901,5.01964
1.16986,0.607236,5.01146
1.16986,0.607412,5.02409
1.16986,0.607737,5.01571
1.16986,0.607749,5.01622
1.16986,0.606879,5.01416
1.16986,0.607046,5.01875
1.16986,0.608337,5.01859
1.16986,0.60794,5.01855
1.16986,0.607267,5.01708
1.16986,0.608059,5.01545
1.16986,0.607593,5.02129
1.16986,0.608205,5.0197
1.16986,0.609235,5.02234
1.21665,0.602149,5.01993
1.21665,0.60232,5.01848
1.21665,0.60282,5.02084
1.21665,0.602222,5.01709
1.21665,0.602371,5.01821
1.21665,0.602493,5.01833
1.21665,0.602621,5.01849
1.21665,0.603307,5.02287
1.21665,0.604231,5.02774
1.21665,0.602571,5.02885
1.21665,0.602029,5.01375
1.21665,0.602173,5.02205
1.21665,0.602932,5.0237
1.21665,0.6029,5.02477
1.21665,0.602848,5.0165
1.26532,0.597523,5.01959
1.26532,0.597336,5.02042
1.26532,0.597251,5.022
1.26532,0.59731,5.02119
1.26532,0.597622,5.02532
1.26532,0.597369,5.02197
1.26532,0.598019,5.0257
1.26532,0.596322,5.01941
1.26532,0.597383,5.01623
1.26532,0.597169,5.02179
1.26532,0.597554,5.01861
1.26532,0.596656,5.0207
1.26532,0.597041,5.02063
1.26532,0.596913,5.01784
1.26532,0.596175,5.01551
1.31593,0.592001,5.01978
1.31593,0.590985,5.0197
1.31593,0.590507,5.02531
1.31593,0.591411,5.01902
1.31593,0.591316,5.02221
1.31593,0.591939,5.02282
1.31593,0.5917,5.02359
1.31593,0.591942,5.02295
1.31593,0.591354,5.02146
1.31593,0.591384,5.02281
1.31593,0.590875,5.02067
1.31593,0.590852,5.02269
1.31593,0.591213,5.02581
1.31593,0.590949,5.02272
1.31593,0.590959,5.02118
1.36857,0.585418,5.02036
1.36857,0.586526,5.02234
1.36857,0.586099,5.02155
1.36857,0.585386,5.02137
1.36857,0.585658,5.02503
1.36857,0.586456,5.01923
1.36857,0.586122,5.02312
1.36857,0.585862,5.01664
1.36857,0.585659,5.0235
1.36857,0.587117,5.02458
1.36857,0.586006,5.02415
1.36857,0.586046,5.02805
1.36857,0.586674,5.0248
1.36857,0.586151,5.0228
1.36857,0.586555,5.02081
1.42331,0.580183,5.01903
1.42331,0.579979,5.02104
1.42331,0.580815,5.02325
1.42331,0.581758,5.02938
1.42331,0.580154,5.02346
1.42331,0.580156,5.02246
1.42331,0.580808,5.02525
1.42331,0.58043,5.02476
1.42331,0.580817,5.03055
1.42331,0.580372,5.02644
1.42331,0.580626,5.01915
1.42331,0.58102,5.02654
1.42331,0.579057,5.01846
1.42331,0.580657,5.02402
1.42331,0.582011,5.02261
1.48024,0.574915,5.02627
1.48024,0.573366,5.01777
1.48024,0.574597,5.0255
1.48024,0.574734,5.01838
1.48024,0.575447,5.02503
1.48024,0.574207,5.02148
1.48024,0.574975,5.02434
1.48024,0.57463,5.02156
