# Start of simulation: Sun Mar 20 18:21:43 2016
beta,acc,obs
1,0.629297,5.01881
1,0.627663,5.01256
1,0.628387,5.01784
1,0.627726,5.01673
1,0.628459,5.01727
1,0.629172,5.01864
1,0.628602,5.01855
1,0.628066,5.01276
1,0.62909,5.01015
1,0.628773,5.01456
1,0.627839,5.01477
1,0.627389,5.01285
1,0.627154,5.01237
1,0.629163,5.01641
1,0.628608,5.01734
1.04,0.62389,5.01724
1.04,0.623456,5.01827
1.04,0.624407,5.02109
1.04,0.624634,5.01837
1.04,0.623224,5.01396
1.04,0.623644,5.01435
1.04,0.623287,5.016
1.04,0.623202,5.01454
1.04,0.62245,5.01398
1.04,0.624719,5.01575
1.04,0.623203,5.02008
1.04,0.623262,5.014
1.04,0.62339,5.01955
1.04,0.622865,5.01772
1.04,0.62364,5.01873
1.0816,0.617815,5.0134
1.0816,0.618985,5.01815
1.0816,0.617737,5.01876
1.0816,0.618506,5.02008
1.0816,0.618243,5.00636
1.0816,0.618183,5.01776
1.0816,0.618316,5.01398
1.0816,0.618551,5.01893
1.0816,0.61956,5.02422
1.0816,0.617995,5.01963
1.0816,0.61855,5.01548
1.0816,0.618488,5.01349
1.0816,0.617631,5.01341
1.0816,0.618336,5.01595
1.0816,0.617687,5.0138
1.12486,0.612448,5.01525
1.12486,0.61313,5.01814
1.12486,0.612878,5.01458
1.12486,0.613237,5.02282
1.12486,0.613105,5.02033
1.12486,0.612779,5.01873
1.12486,0.613361,5.01995
1.12486,0.613132,5.01291
1.12486,0.614087,5.02095
1.12486,0.613898,5.01722
1.12486,0.613982,5.02053
1.12486,0.6127,5.01608
1.12486,0.613562,5.02059
1.12486,0.612764,5.01394
1.12486,0.613246,5.01683
1.16986,0.608767,5.01576
1.16986,0.608453,5.02042
1.16986,0.607768,5.01865
1.16986,0.607574,5.01469
1.16986,0.608099,5.01716
1.16986,0.60761,5.01391
1.16986,0.607903,5.01641
1.16986,0.60805,5.02198
1.16986,0.607189,5.01812
1.16986,0.608341,5.02063
1.16986,0.607988,5.01936
1.16986,0.607712,5.01744
1.16986,0.607887,5.02202
1.16986,0.60891,5.01989
1.16986,0.607576,5.01327
1.21665,0.603071,5.02609
1.21665,0.602173,5.01948
1.21665,0.602527,5.01987
1.21665,0.602225,5.01672
1.21665,0.601935,5.021
1.21665,0.602564,5.02026
1.21665,0.602593,5.02191
1.21665,0.601949,5.01868
1.21665,0.601037,5.01295
1.21665,0.602217,5.01978
1.21665,0.602869,5.01897
1.21665,0.601721,5.01969
1.21665,0.602143,5.01713
1.21665,0.60127,5.01837
1.21665,0.603034,5.02365
1.26532,0.597421,5.01661
1.26532,0.597637,5.02029
1.26532,0.596841,5.02295
1.26532,0.597349,5.02156
1.26532,0.59784,5.02488
1.26532,0.597671,5.02401
1.26532,0.596975,5.02347
1.26532,0.596179,5.0176
1.26532,0.597896,5.02576
1.26532,0.596945,5.01973
1.26532,0.596757,5.02258
1.26532,0.59713,5.02066
1.26532,0.597672,5.02252
1.26532,0.596587,5.01593
1.26532,0.596674,5.01808
1.31593,0.590612,5.01989
1.31593,0.592496,5.02195
1.31593,0.592301,5.02052
1.31593,0.591565,5.02242
1.31593,0.59163,5.02504
1.31593,0.591482,5.02571
1.31593,0.591452,5.01686
1.31593,0.591212,5.0204
1.31593,0.590857,5.0163
1.31593,0.591792,5.02077
1.31593,0.591528,5.01927
1.31593,0.591428,5.01838
1.31593,0.591779,5.02027
1.31593,0.591842,5.02214
1.31593,0.591592,5.02199
1.36857,0.586311,5.02382
1.36857,0.584912,5.0211
1.36857,0.585605,5.02588
1.36857,0.58617,5.02549
1.36857,0.585406,5.01675
1.36857,0.58615,5.02924
1.36857,0.58579,5.02541
1.36857,0.587285,5.02828
1.36857,0.587203,5.02309
1.36857,0.58674,5.02887
1.36857,0.585795,5.02189
1.36857,0.586376,5.0202
1.36857,0.585879,5.01972
1.36857,0.586443,5.02726
1.36857,0.586389,5.02532
1.42331,0.580786,5.02238
1.42331,0.58097,5.02684
1.42331,0.579921,5.01955
1.42331,0.580318,5.02492
1.42331,0.581347,5.02916
1.42331,0.580218,5.01737
1.42331,0.580438,5.02315
1.42331,0.580819,5.02404
1.42331,0.581054,5.02673
1.42331,0.580421,5.02439
1.42331,0.579966,5.02462
1.42331,0.581331,5.02263
1.42331,0.579832,5.01936
1.42331,0.578795,5.02042
1.42331,0.580075,5.02507
1.48024,0.573816,5.01953
1.48024,0.575027,5.0206
1.48024,0.574772,5.0261
1.48024,0.574055,5.0211
1.48024,0.574777,5.01953
1.48024,0.57371,5.02512
1.48024,0.574243,5.02688
1.48024,0.575776,5.02439
1.48024,0.574995,5.02622
1.48024,0.575159,5.023
1.48024,0.5751,5.02633
1.48024,0.574658,5.02387
1.48024,0.575249,5.02343
1.48024,0.57482,5.0271
1.48024,0.574551,5.02092
1.53945,0.569627,5.02092
1.53945,0.568252,5.02454
1.53945,0.568685,5.02645
1.53945,0.568623,5.02233
1.53945,0.569131,5.02151
1.53945,0.568805,5.01976
1.53945,0.56785,5.02195
1.53945,0.568486,5.02119
1.53945,0.569528,5.02286
1.53945,0.567873,5.01715
1.53945,0.568676,5.02118
1.53945,0.569423,5.02281
1.53945,0.568502,5.02065
1.53945,0.569643,5.02767
1.53945,0.567985,5.02575
1.60103,0.563511,5.02349
1.60103,0.563085,5.02421
1.60103,0.563225,5.02378
1.60103,0.562963,5.02828
1.60103,0.564165,5.02488
1.60103,0.561558,5.02477
1.60103,0.562824,5.03013
1.60103,0.5633,5.02922
1.60103,0.562676,5.02738
1.60103,0.563022,5.01797
1.60103,0.561751,5.0235
1.60103,0.5644,5.0255
1.60103,0.562144,5.01952
1.60103,0.562833,5.02568
1.60103,0.56288,5.02397
1.66507,0.556663,5.02237
1.66507,0.557403,5.02881
1.66507,0.55737,5.02941
1.66507,0.558113,5.02764
1.66507,0.55726,5.02194
1.66507,0.556252,5.02923
1.66507,0.55758,5.03136
1.66507,0.557301,5.02166
1.66507,0.557311,5.02835
1.66507,0.556709,5.02802
1.66507,0.557795,5.02771
1.66507,0.557452,5.02462
1.66507,0.556777,5.02688
1.66507,0.557563,5.02488
1.66507,0.557572,5.02359
1.73168,0.549852,5.02863
1.73168,0.551608,5.02186
1.73168,0.550376,5.02423
1.73168,0.552008,5.02731
1.73168,0.550194,5.0242
1.73168,0.552021,5.02594
1.73168,0.550763,5.03092
1.73168,0.551044,5.02675
1.73168,0.551015,5.02655
1.73168,0.551931,5.02817
1.73168,0.551322,5.02063
1.73168,0.552157,5.02628
1.73168,0.551212,5.02306
1.73168,0.550985,5.02587
1.73168,0.551933,5.02792
1.80094,0.54518,5.02751
1.80094,0.544927,5.02743
1.80094,0.544443,5.02122
1.80094,0.545675,5.02865
1.80094,0.54628,5.02567
1.80094,0.545734,5.02941
1.80094,0.544459,5.02469
1.80094,0.544096,5.02902
1.80094,0.545116,5.02345
1.80094,0.544783,5.03154
1.80094,0.544574,5.02616
1.80094,0.544369,5.02414
1.80094,0.545519,5.02639
1.80094,0.544609,5.02521
1.80094,0.545149,5.0246
1.87298,0.538624,5.02403
1.87298,0.539163,5.02857
1.87298,0.538997,5.02692
1.87298,0.539945,5.02757
1.87298,0.539324,5.0284
1.87298,0.538317,5.02569
1.87298,0.539093,5.02673
1.87298,0.539768,5.03217
1.87298,0.538918,5.02467
1.87298,0.538451,5.02564
1.87298,0.538004,5.02536
1.87298,0.539021,5.02618
1.87298,0.53755,5.02927
1.87298,0.539378,5.02396
1.87298,0.538183,5.02563
1.9479,0.532553,5.02992
1.9479,0.531874,5.02503
1.9479,0.531826,5.02175
1.9479,0.531637,5.02932
1.9479,0.532054,5.02913
1.9479,0.532505,5.02586
1.9479,0.532652,5.03126
1.9479,0.532326,5.03011
1.9479,0.531684,5.02106
1.9479,0.532006,5.02914
1.9479,0.53216,5.02334
1.9479,0.532733,5.0292
1.9479,0.532727,5.02881
1.9479,0.531508,5.02259
1.9479,0.533315,5.02608
2.02582,0.525408,5.02497
2.02582,0.525729,5.02591
2.02582,0.524946,5.02347
2.02582,0.525313,5.02824
2.02582,0.526082,5.02949
2.02582,0.52691,5.03084
2.02582,0.526164,5.02867
2.02582,0.526589,5.03351
2.02582,0.526033,5.02702
2.02582,0.526528,5.02681
2.02582,0.5253,5.02944
2.02582,0.526811,5.02663
2.02582,0.525918,5.02705
2.02582,0.525395,5.02483
2.02582,0.526695,5.02886
2.10685,0.520454,5.02804
2.10685,0.518762,5.02609
2.10685,0.519072,5.02442
2.10685,0.520126,5.02683
2.10685,0.519846,5.02777
