# Start of simulation: Mon Mar 21 10:16:57 2016
beta,acc,obs
1,0.628351,5.0165
1,0.628825,5.01278
1,0.628813,5.01969
1,0.628736,5.01924
1,0.628422,5.01236
1,0.628186,5.01808
1,0.628381,5.01118
1,0.628678,5.01416
1,0.629078,5.01647
1,0.627917,5.01151
1,0.628278,5.01703
1,0.629185,5.01638
1,0.629827,5.01833
1,0.628613,5.01662
1,0.629092,5.01796
1.04,0.623779,5.01557
1.04,0.62308,5.01708
1.04,0.624307,5.01652
1.04,0.62282,5.01241
1.04,0.624313,5.01716
1.04,0.623526,5.01403
1.04,0.622962,5.01288
1.04,0.623246,5.01179
1.04,0.623917,5.01408
1.04,0.624006,5.0221
1.04,0.623787,5.01318
1.04,0.624161,5.01643
1.04,0.62415,5.02367
1.04,0.622939,5.01629
1.04,0.623636,5.01649
1.0816,0.618738,5.0207
1.0816,0.617637,5.01409
1.0816,0.619544,5.02025
1.0816,0.616605,5.01237
1.0816,0.61848,5.01633
1.0816,0.619123,5.01629
1.0816,0.618224,5.01411
1.0816,0.617437,5.01676
1.0816,0.618662,5.02088
1.0816,0.618322,5.01845
1.0816,0.618616,5.01963
1.0816,0.618947,5.02013
1.0816,0.619026,5.01594
1.0816,0.617764,5.01404
1.0816,0.617896,5.01251
1.12486,0.61203,5.00836
1.12486,0.61441,5.02103
1.12486,0.612982,5.02108
1.12486,0.612984,5.01274
1.12486,0.613697,5.01783
1.12486,0.612986,5.01435
1.12486,0.612085,5.0169
1.12486,0.613864,5.01979
1.12486,0.612549,5.0121
1.12486,0.612845,5.02032
1.12486,0.612852,5.01707
1.12486,0.613318,5.01621
1.12486,0.612842,5.01425
1.12486,0.613437,5.01854
1.12486,0.614067,5.02355
1.16986,0.607167,5.01795
1.16986,0.608966,5.02168
1.16986,0.608299,5.02102
1.16986,0.60771,5.01296
1.16986,0.606875,5.01413
1.16986,0.607538,5.01703
1.16986,0.607904,5.01792
1.16986,0.60796,5.02244
1.16986,0.609044,5.02078
1.16986,0.608775,5.01622
1.16986,0.608053,5.02255
1.16986,0.607954,5.02235
1.16986,0.608733,5.02372
1.16986,0.608416,5.01573
1.16986,0.607808,5.0212
1.21665,0.603677,5.02242
1.21665,0.603081,5.01921
1.21665,0.602197,5.02139
1.21665,0.603506,5.02435
1.21665,0.60274,5.01889
1.21665,0.603944,5.02254
1.21665,0.603205,5.01962
1.21665,0.602326,5.02118
1.21665,0.602495,5.02307
1.21665,0.602935,5.01904
1.21665,0.602277,5.01904
1.21665,0.603247,5.0253
1.21665,0.602139,5.01876
1.21665,0.602751,5.02636
1.21665,0.602271,5.0169
1.26532,0.59701,5.01909
1.26532,0.597772,5.02119
1.26532,0.596802,5.02553
1.26532,0.597501,5.02307
1.26532,0.598265,5.02387
1.26532,0.597704,5.02457
1.26532,0.596657,5.02366
1.26532,0.597427,5.02395
1.26532,0.596674,5.02135
1.26532,0.597893,5.01897
1.26532,0.598399,5.02044
1.26532,0.597016,5.01962
1.26532,0.597204,5.01975
1.26532,0.597639,5.0174
1.26532,0.597852,5.02251
1.31593,0.591262,5.01888
1.31593,0.592226,5.02042
1.31593,0.591443,5.02293
1.31593,0.591568,5.0214
1.31593,0.59179,5.02312
1.31593,0.592191,5.02847
1.31593,0.591533,5.02114
1.31593,0.591212,5.01865
1.31593,0.591805,5.02345
1.31593,0.592039,5.02175
1.31593,0.591686,5.01874
1.31593,0.592795,5.02649
1.31593,0.592054,5.02342
1.31593,0.592279,5.02253
1.31593,0.592664,5.02214
1.36857,0.586846,5.02421
1.36857,0.586034,5.02079
1.36857,0.586432,5.02072
1.36857,0.5864,5.02171
1.36857,0.585728,5.02192
1.36857,0.587013,5.02501
1.36857,0.585793,5.02058
1.36857,0.587903,5.02374
1.36857,0.585529,5.02644
1.36857,0.585584,5.02058
1.36857,0.586075,5.02681
1.36857,0.586503,5.02123
1.36857,0.585753,5.02172
1.36857,0.587007,5.02563
1.36857,0.586604,5.02396
1.42331,0.58075,5.02557
1.42331,0.580773,5.02056
1.42331,0.580891,5.01681
1.42331,0.580241,5.01911
1.42331,0.580502,5.02178
1.42331,0.580393,5.02362
1.42331,0.579357,5.01931
1.42331,0.579948,5.02155
1.42331,0.580862,5.02524
1.42331,0.580323,5.02621
1.42331,0.580512,5.02512
1.42331,0.581099,5.0269
1.42331,0.580869,5.02705
1.42331,0.580219,5.02406
1.42331,0.580446,5.0273
1.48024,0.57606,5.03041
1.48024,0.575606,5.02808
1.48024,0.574765,5.02138
1.48024,0.574807,5.01896
1.48024,0.574654,5.02282
1.48024,0.575356,5.02599
1.48024,0.574648,5.02516
1.48024,0.574014,5.0202
1.48024,0.575172,5.02948
1.48024,0.57524,5.02908
1.48024,0.575956,5.0246
1.48024,0.574603,5.02346
1.48024,0.573979,5.02534
1.48024,0.575216,5.02813
1.48024,0.574829,5.02231
1.53945,0.569152,5.02612
1.53945,0.568595,5.02321
1.53945,0.568834,5.02864
1.53945,0.569568,5.02374
1.53945,0.569027,5.02564
1.53945,0.568932,5.01908
1.53945,0.568751,5.02241
1.53945,0.569258,5.02877
1.53945,0.568452,5.02448
1.53945,0.569641,5.02524
1.53945,0.568727,5.01887
1.53945,0.569719,5.0268
1.53945,0.568433,5.021
1.53945,0.57002,5.02852
1.53945,0.569163,5.02608
1.60103,0.562407,5.02369
1.60103,0.561649,5.02162
1.60103,0.562931,5.02383
1.60103,0.562388,5.0241
1.60103,0.563061,5.0276
1.60103,0.562931,5.02204
1.60103,0.562651,5.02063
1.60103,0.561983,5.02652
1.60103,0.563139,5.02306
1.60103,0.562953,5.02899
1.60103,0.562843,5.02459
1.60103,0.562963,5.02979
1.60103,0.563038,5.02503
1.60103,0.563329,5.02499
1.60103,0.563173,5.02355
1.66507,0.556904,5.02491
1.66507,0.557029,5.02216
1.66507,0.557493,5.02476
1.66507,0.557002,5.0313
1.66507,0.556887,5.02466
1.66507,0.557626,5.02381
1.66507,0.557134,5.02747
1.66507,0.557561,5.02664
1.66507,0.557822,5.02544
1.66507,0.557618,5.02879
1.66507,0.557006,5.02484
1.66507,0.556279,5.01996
1.66507,0.556454,5.02571
1.66507,0.555198,5.01986
1.66507,0.557142,5.02776
1.73168,0.550958,5.03173
1.73168,0.551862,5.03124
1.73168,0.550741,5.02567
1.73168,0.552,5.03146
1.73168,0.55232,5.03006
1.73168,0.551553,5.02641
1.73168,0.550438,5.02306
1.73168,0.550239,5.01997
1.73168,0.551145,5.0277
1.73168,0.551701,5.02731
1.73168,0.551176,5.02775
1.73168,0.551375,5.0253
1.73168,0.552207,5.03107
1.73168,0.551498,5.02456
1.73168,0.552363,5.03457
1.80094,0.54593,5.03002
1.80094,0.544951,5.02855
1.80094,0.543772,5.02336
1.80094,0.545508,5.0296
1.80094,0.545962,5.02452
1.80094,0.545857,5.03385
1.80094,0.545252,5.02641
1.80094,0.545297,5.02725
1.80094,0.544937,5.02701
1.80094,0.544735,5.02429
1.80094,0.544528,5.02774
1.80094,0.545251,5.02399
1.80094,0.544966,5.02386
1.80094,0.544182,5.02246
1.80094,0.545059,5.02698
1.87298,0.538633,5.02663
1.87298,0.537533,5.02607
1.87298,0.538046,5.03098
1.87298,0.538927,5.02504
1.87298,0.538459,5.02691
1.87298,0.538562,5.02654
1.87298,0.539263,5.02154
1.87298,0.538338,5.02831
1.87298,0.538101,5.02281
1.87298,0.539205,5.02342
1.87298,0.538414,5.02503
1.87298,0.539067,5.02549
1.87298,0.539019,5.02106
1.87298,0.539087,5.02907
1.87298,0.539483,5.02758
1.9479,0.533174,5.0321
1.9479,0.532483,5.02851
1.9479,0.532356,5.02341
1.9479,0.531843,5.02723
1.9479,0.532119,5.02692
1.9479,0.532358,5.02791
1.9479,0.53246,5.02576
1.9479,0.531894,5.02569
1.9479,0.532558,5.02629
1.9479,0.532183,5.02925
1.9479,0.532014,5.02483
1.9479,0.532108,5.0322
1.9479,0.533322,5.03077
1.9479,0.532891,5.03078
1.9479,0.532252,5.02556
2.02582,0.526847,5.02612
2.02582,0.525361,5.02721
2.02582,0.525145,5.02746
2.02582,0.526323,5.02833
2.02582,0.525562,5.02875
2.02582,0.525113,5.02737
2.02582,0.52671,5.02761
2.02582,0.52685,5.02122
2.02582,0.526379,5.0267
2.02582,0.52453,5.02615
2.02582,0.525937,5.02601
2.02582,0.525276,5.03188
2.02582,0.525667,5.02987
2.02582,0.52622,5.02978
2.02582,0.525479,5.02984
2.10685,0.519618,5.03043
2.10685,0.519315,5.02441
2.10685,0.520302,5.02362
2.10685,0.519588,5.02727
2.10685,0.520464,5.03039
2.10685,0.519171,5.02191
2.10685,0.520199,5.03049
2.10685,0.520133,5.0299
2.10685,0.518912,5.02372
2.10685,0.519144,5.03096
2.10685,0.520073,5.02752
2.10685,0.519679,5.03238
2.10685,0.519457,5.02278
2.10685,0.519699,5.02675
2.10685,0.51834,5.02119
2.19112,0.513143,5.02814
2.19112,0.513439,5.03052
2.19112,0.513701,5.03225
2.19112,0.512643,5.02495
2.19112,0.51412,5.03375
2.19112,0.514015,5.02763
2.19112,0.512935,5.02487
2.19112,0.513497,5.02172
2.19112,0.513428,5.0305
2.19112,0.51353,5.02931
2.19112,0.513842,5.02695
2.19112,0.51402,5.02922
2.19112,0.51291,5.0274
2.19112,0.513401,5.02399
2.19112,0.512026,5.02705
2.27877,0.507089,5.02765
2.27877,0.506101,5.03337
2.27877,0.505884,5.02913
2.27877,0.506628,5.02592
2.27877,0.50623,5.03217
2.27877,0.506575,5.02649
2.27877,0.506366,5.02831
2.27877,0.506024,5.0259
2.27877,0.507054,5.02708
2.27877,0.506201,5.03057
2.27877,0.507105,5.03208
2.27877,0.506076,5.028
2.27877,0.50703,5.03073
2.27877,0.505727,5.02527
2.27877,0.505089,5.02405
2.36992,0.499341,5.02488
2.36992,0.499084,5.0261
2.36992,0.499933,5.02752
2.36992,0.500721,5.03164
2.36992,0.49966,5.02733
2.36992,0.500267,5.02633
2.36992,0.499922,5.02574
2.36992,0.500029,5.02926
2.36992,0.500158,5.03013
2.36992,0.500039,5.03423
2.36992,0.499851,5.0267
2.36992,0.500305,5.02766
2.36992,0.498841,5.02503
2.36992,0.499393,5.03003
2.36992,0.499627,5.02118
2.46472,0.493818,5.03006
2.46472,0.49199,5.0184
2.46472,0.492857,5.02761
2.46472,0.49351,5.02651
2.46472,0.494343,5.02704
2.46472,0.493126,5.02679
2.46472,0.492976,5.02517
2.46472,0.492492,5.02637
2.46472,0.493594,5.02697
2.46472,0.494061,5.02975
2.46472,0.493022,5.02405
2.46472,0.492763,5.02244
2.46472,0.493301,5.02497
2.46472,0.493675,5.02873
2.46472,0.493183,5.02471
2.5633,0.486692,5.02918
2.5633,0.486094,5.02397
2.5633,0.486607,5.03101
2.5633,0.486723,5.02568
2.5633,0.486409,5.02542
2.5633,0.484698,5.02474
2.5633,0.486977,5.02259
2.5633,0.485886,5.02283
2.5633,0.486202,5.02509
2.5633,0.486839,5.02416
2.5633,0.485887,5.02483
2.5633,0.485384,5.02424
