# Start of simulation: Thu Mar 24 18:19:32 2016
beta,acc,obs
0.1,0.46714,3.2241
0.1,0.469545,3.22223
0.1,0.46738,3.2291
0.1,0.469805,3.22787
0.1,0.46762,3.22507
0.1,0.468215,3.22836
0.1,0.46722,3.22536
0.1,0.46698,3.22345
0.1,0.4663,3.22063
0.1,0.4656,3.22377
0.1,0.466625,3.22626
0.1,0.467575,3.22489
0.1,0.46853,3.22171
0.1,0.467585,3.21962
0.1,0.470185,3.22665
0.104,0.465,3.22611
0.104,0.464935,3.23306
0.104,0.46653,3.22594
0.104,0.464195,3.22252
0.104,0.466355,3.22849
0.104,0.464975,3.22709
0.104,0.46588,3.22738
0.104,0.463415,3.22349
0.104,0.46373,3.22545
0.104,0.464405,3.2222
0.104,0.46291,3.22474
0.104,0.46561,3.22911
0.104,0.46561,3.22872
0.104,0.464585,3.22659
0.104,0.46481,3.22706
0.10816,0.461205,3.23003
0.10816,0.46332,3.22959
0.10816,0.46082,3.22491
0.10816,0.46099,3.22482
0.10816,0.463785,3.22781
0.10816,0.461325,3.22791
0.10816,0.4623,3.22529
0.10816,0.46132,3.22422
0.10816,0.462045,3.22622
0.10816,0.46143,3.22283
0.10816,0.458585,3.22456
0.10816,0.463045,3.22053
0.10816,0.46054,3.22593
0.10816,0.46151,3.22639
0.10816,0.46438,3.22676
0.112486,0.45959,3.23088
0.112486,0.45904,3.23136
0.112486,0.45954,3.22609
0.112486,0.45895,3.22835
0.112486,0.45808,3.22637
0.112486,0.45747,3.22161
0.112486,0.460165,3.22802
0.112486,0.46058,3.23153
0.112486,0.459255,3.22424
0.112486,0.4595,3.22925
0.112486,0.457685,3.22974
0.112486,0.460255,3.2302
0.112486,0.45648,3.22221
0.112486,0.457605,3.22411
0.112486,0.46262,3.2286
0.116986,0.45537,3.22676
0.116986,0.456095,3.23234
0.116986,0.45491,3.22775
0.116986,0.456735,3.2282
0.116986,0.45486,3.22758
0.116986,0.457795,3.22924
0.116986,0.45482,3.22546
0.116986,0.458205,3.22855
0.116986,0.45579,3.2265
0.116986,0.45942,3.22872
0.116986,0.45632,3.22308
0.116986,0.457485,3.23154
0.116986,0.456685,3.22838
0.116986,0.458165,3.22801
0.116986,0.45834,3.23104
0.121665,0.45448,3.22926
0.121665,0.452835,3.23109
0.121665,0.454275,3.23276
0.121665,0.454425,3.22932
0.121665,0.456445,3.23632
0.121665,0.45291,3.22843
0.121665,0.454805,3.22661
0.121665,0.453235,3.23181
0.121665,0.455255,3.22914
0.121665,0.45485,3.2327
0.121665,0.4549,3.23105
0.121665,0.456335,3.23166
0.121665,0.454295,3.2264
0.121665,0.450995,3.22411
0.121665,0.453155,3.2308
0.126532,0.450295,3.23267
0.126532,0.44995,3.23012
0.126532,0.450635,3.22706
0.126532,0.45074,3.23199
0.126532,0.449915,3.23099
0.126532,0.45028,3.23
0.126532,0.452855,3.22624
0.126532,0.451755,3.22388
0.126532,0.449115,3.2269
0.126532,0.451105,3.22815
0.126532,0.45065,3.22691
0.126532,0.45046,3.22666
0.126532,0.45039,3.23069
0.126532,0.451225,3.23304
0.126532,0.450555,3.23101
0.131593,0.449875,3.23202
0.131593,0.448455,3.23409
0.131593,0.450275,3.23386
0.131593,0.45,3.23379
0.131593,0.44615,3.23214
0.131593,0.44997,3.23285
0.131593,0.44814,3.22618
0.131593,0.44684,3.22904
0.131593,0.447475,3.2295
0.131593,0.448655,3.23376
0.131593,0.44892,3.23233
0.131593,0.44605,3.22768
0.131593,0.448655,3.23258
0.131593,0.447085,3.23652
0.131593,0.44788,3.23226
0.136857,0.44468,3.22434
0.136857,0.442775,3.23352
0.136857,0.44458,3.23134
0.136857,0.445755,3.23477
0.136857,0.445275,3.23446
0.136857,0.443595,3.23134
0.136857,0.448255,3.23698
0.136857,0.44417,3.2356
0.136857,0.445395,3.23676
0.136857,0.4455,3.22931
0.136857,0.44747,3.23002
0.136857,0.4479,3.23414
0.136857,0.44601,3.23252
0.136857,0.445115,3.22814
0.136857,0.44678,3.23546
0.142331,0.443925,3.23419
0.142331,0.44281,3.23563
0.142331,0.44285,3.2322
0.142331,0.441975,3.23177
0.142331,0.440795,3.22926
0.142331,0.44234,3.22653
0.142331,0.44263,3.2292
0.142331,0.44306,3.23168
0.142331,0.444005,3.23383
0.142331,0.44452,3.23434
0.142331,0.44193,3.23031
0.142331,0.444495,3.23699
0.142331,0.444385,3.23486
0.142331,0.44243,3.23256
0.142331,0.4425,3.23245
0.148024,0.4383,3.23345
0.148024,0.439265,3.23486
0.148024,0.441005,3.233
0.148024,0.438185,3.2309
0.148024,0.43893,3.22807
0.148024,0.440755,3.23693
0.148024,0.44159,3.23245
0.148024,0.442115,3.23282
0.148024,0.4414,3.23627
0.148024,0.4411,3.23472
0.148024,0.44097,3.23551
0.148024,0.439455,3.23691
0.148024,0.4405,3.23422
0.148024,0.43896,3.2322
0.148024,0.43938,3.2346
0.153945,0.43697,3.23858
0.153945,0.437195,3.23521
0.153945,0.436175,3.23203
0.153945,0.436655,3.23475
0.153945,0.43645,3.23167
0.153945,0.437025,3.23927
0.153945,0.43887,3.23708
0.153945,0.437545,3.23537
0.153945,0.43669,3.23665
0.153945,0.435785,3.23679
0.153945,0.43595,3.22928
0.153945,0.437265,3.23435
0.153945,0.43685,3.227
0.153945,0.437735,3.23262
0.153945,0.43671,3.23269
0.160103,0.43198,3.23657
0.160103,0.43567,3.23863
0.160103,0.433515,3.23853
0.160103,0.434325,3.23696
0.160103,0.43604,3.23877
0.160103,0.434685,3.23927
0.160103,0.433455,3.23842
0.160103,0.43569,3.23732
0.160103,0.436185,3.23382
0.160103,0.435195,3.23963
0.160103,0.433615,3.23147
0.160103,0.433535,3.23387
0.160103,0.43421,3.23268
0.160103,0.43457,3.23708
0.160103,0.43724,3.23732
0.166507,0.434245,3.23458
0.166507,0.4319,3.23503
0.166507,0.43088,3.2306
0.166507,0.43404,3.23541
0.166507,0.4321,3.2298
0.166507,0.434025,3.23484
0.166507,0.432815,3.23534
0.166507,0.432625,3.2383
0.166507,0.43224,3.23714
0.166507,0.43259,3.23629
0.166507,0.43221,3.2408
0.166507,0.42974,3.23593
0.166507,0.43158,3.23452
0.166507,0.43125,3.23358
0.166507,0.43165,3.23461
0.173168,0.428405,3.23313
0.173168,0.42793,3.23311
0.173168,0.42887,3.2367
0.173168,0.43051,3.23924
0.173168,0.42868,3.23575
0.173168,0.43004,3.23515
0.173168,0.43008,3.23912
0.173168,0.4296,3.23683
0.173168,0.42862,3.237
0.173168,0.42976,3.23876
0.173168,0.430285,3.23482
0.173168,0.427015,3.23673
0.173168,0.430525,3.23843
0.173168,0.42747,3.23997
0.173168,0.42933,3.23887
0.180094,0.426255,3.23758
0.180094,0.425925,3.23898
0.180094,0.426135,3.23529
0.180094,0.42596,3.23858
0.180094,0.42649,3.23571
0.180094,0.42671,3.23509
0.180094,0.427875,3.24132
0.180094,0.4272,3.23853
0.180094,0.425305,3.23861
0.180094,0.426265,3.23416
0.180094,0.42587,3.23883
0.180094,0.42669,3.24269
0.180094,0.423575,3.23277
0.180094,0.426025,3.23786
0.180094,0.425465,3.23769
0.187298,0.42624,3.24319
0.187298,0.42452,3.23904
0.187298,0.423715,3.24119
0.187298,0.420145,3.23174
0.187298,0.42366,3.23504
0.187298,0.424835,3.23766
0.187298,0.423395,3.23318
0.187298,0.424985,3.23797
0.187298,0.4225,3.23645
0.187298,0.425185,3.23974
0.187298,0.423465,3.23332
0.187298,0.423085,3.23973
0.187298,0.42487,3.23621
0.187298,0.42161,3.23363
0.187298,0.422345,3.23469
0.19479,0.421885,3.23704
0.19479,0.42058,3.23584
0.19479,0.42143,3.2386
0.19479,0.419025,3.23565
0.19479,0.421265,3.24124
0.19479,0.420835,3.23624
0.19479,0.42287,3.23903
0.19479,0.42101,3.2331
0.19479,0.41944,3.24014
0.19479,0.42178,3.23997
0.19479,0.422935,3.23927
0.19479,0.418245,3.23462
0.19479,0.419915,3.23448
0.19479,0.419345,3.23628
0.19479,0.419845,3.24053
0.202582,0.42064,3.24665
0.202582,0.417715,3.23648
0.202582,0.417795,3.23623
0.202582,0.417805,3.2383
0.202582,0.416915,3.24126
0.202582,0.41674,3.23828
0.202582,0.41818,3.23931
0.202582,0.418015,3.23481
0.202582,0.41838,3.24053
0.202582,0.418535,3.24272
0.202582,0.418145,3.23598
0.202582,0.41967,3.23775
0.202582,0.417435,3.24022
0.202582,0.4174,3.23414
0.202582,0.417195,3.23701
0.210685,0.414565,3.23541
0.210685,0.414175,3.2369
0.210685,0.41264,3.23826
0.210685,0.416815,3.24294
0.210685,0.414485,3.23887
0.210685,0.415635,3.24031
0.210685,0.41697,3.24134
0.210685,0.41665,3.23646
0.210685,0.415785,3.2338
0.210685,0.414185,3.23863
0.210685,0.414145,3.24119
0.210685,0.414285,3.23859
0.210685,0.41327,3.23405
0.210685,0.413765,3.24158
0.210685,0.414525,3.24105
0.219112,0.41268,3.24278
0.219112,0.41504,3.23888
0.219112,0.41357,3.24361
0.219112,0.411795,3.24039
0.219112,0.411,3.23857
0.219112,0.412935,3.23832
0.219112,0.41223,3.24004
0.219112,0.412895,3.23747
0.219112,0.413865,3.23978
0.219112,0.411465,3.24209
0.219112,0.41321,3.23647
0.219112,0.4115,3.23644
0.219112,0.41274,3.2365
0.219112,0.41283,3.24034
0.219112,0.41286,3.24353
0.227877,0.41098,3.24097
0.227877,0.409545,3.24165
0.227877,0.40827,3.24032
0.227877,0.409485,3.2411
0.227877,0.409005,3.23709
0.227877,0.408925,3.24308
0.227877,0.411515,3.24299
0.227877,0.41121,3.24255
0.227877,0.407595,3.24331
0.227877,0.40731,3.24235
0.227877,0.41078,3.2445
0.227877,0.40938,3.23485
0.227877,0.40824,3.23612
0.227877,0.40896,3.24143
0.227877,0.406915,3.23472
0.236992,0.407625,3.24022
0.236992,0.406815,3.24081
0.236992,0.406185,3.23936
0.236992,0.406695,3.23938
0.236992,0.408875,3.24187
0.236992,0.40672,3.24005
0.236992,0.40608,3.23601
0.236992,0.405185,3.23794
0.236992,0.4034,3.23454
0.236992,0.40633,3.24382
0.236992,0.407345,3.24173
0.236992,0.4078,3.24474
0.236992,0.406925,3.24356
0.236992,0.405615,3.23622
0.236992,0.40771,3.23805
0.246472,0.403565,3.24289
0.246472,0.40413,3.24181
0.246472,0.40561,3.24331
0.246472,0.404895,3.24796
0.246472,0.404,3.23545
0.246472,0.40442,3.24152
0.246472,0.402705,3.24188
0.246472,0.403365,3.24607
0.246472,0.400955,3.2369
0.246472,0.405665,3.24473
0.246472,0.403255,3.23835
0.246472,0.405625,3.24203
0.246472,0.40429,3.24261
0.246472,0.403025,3.24026
0.246472,0.402645,3.24788
0.25633,0.399715,3.23917
0.25633,0.40064,3.24729
0.25633,0.401415,3.24293
0.25633,0.39943,3.23869
0.25633,0.40052,3.23982
0.25633,0.403,3.24127
0.25633,0.40432,3.24833
0.25633,0.4003,3.23934
0.25633,0.40064,3.24241
0.25633,0.40208,3.24499
0.25633,0.400925,3.23936
0.25633,0.40231,3.24251
0.25633,0.40021,3.2425
0.25633,0.40333,3.24695
0.25633,0.402255,3.24264
0.266584,0.3962,3.23661
0.266584,0.39465,3.23883
0.266584,0.399545,3.24237
0.266584,0.39949,3.24331
0.266584,0.39703,3.2368
0.266584,0.3983,3.2444
0.266584,0.399085,3.24369
0.266584,0.39925,3.24492
0.266584,0.39925,3.24162
0.266584,0.39786,3.24185
0.266584,0.397965,3.24407
0.266584,0.39906,3.24667
0.266584,0.398135,3.24474
0.266584,0.39862,3.2407
0.266584,0.399375,3.24588
0.277247,0.394355,3.23603
0.277247,0.394555,3.23682
0.277247,0.395195,3.23989
0.277247,0.395335,3.23866
0.277247,0.393905,3.24343
0.277247,0.39702,3.24652
0.277247,0.393975,3.24113
0.277247,0.398305,3.24625
0.277247,0.39637,3.24176
0.277247,0.395815,3.24283
0.277247,0.399545,3.24431
0.277247,0.39474,3.24103
0.277247,0.39722,3.23952
0.277247,0.395185,3.23953
0.277247,0.398405,3.24642
0.288337,0.393395,3.2424
0.288337,0.39433,3.23926
0.288337,0.392805,3.24101
0.288337,0.390075,3.24123
0.288337,0.393,3.24462
0.288337,0.391665,3.24254
0.288337,0.39239,3.24318
0.288337,0.39474,3.24534
0.288337,0.392475,3.24424
0.288337,0.394595,3.24112
0.288337,0.39291,3.24462
0.288337,0.39491,3.24164
0.288337,0.394865,3.24416
0.288337,0.390715,3.23817
0.288337,0.39136,3.24163
0.29987,0.389195,3.23644
0.29987,0.389245,3.24128
0.29987,0.38931,3.24242
0.29987,0.38796,3.24103
0.29987,0.391085,3.2422
0.29987,0.388365,3.23783
0.29987,0.38955,3.24476
0.29987,0.389425,3.23958
0.29987,0.38957,3.23621
0.29987,0.39155,3.23966
0.29987,0.390295,3.24404
0.29987,0.38985,3.23985
0.29987,0.389145,3.23934
0.29987,0.388685,3.23825
0.29987,0.39045,3.2393
0.311865,0.385295,3.23913
0.311865,0.388015,3.24369
0.311865,0.38779,3.24176
0.311865,0.38833,3.2426
0.311865,0.390075,3.24413
0.311865,0.386775,3.24175
0.311865,0.385985,3.24004
0.311865,0.38591,3.24141
0.311865,0.3858,3.24237
0.311865,0.38711,3.23962
0.311865,0.38605,3.24487
0.311865,0.39014,3.24687
0.311865,0.38599,3.23939
0.311865,0.38693,3.24056
0.311865,0.3891,3.24403
0.32434,0.38541,3.24436
0.32434,0.38651,3.24695
0.32434,0.386,3.23996
0.32434,0.38337,3.24268
0.32434,0.38437,3.24446
0.32434,0.382485,3.23894
0.32434,0.38313,3.24149
0.32434,0.384945,3.24307
0.32434,0.38525,3.24679
0.32434,0.385445,3.23964
0.32434,0.384715,3.24619
0.32434,0.38393,3.24135
0.32434,0.385255,3.24298
0.32434,0.38373,3.24113
0.32434,0.38248,3.2387
0.337313,0.38016,3.24292
0.337313,0.378485,3.24214
0.337313,0.380085,3.23964
0.337313,0.37924,3.23815
0.337313,0.38049,3.24378
0.337313,0.37971,3.24293
0.337313,0.381305,3.2383
0.337313,0.38178,3.24326
0.337313,0.38035,3.24181
0.337313,0.380615,3.24123
0.337313,0.38147,3.24031
0.337313,0.38286,3.24157
0.337313,0.38174,3.24069
0.337313,0.3809,3.2421
0.337313,0.380575,3.24126
0.350806,0.37779,3.2419
0.350806,0.38009,3.24863
0.350806,0.3786,3.24322
0.350806,0.3797,3.24024
0.350806,0.37751,3.24335
0.350806,0.378985,3.24015
0.350806,0.379085,3.24827
0.350806,0.380345,3.24145
0.350806,0.380725,3.24097
0.350806,0.38085,3.24437
0.350806,0.378135,3.23764
0.350806,0.380585,3.25012
0.350806,0.37822,3.24074
0.350806,0.380155,3.24962
0.350806,0.379965,3.24395
0.364838,0.375875,3.24141
0.364838,0.374445,3.24371
0.364838,0.37593,3.24209
0.364838,0.374205,3.23448
0.364838,0.37839,3.23942
0.364838,0.37748,3.24235
0.364838,0.37767,3.25102
0.364838,0.377245,3.24681
0.364838,0.37142,3.23555
0.364838,0.375995,3.24122
0.364838,0.37704,3.24046
0.364838,0.37491,3.23998
0.364838,0.37587,3.24289
0.364838,0.37428,3.23483
0.364838,0.37752,3.24248
0.379432,0.37341,3.24448
0.379432,0.37208,3.24165
0.379432,0.373425,3.24342
0.379432,0.37341,3.23992
0.379432,0.372555,3.24455
0.379432,0.37394,3.24581
0.379432,0.37356,3.23786
0.379432,0.37318,3.24339
0.379432,0.37167,3.23739
0.379432,0.372015,3.24383
0.379432,0.37307,3.23949
0.379432,0.371605,3.24072
0.379432,0.371175,3.23563
0.379432,0.372735,3.24424
0.379432,0.372835,3.23313
0.394609,0.36872,3.2358
0.394609,0.370675,3.24198
0.394609,0.368255,3.23865
0.394609,0.37105,3.24145
0.394609,0.367135,3.23176
0.394609,0.37259,3.24196
0.394609,0.36803,3.23747
0.394609,0.37017,3.24334
0.394609,0.367935,3.23664
0.394609,0.36975,3.24069
0.394609,0.371285,3.24147
0.394609,0.369205,3.24462
0.394609,0.369375,3.24325
0.394609,0.36937,3.2405
0.394609,0.369315,3.24478
0.410393,0.366855,3.24467
0.410393,0.3689,3.24273
0.410393,0.368245,3.24066
0.410393,0.365185,3.23841
0.410393,0.36444,3.24172
0.410393,0.368925,3.24432
0.410393,0.370565,3.24677
0.410393,0.36643,3.24243
0.410393,0.36641,3.24242
0.410393,0.367,3.24293
0.410393,0.367585,3.23893
0.410393,0.366715,3.2452
0.410393,0.36888,3.24149
0.410393,0.36531,3.23734
0.410393,0.368045,3.24272
0.426809,0.36273,3.23571
0.426809,0.364865,3.2425
0.426809,0.36388,3.24162
0.426809,0.362185,3.23738
0.426809,0.36436,3.2379
0.426809,0.362805,3.24031
0.426809,0.363475,3.24414
0.426809,0.36416,3.24177
0.426809,0.365455,3.24233
0.426809,0.365385,3.24542
0.426809,0.36306,3.23909
0.426809,0.36283,3.2424
0.426809,0.365705,3.24338
0.426809,0.365245,3.24264
0.426809,0.363775,3.23496
0.443881,0.364745,3.24635
0.443881,0.36221,3.24222
0.443881,0.36182,3.23971
0.443881,0.36087,3.24093
0.443881,0.36175,3.24303
0.443881,0.361715,3.24446
0.443881,0.35999,3.23943
0.443881,0.36154,3.23792
0.443881,0.36157,3.23723
0.443881,0.363595,3.23878
0.443881,0.360935,3.24043
0.443881,0.36195,3.24145
0.443881,0.361625,3.23788
0.443881,0.361465,3.23639
0.443881,0.362615,3.24164
0.461637,0.357165,3.24071
0.461637,0.35945,3.24132
0.461637,0.35966,3.24241
0.461637,0.358885,3.23797
0.461637,0.361265,3.24059
0.461637,0.36055,3.24383
0.461637,0.358915,3.23833
0.461637,0.35789,3.2399
0.461637,0.358135,3.24108
0.461637,0.35878,3.24222
0.461637,0.358425,3.23667
0.461637,0.358535,3.24039
0.461637,0.35781,3.24204
0.461637,0.35858,3.24153
0.461637,0.35965,3.24126
0.480102,0.355655,3.24056
0.480102,0.355615,3.23797
0.480102,0.35284,3.23726
0.480102,0.35614,3.23666
0.480102,0.35526,3.2365
0.480102,0.3534,3.22892
0.480102,0.35512,3.23991
0.480102,0.356155,3.24069
0.480102,0.354925,3.23758
0.480102,0.357195,3.24066
0.480102,0.354725,3.23701
0.480102,0.35634,3.24005
0.480102,0.352975,3.23571
0.480102,0.35386,3.23951
0.480102,0.35392,3.23485
0.499306,0.353225,3.23655
0.499306,0.35319,3.24184
0.499306,0.352145,3.23998
0.499306,0.351125,3.23673
0.499306,0.35379,3.24089
0.499306,0.351295,3.23381
0.499306,0.351935,3.23628
0.499306,0.354475,3.23997
0.499306,0.353565,3.2376
0.499306,0.353155,3.23903
0.499306,0.353195,3.24231
0.499306,0.35184,3.23581
0.499306,0.35156,3.23697
0.499306,0.352575,3.24
0.499306,0.353405,3.23737
0.519278,0.3496,3.24134
0.519278,0.35039,3.23726
0.519278,0.34971,3.23803
0.519278,0.349035,3.237
0.519278,0.348605,3.23333
0.519278,0.349675,3.23831
0.519278,0.347815,3.23824
0.519278,0.3483,3.23499
0.519278,0.348575,3.23788
0.519278,0.35208,3.24159
0.519278,0.34951,3.23302
0.519278,0.34914,3.23418
0.519278,0.349565,3.23704
0.519278,0.34819,3.23851
0.519278,0.35123,3.24167
0.54005,0.346405,3.23279
0.54005,0.34727,3.23265
0.54005,0.347,3.23667
0.54005,0.346255,3.23497
0.54005,0.349275,3.2422
0.54005,0.34495,3.2362
0.54005,0.34693,3.23624
0.54005,0.344925,3.23886
0.54005,0.34716,3.2387
0.54005,0.344955,3.23587
0.54005,0.346145,3.23477
0.54005,0.34606,3.23427
0.54005,0.346665,3.23406
0.54005,0.346925,3.23346
0.54005,0.344745,3.23555
0.561652,0.341835,3.23819
0.561652,0.34131,3.2352
0.561652,0.342485,3.23208
0.561652,0.341695,3.23023
0.561652,0.34106,3.23578
0.561652,0.341845,3.23758
0.561652,0.34234,3.23016
0.561652,0.344905,3.23651
0.561652,0.345315,3.23591
0.561652,0.343155,3.23588
0.561652,0.34287,3.23557
0.561652,0.34315,3.23592
0.561652,0.343005,3.23159
0.561652,0.34459,3.23644
0.561652,0.342255,3.23799
0.584118,0.34013,3.23524
0.584118,0.339825,3.23248
0.584118,0.341475,3.2332
0.584118,0.34158,3.23939
0.584118,0.341215,3.23512
0.584118,0.338115,3.23769
0.584118,0.33838,3.23311
0.584118,0.339125,3.23533
0.584118,0.337675,3.22714
0.584118,0.337195,3.2329
0.584118,0.337545,3.22487
0.584118,0.33962,3.23608
0.584118,0.340545,3.23294
0.584118,0.3379,3.23267
0.584118,0.341475,3.23893
0.607482,0.337145,3.23124
0.607482,0.33616,3.23304
0.607482,0.33603,3.23057
0.607482,0.3379,3.23431
0.607482,0.338235,3.23397
0.607482,0.33669,3.23192
0.607482,0.338755,3.23149
0.607482,0.33597,3.23145
0.607482,0.337105,3.2335
0.607482,0.33584,3.23088
0.607482,0.3378,3.23167
0.607482,0.33544,3.2268
0.607482,0.33831,3.23522
0.607482,0.338175,3.22987
0.607482,0.336035,3.22851
0.631782,0.33398,3.22577
0.631782,0.33295,3.22927
0.631782,0.33548,3.23488
0.631782,0.33164,3.22756
0.631782,0.33394,3.22855
0.631782,0.336235,3.23286
0.631782,0.33536,3.23305
0.631782,0.332305,3.23515
0.631782,0.335715,3.23312
0.631782,0.334155,3.22696
0.631782,0.3346,3.23215
0.631782,0.33581,3.2322
0.631782,0.334005,3.2304
0.631782,0.332645,3.23091
0.631782,0.33253,3.22716
0.657053,0.32948,3.2286
0.657053,0.331645,3.22807
0.657053,0.33038,3.22529
0.657053,0.329075,3.22637
0.657053,0.33034,3.23067
0.657053,0.3314,3.23264
0.657053,0.33075,3.22982
0.657053,0.33088,3.22613
0.657053,0.330535,3.22496
0.657053,0.329805,3.22568
0.657053,0.32983,3.22444
0.657053,0.332265,3.23301
0.657053,0.330875,3.23442
0.657053,0.33003,3.22171
0.657053,0.33099,3.22716
0.683335,0.328475,3.22542
0.683335,0.32793,3.23352
0.683335,0.32622,3.22206
0.683335,0.32926,3.22648
0.683335,0.327835,3.22628
0.683335,0.328235,3.22765
0.683335,0.33009,3.23141
0.683335,0.326935,3.2286
0.683335,0.326765,3.22711
0.683335,0.330075,3.22788
0.683335,0.328215,3.22999
0.683335,0.32782,3.2328
0.683335,0.326475,3.2294
0.683335,0.33013,3.23142
0.683335,0.32708,3.22729
0.710668,0.323935,3.22872
0.710668,0.324415,3.22487
0.710668,0.325755,3.23182
0.710668,0.324495,3.2236
0.710668,0.3239,3.22772
0.710668,0.32711,3.22998
0.710668,0.325605,3.21902
0.710668,0.323225,3.21786
0.710668,0.324445,3.22421
0.710668,0.32296,3.22241
0.710668,0.32378,3.22853
0.710668,0.326965,3.22369
0.710668,0.323175,3.22771
0.710668,0.32746,3.21983
0.710668,0.323055,3.22336
0.739095,0.32331,3.22897
0.739095,0.323305,3.22894
0.739095,0.32203,3.22495
0.739095,0.322265,3.22562
0.739095,0.321055,3.22356
0.739095,0.322745,3.22109
0.739095,0.31895,3.21844
0.739095,0.320995,3.22601
0.739095,0.32102,3.22608
0.739095,0.32243,3.22708
0.739095,0.31962,3.22001
0.739095,0.32033,3.22495
0.739095,0.32274,3.22531
0.739095,0.32011,3.22101
0.739095,0.323345,3.23039
0.768659,0.32006,3.22533
0.768659,0.31935,3.22072
0.768659,0.32023,3.22446
0.768659,0.31788,3.22731
0.768659,0.316805,3.22328
0.768659,0.31744,3.21442
0.768659,0.31807,3.22082
0.768659,0.314875,3.21841
0.768659,0.318775,3.22357
0.768659,0.318705,3.22218
0.768659,0.31844,3.21959
0.768659,0.31855,3.22171
0.768659,0.318665,3.22712
0.768659,0.31728,3.2245
0.768659,0.31756,3.22007
0.799405,0.31651,3.22226
0.799405,0.314625,3.22052
0.799405,0.314435,3.21556
0.799405,0.312865,3.21354
0.799405,0.31671,3.21838
0.799405,0.314075,3.21801
0.799405,0.314275,3.21768
0.799405,0.314045,3.22198
