# Start of simulation: Thu Mar 24 18:48:53 2016
beta,acc,obs
0.1,0.4663,3.22473
0.1,0.46647,3.22377
0.1,0.469925,3.22691
0.1,0.469785,3.22652
0.1,0.4671,3.2236
0.1,0.4677,3.2246
0.1,0.46661,3.22389
0.1,0.468195,3.22794
0.1,0.468245,3.22446
0.1,0.468815,3.22335
0.1,0.46767,3.22144
0.1,0.46693,3.22416
0.1,0.46821,3.2223
0.1,0.467635,3.22672
0.1,0.46955,3.22803
0.104,0.46775,3.2264
0.104,0.46652,3.23165
0.104,0.466465,3.22433
0.104,0.466795,3.22585
0.104,0.46511,3.22465
0.104,0.46554,3.22281
0.104,0.46602,3.2279
0.104,0.46798,3.22708
0.104,0.463625,3.2221
0.104,0.46564,3.22481
0.104,0.463635,3.2248
0.104,0.46584,3.23134
0.104,0.464355,3.223
0.104,0.463515,3.22403
0.104,0.46486,3.22617
0.10816,0.463035,3.2272
0.10816,0.46091,3.22579
0.10816,0.460735,3.22535
0.10816,0.461825,3.22728
0.10816,0.463075,3.22936
0.10816,0.4626,3.22699
0.10816,0.46374,3.22697
0.10816,0.462765,3.22731
0.10816,0.463315,3.23042
0.10816,0.46228,3.22787
0.10816,0.46204,3.2343
0.10816,0.461815,3.22619
0.10816,0.46436,3.2266
0.10816,0.463745,3.22577
0.10816,0.46191,3.22162
0.112486,0.45932,3.22825
0.112486,0.45975,3.22837
0.112486,0.45835,3.22464
0.112486,0.456405,3.2236
0.112486,0.458205,3.2318
0.112486,0.46166,3.22351
0.112486,0.459745,3.2253
0.112486,0.460425,3.23102
0.112486,0.461255,3.22836
0.112486,0.45873,3.22389
0.112486,0.46065,3.2245
0.112486,0.46206,3.22804
0.112486,0.45782,3.22474
0.112486,0.46105,3.2274
0.112486,0.45885,3.22241
0.116986,0.4568,3.22076
0.116986,0.458565,3.2268
0.116986,0.457245,3.22356
0.116986,0.455305,3.22389
0.116986,0.457995,3.23304
0.116986,0.456485,3.22909
0.116986,0.45782,3.22594
0.116986,0.45596,3.22489
0.116986,0.460375,3.23563
0.116986,0.457665,3.22562
0.116986,0.45453,3.22844
0.116986,0.45491,3.22255
0.116986,0.454775,3.22163
0.116986,0.45683,3.22519
0.116986,0.456645,3.22664
0.121665,0.453,3.22425
0.121665,0.45463,3.23165
0.121665,0.45445,3.22883
0.121665,0.45536,3.23006
0.121665,0.453385,3.22797
0.121665,0.4544,3.22721
0.121665,0.45346,3.22735
0.121665,0.455735,3.23128
0.121665,0.453175,3.22757
0.121665,0.452225,3.22828
0.121665,0.45366,3.23159
0.121665,0.452675,3.2265
0.121665,0.454435,3.22552
0.121665,0.45394,3.23238
0.121665,0.45534,3.22822
0.126532,0.45127,3.23098
0.126532,0.45095,3.22902
0.126532,0.45065,3.22818
0.126532,0.450505,3.23237
0.126532,0.455295,3.23212
0.126532,0.452095,3.23262
0.126532,0.45263,3.23133
0.126532,0.451045,3.22547
0.126532,0.451945,3.22769
0.126532,0.45247,3.22974
0.126532,0.452015,3.22867
0.126532,0.451275,3.23278
0.126532,0.449625,3.22812
0.126532,0.450875,3.22877
0.126532,0.450835,3.22716
0.131593,0.445955,3.22607
0.131593,0.448585,3.22855
0.131593,0.45,3.23187
0.131593,0.448575,3.229
0.131593,0.449775,3.23399
0.131593,0.44816,3.23034
0.131593,0.448875,3.22752
0.131593,0.44687,3.23057
0.131593,0.449905,3.23544
0.131593,0.447795,3.22789
0.131593,0.449315,3.23175
0.131593,0.449015,3.2294
0.131593,0.45043,3.23811
0.131593,0.451335,3.23119
0.131593,0.448935,3.23318
0.136857,0.445585,3.23026
0.136857,0.44517,3.22994
