# Start of simulation: Thu Mar 24 14:55:22 2016
beta,acc,obs
0.1,0.469585,3.22787
0.1,0.46656,3.22153
0.1,0.468705,3.22623
0.1,0.46763,3.22698
0.1,0.46718,3.22474
0.1,0.4689,3.23214
0.1,0.466265,3.2222
0.1,0.4684,3.2213
0.1,0.47065,3.23165
0.1,0.46735,3.2242
0.1,0.466385,3.22386
0.1,0.46695,3.22617
0.1,0.4665,3.22724
0.1,0.4695,3.22756
0.1,0.46766,3.22351
0.104,0.4648,3.22306
0.104,0.465875,3.22682
0.104,0.464105,3.22779
0.104,0.464675,3.22185
0.104,0.465705,3.22659
0.104,0.46356,3.22686
0.104,0.465445,3.23043
0.104,0.465415,3.22545
0.104,0.466025,3.22837
0.104,0.46215,3.22006
0.104,0.46394,3.21979
0.104,0.46543,3.22287
0.104,0.464305,3.22644
0.104,0.464235,3.2294
0.104,0.465455,3.22659
0.10816,0.465295,3.22415
0.10816,0.46161,3.22376
0.10816,0.463005,3.22757
0.10816,0.463105,3.22529
0.10816,0.461695,3.22322
0.10816,0.4636,3.22771
0.10816,0.459635,3.22097
0.10816,0.46254,3.22941
0.10816,0.46325,3.22282
0.10816,0.462875,3.22667
0.10816,0.461185,3.22567
0.10816,0.462245,3.23017
0.10816,0.463215,3.23143
0.10816,0.46119,3.22853
0.10816,0.463385,3.23299
0.112486,0.46091,3.22839
0.112486,0.459595,3.22237
0.112486,0.46156,3.23022
0.112486,0.45942,3.22666
0.112486,0.460615,3.23043
0.112486,0.460275,3.22432
0.112486,0.4605,3.22617
0.112486,0.459935,3.22671
0.112486,0.46264,3.2296
0.112486,0.46037,3.23851
0.112486,0.45855,3.22532
0.112486,0.457995,3.22429
0.112486,0.461485,3.22969
0.112486,0.461705,3.2329
0.112486,0.460295,3.22719
0.116986,0.45751,3.23186
0.116986,0.456245,3.22929
0.116986,0.456965,3.23017
0.116986,0.45786,3.22879
0.116986,0.458765,3.2319
0.116986,0.456945,3.22938
0.116986,0.457955,3.23369
0.116986,0.45725,3.22411
0.116986,0.45694,3.22569
0.116986,0.456535,3.22646
0.116986,0.455175,3.23037
0.116986,0.45468,3.22497
0.116986,0.458275,3.22873
0.116986,0.4566,3.2279
0.116986,0.45852,3.22931
0.121665,0.452195,3.22025
0.121665,0.451285,3.22255
0.121665,0.454845,3.23225
0.121665,0.45164,3.23037
0.121665,0.45282,3.22833
0.121665,0.45539,3.23072
0.121665,0.45294,3.22596
0.121665,0.45396,3.23253
0.121665,0.45383,3.23161
0.121665,0.456045,3.23568
0.121665,0.45402,3.2305
0.121665,0.453555,3.23297
0.121665,0.453085,3.22783
0.121665,0.455585,3.23318
0.121665,0.45217,3.23081
0.126532,0.45155,3.23093
0.126532,0.45163,3.22902
0.126532,0.450485,3.22933
0.126532,0.450935,3.22489
0.126532,0.45148,3.22873
0.126532,0.449905,3.22611
0.126532,0.452695,3.22857
0.126532,0.44846,3.22537
0.126532,0.452075,3.23303
0.126532,0.4528,3.23262
0.126532,0.45193,3.23052
0.126532,0.450295,3.22757
0.126532,0.45054,3.23239
0.126532,0.45025,3.22941
0.126532,0.44926,3.22568
0.131593,0.44958,3.2361
0.131593,0.44868,3.23207
0.131593,0.4485,3.23604
0.131593,0.448255,3.2266
0.131593,0.44856,3.23075
0.131593,0.449915,3.23136
0.131593,0.447455,3.23202
0.131593,0.448355,3.2322
0.131593,0.44861,3.23324
0.131593,0.446965,3.23178
0.131593,0.449165,3.23538
0.131593,0.45075,3.23081
0.131593,0.44884,3.22876
0.131593,0.448295,3.23448
0.131593,0.447265,3.23518
0.136857,0.443295,3.22577
0.136857,0.446385,3.22856
0.136857,0.4446,3.22129
0.136857,0.446115,3.23301
0.136857,0.442945,3.22776
0.136857,0.44613,3.23322
0.136857,0.44298,3.23137
0.136857,0.44548,3.22153
0.136857,0.44721,3.23609
0.136857,0.44505,3.23086
0.136857,0.444075,3.22776
0.136857,0.446465,3.23065
0.136857,0.44557,3.23375
0.136857,0.44432,3.2332
0.136857,0.446905,3.2344
0.142331,0.44364,3.23167
0.142331,0.443115,3.23166
0.142331,0.440095,3.22947
0.142331,0.443075,3.23056
0.142331,0.443595,3.23084
0.142331,0.44274,3.23369
0.142331,0.44234,3.23383
0.142331,0.44429,3.23249
0.142331,0.44307,3.23197
0.142331,0.44148,3.23448
0.142331,0.44301,3.23385
0.142331,0.444405,3.23451
0.142331,0.441205,3.23156
0.142331,0.444265,3.23633
0.142331,0.44193,3.23645
0.148024,0.440545,3.23665
0.148024,0.440155,3.23305
0.148024,0.44119,3.23144
0.148024,0.440305,3.23501
0.148024,0.43992,3.23237
0.148024,0.440355,3.23813
0.148024,0.440235,3.23428
0.148024,0.43826,3.22824
0.148024,0.44135,3.23281
0.148024,0.440615,3.23609
0.148024,0.439875,3.23363
0.148024,0.44101,3.2368
0.148024,0.44155,3.23652
0.148024,0.43944,3.23017
0.148024,0.44137,3.23273
0.153945,0.437715,3.23662
0.153945,0.437915,3.23476
0.153945,0.436165,3.23513
0.153945,0.438385,3.23288
0.153945,0.438855,3.23694
0.153945,0.438695,3.23507
0.153945,0.43786,3.23168
0.153945,0.43887,3.23529
0.153945,0.437125,3.23483
0.153945,0.436985,3.23468
0.153945,0.437275,3.23536
0.153945,0.43833,3.2333
0.153945,0.436975,3.2302
0.153945,0.43693,3.23532
0.153945,0.437015,3.24085
0.160103,0.434475,3.2327
0.160103,0.43479,3.23507
0.160103,0.43445,3.23779
0.160103,0.43401,3.23757
0.160103,0.434995,3.2368
0.160103,0.43438,3.23721
0.160103,0.43288,3.23297
0.160103,0.43385,3.23437
0.160103,0.43638,3.23814
0.160103,0.43401,3.23474
0.160103,0.43389,3.2325
0.160103,0.43263,3.2321
0.160103,0.43346,3.23587
0.160103,0.433485,3.23336
0.160103,0.435275,3.23539
0.166507,0.433355,3.23681
0.166507,0.432555,3.23201
0.166507,0.434695,3.23866
0.166507,0.432365,3.23289
0.166507,0.43097,3.23632
0.166507,0.43081,3.23356
0.166507,0.43208,3.24059
0.166507,0.434465,3.24038
0.166507,0.433785,3.23935
0.166507,0.43044,3.23653
0.166507,0.430445,3.24077
0.166507,0.434475,3.23917
0.166507,0.43218,3.23832
0.166507,0.43043,3.23663
0.166507,0.432895,3.23505
0.173168,0.43017,3.23718
0.173168,0.427545,3.236
0.173168,0.42835,3.23298
0.173168,0.430595,3.23341
0.173168,0.429765,3.23925
0.173168,0.42714,3.2308
0.173168,0.42899,3.23713
0.173168,0.4282,3.23698
0.173168,0.429195,3.23771
0.173168,0.42745,3.23337
0.173168,0.429285,3.23613
0.173168,0.429465,3.23607
0.173168,0.42876,3.23799
0.173168,0.42777,3.23353
0.173168,0.430365,3.23675
0.180094,0.425965,3.24006
0.180094,0.426345,3.23581
0.180094,0.42594,3.2377
0.180094,0.426375,3.2422
0.180094,0.427015,3.24019
0.180094,0.423865,3.2354
0.180094,0.42819,3.24128
0.180094,0.426635,3.23549
0.180094,0.424965,3.23703
0.180094,0.427495,3.23811
0.180094,0.425125,3.23541
0.180094,0.426485,3.23248
0.180094,0.425615,3.23607
0.180094,0.427665,3.23433
0.180094,0.42588,3.23709
0.187298,0.423295,3.23794
0.187298,0.425495,3.24052
0.187298,0.421745,3.23197
0.187298,0.42322,3.23907
0.187298,0.42478,3.23537
0.187298,0.424495,3.2408
0.187298,0.42333,3.23942
0.187298,0.424875,3.23096
0.187298,0.42491,3.23867
0.187298,0.42472,3.24106
0.187298,0.421795,3.23377
0.187298,0.42515,3.23685
0.187298,0.423935,3.23779
0.187298,0.42292,3.23276
0.187298,0.424485,3.2405
0.19479,0.421475,3.24166
0.19479,0.42211,3.23995
0.19479,0.42018,3.23699
0.19479,0.42281,3.24209
0.19479,0.4222,3.24074
0.19479,0.422365,3.23517
0.19479,0.42147,3.23652
0.19479,0.42094,3.24059
0.19479,0.419965,3.23915
0.19479,0.420785,3.2348
0.19479,0.420415,3.24084
0.19479,0.420425,3.23479
0.19479,0.42142,3.23663
0.19479,0.42192,3.24131
0.19479,0.42143,3.23985
0.202582,0.41847,3.24462
0.202582,0.415495,3.23407
0.202582,0.41817,3.24071
0.202582,0.41787,3.23713
0.202582,0.418765,3.2412
