# Start of simulation: Thu Mar 24 14:25:56 2016
beta,acc,obs
0.1,0.46675,3.22255
0.1,0.465885,3.2276
0.1,0.469015,3.22284
0.1,0.46824,3.22204
0.1,0.46506,3.225
0.1,0.46697,3.2244
0.1,0.46713,3.22369
0.1,0.47018,3.2238
0.1,0.46816,3.22441
0.1,0.466865,3.22228
0.1,0.467825,3.2239
0.1,0.468135,3.2276
0.1,0.47012,3.22556
0.1,0.46562,3.22151
0.1,0.46755,3.22363
0.104,0.4647,3.22742
0.104,0.463345,3.2219
0.104,0.4657,3.2228
0.104,0.46635,3.22975
0.104,0.466015,3.22852
0.104,0.463415,3.22243
0.104,0.46561,3.22886
0.104,0.46515,3.22818
0.104,0.463585,3.22633
0.104,0.465995,3.22336
0.104,0.462715,3.2257
0.104,0.46544,3.22435
0.104,0.463935,3.22407
0.104,0.466555,3.22438
0.104,0.4642,3.23007
0.10816,0.46028,3.22067
0.10816,0.46228,3.22894
0.10816,0.46149,3.22952
0.10816,0.463925,3.22904
0.10816,0.460405,3.22735
0.10816,0.462175,3.22141
0.10816,0.46302,3.23071
0.10816,0.462695,3.22987
0.10816,0.46291,3.22879
0.10816,0.461155,3.22729
0.10816,0.461165,3.22337
0.10816,0.46004,3.22754
0.10816,0.463095,3.22606
0.10816,0.462355,3.22484
0.10816,0.463255,3.22845
0.112486,0.46052,3.22749
0.112486,0.45672,3.2199
0.112486,0.458705,3.23041
0.112486,0.460625,3.22406
0.112486,0.459205,3.22826
0.112486,0.458275,3.2261
0.112486,0.46045,3.22852
0.112486,0.45859,3.22668
0.112486,0.459645,3.22569
0.112486,0.459715,3.22485
0.112486,0.45936,3.22636
0.112486,0.46097,3.22411
0.112486,0.45864,3.22575
0.112486,0.46069,3.22545
0.112486,0.46009,3.22719
0.116986,0.45647,3.22315
0.116986,0.45771,3.23297
0.116986,0.458705,3.23061
0.116986,0.456955,3.23101
0.116986,0.454735,3.22544
0.116986,0.458065,3.22995
0.116986,0.457635,3.2314
0.116986,0.456685,3.23215
0.116986,0.457075,3.23089
0.116986,0.45771,3.23185
0.116986,0.455055,3.22774
0.116986,0.456745,3.22732
0.116986,0.456655,3.22843
0.116986,0.458025,3.23145
0.116986,0.45752,3.22736
0.121665,0.454745,3.22666
0.121665,0.452905,3.22818
0.121665,0.45423,3.22666
0.121665,0.45281,3.22639
0.121665,0.454285,3.23585
0.121665,0.4548,3.2263
0.121665,0.456275,3.22609
0.121665,0.45482,3.22841
0.121665,0.453535,3.22639
0.121665,0.454305,3.23107
0.121665,0.454555,3.22792
0.121665,0.45164,3.23157
0.121665,0.45141,3.22515
0.121665,0.454895,3.23036
0.121665,0.45346,3.23699
0.126532,0.45266,3.23058
0.126532,0.45224,3.22692
0.126532,0.451315,3.23094
0.126532,0.451705,3.23307
0.126532,0.4511,3.22971
0.126532,0.449945,3.23096
0.126532,0.45228,3.22939
0.126532,0.451535,3.2286
0.126532,0.45146,3.22448
0.126532,0.44978,3.2255
0.126532,0.45318,3.22943
0.126532,0.45142,3.22999
0.126532,0.4517,3.22931
0.126532,0.45117,3.22989
0.126532,0.45106,3.23194
0.131593,0.44753,3.22838
0.131593,0.44927,3.23261
0.131593,0.449215,3.22646
0.131593,0.44699,3.2407
0.131593,0.448925,3.23321
0.131593,0.44892,3.23282
0.131593,0.44788,3.23412
0.131593,0.449475,3.23199
0.131593,0.449835,3.23368
0.131593,0.451495,3.23253
0.131593,0.44863,3.22974
0.131593,0.45026,3.23483
0.131593,0.44932,3.23023
0.131593,0.44758,3.22844
0.131593,0.448585,3.22756
0.136857,0.44798,3.23343
0.136857,0.445545,3.2263
0.136857,0.4468,3.23198
0.136857,0.44516,3.23311
0.136857,0.44638,3.23369
0.136857,0.44486,3.22857
0.136857,0.44453,3.23091
0.136857,0.446725,3.23032
0.136857,0.44637,3.23046
0.136857,0.44612,3.23648
0.136857,0.44627,3.23511
0.136857,0.44531,3.23031
0.136857,0.44701,3.23643
0.136857,0.447595,3.2351
0.136857,0.44497,3.23195
0.142331,0.44305,3.23282
0.142331,0.44161,3.23142
0.142331,0.443935,3.2357
0.142331,0.443555,3.23343
0.142331,0.444815,3.23251
0.142331,0.44397,3.23391
0.142331,0.442685,3.22912
0.142331,0.44329,3.23123
0.142331,0.443525,3.23186
0.142331,0.44149,3.23078
0.142331,0.44461,3.2359
0.142331,0.44329,3.2291
0.142331,0.443255,3.23414
0.142331,0.44247,3.22887
0.142331,0.44556,3.23429
0.148024,0.44104,3.23738
0.148024,0.440375,3.23769
0.148024,0.439505,3.23574
0.148024,0.44048,3.23559
0.148024,0.43703,3.2282
0.148024,0.440515,3.23649
0.148024,0.43952,3.23465
0.148024,0.44066,3.23204
0.148024,0.440485,3.22787
0.148024,0.44126,3.23113
0.148024,0.43835,3.23017
0.148024,0.438795,3.23339
0.148024,0.44129,3.24067
0.148024,0.43925,3.23358
0.148024,0.44039,3.23095
0.153945,0.43804,3.22935
0.153945,0.438995,3.23579
0.153945,0.43777,3.2389
0.153945,0.43613,3.23741
0.153945,0.437855,3.24042
0.153945,0.4376,3.23914
0.153945,0.43499,3.23515
0.153945,0.43859,3.23955
0.153945,0.43958,3.23601
0.153945,0.43596,3.22907
0.153945,0.437265,3.23278
0.153945,0.436605,3.23244
0.153945,0.437905,3.23449
0.153945,0.438465,3.2338
0.153945,0.437655,3.23624
0.160103,0.437385,3.2352
0.160103,0.436395,3.23781
0.160103,0.43732,3.23403
0.160103,0.43488,3.23594
0.160103,0.43539,3.23366
0.160103,0.43572,3.24047
0.160103,0.43656,3.23515
0.160103,0.43306,3.2332
0.160103,0.435655,3.22995
0.160103,0.43607,3.23365
0.160103,0.43507,3.23545
0.160103,0.43583,3.23054
0.160103,0.434165,3.23315
0.160103,0.43577,3.23735
0.160103,0.434235,3.23595
0.166507,0.431945,3.23503
0.166507,0.430025,3.2318
0.166507,0.4325,3.2362
0.166507,0.431465,3.23421
0.166507,0.431885,3.23296
0.166507,0.4328,3.23759
0.166507,0.43361,3.23728
0.166507,0.432135,3.23238
0.166507,0.43421,3.2371
0.166507,0.43058,3.23695
0.166507,0.433595,3.24204
0.166507,0.432935,3.23342
0.166507,0.431125,3.23434
0.166507,0.4326,3.23635
0.166507,0.43024,3.23566
0.173168,0.428615,3.2349
0.173168,0.429625,3.23923
0.173168,0.43102,3.24207
0.173168,0.431105,3.23645
0.173168,0.42714,3.23923
0.173168,0.430015,3.23403
0.173168,0.43032,3.23361
0.173168,0.428045,3.23791
0.173168,0.427295,3.23221
0.173168,0.429265,3.23719
0.173168,0.43118,3.23937
0.173168,0.427365,3.23579
0.173168,0.43324,3.24289
0.173168,0.42806,3.2345
0.173168,0.429025,3.23832
0.180094,0.425345,3.2351
0.180094,0.42602,3.23881
0.180094,0.42469,3.23487
0.180094,0.427445,3.24051
0.180094,0.426385,3.23439
0.180094,0.426375,3.23813
0.180094,0.42667,3.23896
0.180094,0.42603,3.2383
0.180094,0.426695,3.24001
0.180094,0.425185,3.23933
0.180094,0.426695,3.23973
0.180094,0.42608,3.23553
0.180094,0.426185,3.23729
0.180094,0.42661,3.23699
0.180094,0.42779,3.24125
0.187298,0.42155,3.23052
0.187298,0.425295,3.23928
0.187298,0.42474,3.23738
0.187298,0.423715,3.23482
0.187298,0.423855,3.24133
0.187298,0.421865,3.23961
0.187298,0.422735,3.23331
0.187298,0.422285,3.23921
0.187298,0.4226,3.23503
0.187298,0.424415,3.24009
0.187298,0.42434,3.23499
0.187298,0.422715,3.23474
0.187298,0.42423,3.23959
0.187298,0.42401,3.2388
0.187298,0.423665,3.23206
0.19479,0.424005,3.24544
0.19479,0.42103,3.23678
0.19479,0.421615,3.23483
0.19479,0.420935,3.24051
0.19479,0.42139,3.23751
0.19479,0.41885,3.23725
0.19479,0.420585,3.24172
0.19479,0.4232,3.23531
0.19479,0.421965,3.23975
0.19479,0.418665,3.23733
0.19479,0.4188,3.23854
0.19479,0.42224,3.23951
0.19479,0.418455,3.24468
0.19479,0.418115,3.23742
0.19479,0.421675,3.24005
0.202582,0.418975,3.23839
0.202582,0.417175,3.23511
0.202582,0.418685,3.23665
0.202582,0.417195,3.24329
0.202582,0.418,3.24062
0.202582,0.419055,3.24003
0.202582,0.41874,3.23794
0.202582,0.416335,3.23478
0.202582,0.41828,3.23895
0.202582,0.41934,3.2385
0.202582,0.41618,3.23882
0.202582,0.419475,3.24087
0.202582,0.41754,3.2392
0.202582,0.420205,3.24008
0.202582,0.421145,3.24482
0.210685,0.414315,3.23903
0.210685,0.41407,3.2328
0.210685,0.413525,3.23904
0.210685,0.414595,3.24032
0.210685,0.415035,3.24081
0.210685,0.41485,3.24046
0.210685,0.41521,3.23888
0.210685,0.41552,3.23654
0.210685,0.41572,3.24272
0.210685,0.415425,3.2382
0.210685,0.415815,3.2431
0.210685,0.417755,3.24449
0.210685,0.4156,3.24074
0.210685,0.41423,3.2428
0.210685,0.41398,3.2385
0.219112,0.41276,3.23656
0.219112,0.411135,3.24156
0.219112,0.410755,3.23708
0.219112,0.41274,3.2425
0.219112,0.413,3.2402
0.219112,0.41078,3.239
0.219112,0.41299,3.23887
0.219112,0.41031,3.23655
0.219112,0.412565,3.23771
0.219112,0.41171,3.23875
0.219112,0.41244,3.24209
0.219112,0.411005,3.23682
0.219112,0.41199,3.24407
0.219112,0.412865,3.24115
0.219112,0.41235,3.24349
0.227877,0.41227,3.24245
0.227877,0.40894,3.24428
0.227877,0.41044,3.23889
0.227877,0.409205,3.24326
0.227877,0.40978,3.24437
0.227877,0.40888,3.24469
0.227877,0.407265,3.24152
0.227877,0.41044,3.24142
0.227877,0.408705,3.23969
0.227877,0.410285,3.24389
0.227877,0.409505,3.2425
0.227877,0.409295,3.24158
0.227877,0.411755,3.2483
0.227877,0.40816,3.23985
0.227877,0.40999,3.23822
0.236992,0.40368,3.23788
0.236992,0.40761,3.24233
0.236992,0.40682,3.23914
0.236992,0.40497,3.24126
0.236992,0.405865,3.23736
0.236992,0.406475,3.23818
0.236992,0.40761,3.24339
0.236992,0.407545,3.23837
0.236992,0.40685,3.24453
0.236992,0.40682,3.2416
0.236992,0.40617,3.24185
0.236992,0.40623,3.23745
0.236992,0.40678,3.24121
0.236992,0.40508,3.24093
0.236992,0.407,3.24062
0.246472,0.402975,3.2362
0.246472,0.40371,3.2426
0.246472,0.40504,3.24096
0.246472,0.405395,3.24647
0.246472,0.40386,3.24562
0.246472,0.40414,3.24112
0.246472,0.40474,3.24425
0.246472,0.405265,3.24333
0.246472,0.403445,3.2438
0.246472,0.40564,3.23891
0.246472,0.40391,3.24199
0.246472,0.405195,3.2435
0.246472,0.404875,3.23745
0.246472,0.403825,3.24541
0.246472,0.403225,3.24402
0.25633,0.402055,3.24477
0.25633,0.40032,3.2415
0.25633,0.401005,3.23874
0.25633,0.402945,3.2447
0.25633,0.40192,3.24244
0.25633,0.39996,3.23907
0.25633,0.40104,3.24099
0.25633,0.40176,3.24422
0.25633,0.40032,3.23892
0.25633,0.40266,3.24552
0.25633,0.40168,3.24141
0.25633,0.402965,3.24445
0.25633,0.403185,3.24228
0.25633,0.401195,3.2377
0.25633,0.4025,3.2411
0.266584,0.39614,3.24333
0.266584,0.400055,3.24132
0.266584,0.39963,3.23854
0.266584,0.398175,3.24448
0.266584,0.39908,3.2386
0.266584,0.39823,3.24371
0.266584,0.398945,3.24305
0.266584,0.39749,3.24158
0.266584,0.39928,3.24154
0.266584,0.40083,3.24457
0.266584,0.39637,3.24457
0.266584,0.39821,3.24286
0.266584,0.401055,3.24367
0.266584,0.3981,3.24139
0.266584,0.39883,3.24077
0.277247,0.398915,3.24808
0.277247,0.39537,3.24425
0.277247,0.397035,3.2455
0.277247,0.39823,3.24505
0.277247,0.397175,3.24406
0.277247,0.394855,3.2383
0.277247,0.395675,3.24463
0.277247,0.393165,3.23901
0.277247,0.39561,3.24134
0.277247,0.397385,3.24748
0.277247,0.39638,3.24256
0.277247,0.395195,3.2395
0.277247,0.39495,3.23948
0.277247,0.396305,3.24233
0.277247,0.394615,3.24237
0.288337,0.39029,3.24256
0.288337,0.39131,3.24119
0.288337,0.39256,3.23987
0.288337,0.39218,3.24632
0.288337,0.39204,3.24291
0.288337,0.39239,3.24016
0.288337,0.392755,3.24237
0.288337,0.395505,3.24185
0.288337,0.39299,3.23822
0.288337,0.39196,3.24409
0.288337,0.39429,3.24296
0.288337,0.39189,3.24518
0.288337,0.39476,3.24161
0.288337,0.39406,3.24052
0.288337,0.393155,3.24309
0.29987,0.39034,3.24158
0.29987,0.3896,3.24246
0.29987,0.391995,3.24547
0.29987,0.39044,3.24252
0.29987,0.388685,3.24262
0.29987,0.39065,3.24485
0.29987,0.39016,3.24051
0.29987,0.38899,3.24318
0.29987,0.391305,3.24548
0.29987,0.38922,3.24108
0.29987,0.389835,3.23924
0.29987,0.38933,3.24356
0.29987,0.390275,3.24229
0.29987,0.390225,3.24005
0.29987,0.389455,3.24423
0.311865,0.386095,3.24337
0.311865,0.38521,3.24019
0.311865,0.3875,3.24321
0.311865,0.387315,3.24858
0.311865,0.38598,3.24419
0.311865,0.38674,3.24551
0.311865,0.38896,3.24548
0.311865,0.385525,3.23653
0.311865,0.38872,3.24291
0.311865,0.386645,3.24159
0.311865,0.38619,3.24027
0.311865,0.386995,3.24274
0.311865,0.386475,3.23698
0.311865,0.38734,3.24633
0.311865,0.384095,3.23648
0.32434,0.383095,3.24305
0.32434,0.38513,3.24498
0.32434,0.38527,3.24827
0.32434,0.383955,3.24213
0.32434,0.38195,3.23544
0.32434,0.38394,3.24529
0.32434,0.38631,3.24382
0.32434,0.38488,3.24629
0.32434,0.38741,3.24283
0.32434,0.38466,3.24778
0.32434,0.386235,3.2489
0.32434,0.38462,3.2447
0.32434,0.38282,3.24257
0.32434,0.385155,3.24553
0.32434,0.384225,3.24
0.337313,0.381425,3.24443
0.337313,0.3805,3.23823
0.337313,0.38059,3.23787
0.337313,0.38376,3.24118
0.337313,0.380395,3.23863
0.337313,0.381665,3.24098
0.337313,0.383625,3.24264
0.337313,0.384125,3.24586
0.337313,0.38304,3.24014
0.337313,0.37983,3.23893
0.337313,0.383335,3.23883
0.337313,0.382265,3.24315
0.337313,0.38345,3.24205
0.337313,0.383255,3.24217
0.337313,0.3827,3.24345
0.350806,0.37966,3.24179
0.350806,0.377005,3.23739
0.350806,0.381115,3.24605
0.350806,0.3787,3.23915
0.350806,0.378175,3.24179
0.350806,0.377185,3.24281
0.350806,0.379265,3.24368
0.350806,0.376905,3.24069
0.350806,0.377895,3.24029
0.350806,0.37967,3.24773
0.350806,0.376645,3.23968
0.350806,0.378385,3.24515
0.350806,0.379135,3.24191
0.350806,0.379945,3.24706
0.350806,0.37576,3.23533
0.364838,0.37552,3.24016
0.364838,0.37831,3.24353
0.364838,0.37634,3.24496
0.364838,0.37457,3.2436
0.364838,0.373715,3.24122
0.364838,0.37551,3.24335
0.364838,0.37576,3.24451
0.364838,0.37505,3.24841
0.364838,0.376725,3.24492
0.364838,0.37545,3.24142
0.364838,0.376925,3.24344
0.364838,0.377155,3.24478
0.364838,0.375455,3.24034
0.364838,0.37627,3.24512
0.364838,0.376985,3.24247
