# Start of simulation: Thu Mar 24 19:47:39 2016
beta,acc,obs
0.1,0.467165,3.22354
0.1,0.467185,3.22774
0.1,0.46944,3.22243
0.1,0.466255,3.22086
0.1,0.469185,3.22749
0.1,0.46579,3.22209
0.1,0.46635,3.22178
0.1,0.47042,3.22591
0.1,0.46774,3.22694
0.1,0.466955,3.22323
0.1,0.467945,3.2282
0.1,0.46818,3.22594
0.1,0.47198,3.22945
0.1,0.467015,3.22474
0.1,0.46718,3.22951
0.104,0.465765,3.22446
0.104,0.464565,3.21874
0.104,0.46557,3.22592
0.104,0.46605,3.2265
0.104,0.46528,3.22883
0.104,0.46478,3.22833
0.104,0.46533,3.22351
0.104,0.465725,3.22493
0.104,0.464,3.22097
0.104,0.46345,3.22317
0.104,0.462475,3.22534
0.104,0.464735,3.22861
0.104,0.46653,3.22816
0.104,0.46511,3.22134
0.104,0.466605,3.22096
0.10816,0.46106,3.22831
0.10816,0.462175,3.22815
0.10816,0.462415,3.22811
0.10816,0.462165,3.2262
0.10816,0.46177,3.22446
0.10816,0.460665,3.22778
0.10816,0.46343,3.2275
0.10816,0.46252,3.22652
0.10816,0.461235,3.22551
0.10816,0.4638,3.2274
0.10816,0.46202,3.22414
0.10816,0.46139,3.22518
0.10816,0.463755,3.2283
0.10816,0.461055,3.22785
0.10816,0.46256,3.22277
0.112486,0.458245,3.22684
0.112486,0.460655,3.23033
0.112486,0.459155,3.22929
0.112486,0.45996,3.23162
0.112486,0.4635,3.23024
0.112486,0.4611,3.23296
0.112486,0.45933,3.22964
0.112486,0.46105,3.23337
0.112486,0.45875,3.21982
0.112486,0.458325,3.22377
0.112486,0.4606,3.2306
0.112486,0.459135,3.23094
0.112486,0.46003,3.22333
0.112486,0.45829,3.22427
0.112486,0.45911,3.22549
0.116986,0.45555,3.2263
0.116986,0.4535,3.22425
0.116986,0.45687,3.22795
0.116986,0.456075,3.22547
0.116986,0.455775,3.22257
0.116986,0.45657,3.23094
0.116986,0.455035,3.225
0.116986,0.455205,3.227
0.116986,0.45702,3.2269
0.116986,0.45705,3.23204
0.116986,0.45663,3.23483
0.116986,0.45775,3.22723
0.116986,0.4553,3.22587
0.116986,0.45922,3.23068
0.116986,0.455645,3.22961
0.121665,0.45531,3.23181
0.121665,0.454835,3.23345
0.121665,0.452715,3.22186
0.121665,0.45232,3.22393
0.121665,0.453975,3.23129
0.121665,0.45313,3.23142
0.121665,0.453315,3.23131
0.121665,0.45503,3.23242
0.121665,0.454265,3.232
0.121665,0.454435,3.22856
0.121665,0.456295,3.2282
0.121665,0.454445,3.23187
0.121665,0.45086,3.22825
0.121665,0.45468,3.22862
0.121665,0.452795,3.22637
0.126532,0.45134,3.23118
0.126532,0.45234,3.23126
0.126532,0.451515,3.23221
0.126532,0.45091,3.22922
0.126532,0.44905,3.2299
0.126532,0.451105,3.2246
0.126532,0.45185,3.22969
0.126532,0.45258,3.23287
0.126532,0.4521,3.22914
0.126532,0.45154,3.22986
0.126532,0.4521,3.23398
0.126532,0.450355,3.22698
0.126532,0.45271,3.23084
0.126532,0.449475,3.23117
0.126532,0.452285,3.2328
0.131593,0.448755,3.22913
0.131593,0.44576,3.23282
0.131593,0.45063,3.23217
0.131593,0.447695,3.23134
0.131593,0.44727,3.2275
0.131593,0.448355,3.22974
0.131593,0.449635,3.23253
0.131593,0.449155,3.22603
0.131593,0.44747,3.22574
0.131593,0.44995,3.23126
0.131593,0.446485,3.23084
0.131593,0.449365,3.23427
0.131593,0.44637,3.23139
0.131593,0.44952,3.23504
0.131593,0.447015,3.23044
0.136857,0.444695,3.23169
0.136857,0.446495,3.23204
0.136857,0.445525,3.23202
0.136857,0.44666,3.2386
0.136857,0.44465,3.23438
0.136857,0.44592,3.23258
0.136857,0.44663,3.23316
0.136857,0.44593,3.22879
0.136857,0.44402,3.22597
0.136857,0.445915,3.23213
0.136857,0.44562,3.22703
0.136857,0.44526,3.22862
0.136857,0.445745,3.23448
0.136857,0.446385,3.23318
0.136857,0.4464,3.23253
0.142331,0.443885,3.23346
0.142331,0.444315,3.23361
0.142331,0.44153,3.22925
0.142331,0.44411,3.23253
0.142331,0.443065,3.23352
0.142331,0.4426,3.23147
0.142331,0.440665,3.23391
0.142331,0.44464,3.23467
0.142331,0.44052,3.23151
0.142331,0.44431,3.23414
0.142331,0.445225,3.23507
0.142331,0.44348,3.23463
0.142331,0.441815,3.23013
0.142331,0.441695,3.23326
0.142331,0.44576,3.23507
0.148024,0.442065,3.23423
0.148024,0.44306,3.23781
0.148024,0.44002,3.23368
0.148024,0.440625,3.23167
0.148024,0.44017,3.23085
0.148024,0.43739,3.22724
0.148024,0.439345,3.23593
0.148024,0.44019,3.2341
0.148024,0.441225,3.2293
0.148024,0.44231,3.23863
0.148024,0.442135,3.23238
0.148024,0.43966,3.23758
0.148024,0.43788,3.23355
0.148024,0.43974,3.23071
0.148024,0.44181,3.23081
0.153945,0.43699,3.23321
0.153945,0.439245,3.23857
0.153945,0.43834,3.23461
0.153945,0.438885,3.23156
0.153945,0.438525,3.2389
0.153945,0.435725,3.23765
0.153945,0.43805,3.22813
0.153945,0.435265,3.23571
0.153945,0.437185,3.23781
0.153945,0.435585,3.23456
0.153945,0.43807,3.2365
0.153945,0.438275,3.23283
0.153945,0.43376,3.22562
0.153945,0.438455,3.23363
0.153945,0.43821,3.23501
0.160103,0.43616,3.23621
