# Start of simulation: Thu Mar 24 17:50:27 2016
beta,acc,obs
0.1,0.46655,3.22053
0.1,0.469025,3.22629
0.1,0.466795,3.22314
0.1,0.46709,3.22224
0.1,0.46743,3.22406
0.1,0.47023,3.22691
0.1,0.467465,3.22582
0.1,0.46775,3.22016
0.1,0.46796,3.22745
0.1,0.46859,3.223
0.1,0.46905,3.22884
0.1,0.468445,3.22706
0.1,0.470295,3.2233
0.1,0.467375,3.22254
0.1,0.469135,3.22638
0.104,0.464655,3.22524
0.104,0.463475,3.22186
0.104,0.466105,3.22683
0.104,0.465705,3.22861
0.104,0.4652,3.22285
0.104,0.466845,3.22547
0.104,0.466825,3.22785
0.104,0.46674,3.22742
0.104,0.464595,3.22422
0.104,0.464475,3.223
0.104,0.46591,3.22532
0.104,0.46483,3.22866
0.104,0.463215,3.21998
0.104,0.4651,3.22203
0.104,0.46633,3.22521
0.10816,0.46164,3.22737
0.10816,0.464295,3.22818
0.10816,0.463705,3.22383
0.10816,0.4619,3.22744
0.10816,0.4619,3.22565
0.10816,0.46177,3.22645
0.10816,0.46156,3.22395
0.10816,0.4636,3.22903
0.10816,0.462765,3.22688
0.10816,0.461665,3.22899
0.10816,0.46256,3.22523
0.10816,0.462975,3.23149
0.10816,0.461685,3.22838
0.10816,0.46024,3.22114
0.10816,0.463075,3.22916
0.112486,0.458245,3.22969
0.112486,0.46123,3.23318
0.112486,0.46026,3.22311
0.112486,0.458805,3.23017
0.112486,0.459085,3.22135
0.112486,0.46167,3.23242
0.112486,0.459575,3.22985
0.112486,0.46007,3.23248
0.112486,0.459795,3.23361
0.112486,0.45961,3.2288
0.112486,0.460895,3.23064
0.112486,0.45769,3.21888
0.112486,0.45809,3.22847
0.112486,0.458585,3.22357
0.112486,0.45904,3.22813
0.116986,0.45585,3.23161
0.116986,0.45518,3.22942
0.116986,0.4566,3.22526
0.116986,0.45624,3.22832
0.116986,0.457015,3.22153
0.116986,0.45424,3.22939
0.116986,0.4575,3.22848
0.116986,0.4569,3.2269
0.116986,0.457585,3.22848
0.116986,0.45516,3.22901
