# Start of simulation: Thu Mar 24 15:53:13 2016
beta,acc,obs
0.1,0.46936,3.22442
0.1,0.468435,3.2245
0.1,0.468335,3.22416
0.1,0.468355,3.22343
0.1,0.466045,3.22439
0.1,0.467605,3.22166
0.1,0.468595,3.2244
0.1,0.46866,3.2271
0.1,0.46821,3.22782
0.1,0.4682,3.22726
0.1,0.46646,3.22442
0.1,0.4682,3.22562
0.1,0.46812,3.22513
0.1,0.467855,3.22211
0.1,0.46644,3.22491
0.104,0.465015,3.22647
0.104,0.4659,3.22876
0.104,0.465835,3.22626
0.104,0.46536,3.22605
0.104,0.46661,3.22491
0.104,0.46597,3.22102
0.104,0.464605,3.2246
0.104,0.464195,3.2209
0.104,0.46502,3.22343
0.104,0.46475,3.22742
0.104,0.4645,3.22441
0.104,0.466305,3.22808
0.104,0.4643,3.2242
0.104,0.46623,3.22377
0.104,0.46618,3.22628
0.10816,0.462575,3.22916
0.10816,0.4634,3.22468
0.10816,0.460135,3.22354
0.10816,0.461575,3.22309
0.10816,0.462445,3.22396
0.10816,0.46253,3.22997
0.10816,0.460245,3.22288
0.10816,0.463895,3.2283
0.10816,0.461215,3.21985
0.10816,0.46226,3.22724
0.10816,0.46134,3.22594
0.10816,0.46059,3.22623
0.10816,0.46236,3.22577
0.10816,0.4604,3.22225
0.10816,0.462485,3.22489
0.112486,0.46176,3.22933
0.112486,0.459315,3.22836
0.112486,0.461295,3.2358
0.112486,0.45682,3.22695
0.112486,0.456735,3.22604
0.112486,0.45895,3.22772
0.112486,0.45884,3.22883
0.112486,0.45975,3.22048
0.112486,0.45688,3.22158
0.112486,0.459045,3.22931
0.112486,0.46159,3.23144
0.112486,0.459835,3.23179
0.112486,0.457725,3.22629
0.112486,0.45969,3.23167
0.112486,0.45929,3.22799
0.116986,0.45527,3.2295
0.116986,0.457795,3.22892
0.116986,0.457715,3.23446
0.116986,0.45727,3.22554
0.116986,0.45792,3.22361
0.116986,0.456425,3.22783
0.116986,0.45632,3.22805
0.116986,0.458165,3.23021
0.116986,0.459635,3.23132
0.116986,0.457375,3.23297
0.116986,0.458045,3.23114
0.116986,0.45547,3.22673
0.116986,0.45825,3.2274
0.116986,0.455435,3.22612
0.116986,0.45728,3.2308
0.121665,0.454585,3.22713
0.121665,0.455905,3.22746
0.121665,0.454775,3.2322
0.121665,0.45582,3.23127
0.121665,0.452205,3.23164
0.121665,0.454785,3.23185
0.121665,0.45416,3.23097
0.121665,0.45285,3.23002
0.121665,0.45331,3.22966
0.121665,0.453825,3.22941
0.121665,0.45483,3.23257
0.121665,0.45518,3.22857
0.121665,0.454945,3.22919
0.121665,0.453835,3.22868
0.121665,0.453185,3.23024
0.126532,0.45047,3.22959
0.126532,0.451245,3.22977
0.126532,0.449355,3.226
0.126532,0.45341,3.23569
0.126532,0.451655,3.23492
0.126532,0.450025,3.22843
0.126532,0.45122,3.23112
0.126532,0.45117,3.23151
0.126532,0.452935,3.232
0.126532,0.45183,3.23229
0.126532,0.44939,3.23176
0.126532,0.451865,3.2344
0.126532,0.451635,3.23368
0.126532,0.45216,3.22787
0.126532,0.451225,3.23327
0.131593,0.44842,3.23034
0.131593,0.447255,3.22847
0.131593,0.447245,3.22938
0.131593,0.449325,3.23325
0.131593,0.44923,3.23123
0.131593,0.448255,3.22958
