# Start of simulation: Thu Mar 24 13:52:35 2016
beta,acc,obs
0.1,0.469605,3.22738
0.1,0.46613,3.22283
0.1,0.46866,3.22975
0.1,0.469275,3.22934
0.1,0.46787,3.22505
0.1,0.46677,3.22503
0.1,0.46616,3.22526
0.1,0.469105,3.22522
0.1,0.467665,3.22154
0.1,0.46771,3.22601
0.1,0.46783,3.22128
0.1,0.467215,3.22425
0.1,0.4678,3.22556
0.1,0.46669,3.22039
0.1,0.46794,3.22244
0.104,0.46324,3.2265
0.104,0.463585,3.22587
0.104,0.4649,3.2222
0.104,0.463245,3.22288
0.104,0.46156,3.21918
0.104,0.46484,3.22695
0.104,0.465115,3.22461
0.104,0.465425,3.2234
0.104,0.463695,3.22347
0.104,0.46629,3.22749
0.104,0.46656,3.22527
0.104,0.466325,3.23058
0.104,0.46291,3.22685
0.104,0.463285,3.22821
0.104,0.465535,3.22498
0.10816,0.4635,3.23159
0.10816,0.459365,3.22231
0.10816,0.463615,3.22797
0.10816,0.459415,3.22782
0.10816,0.46345,3.23163
0.10816,0.46465,3.23081
0.10816,0.461515,3.22651
0.10816,0.46192,3.2279
0.10816,0.46193,3.22527
0.10816,0.46243,3.22761
0.10816,0.46101,3.22834
0.10816,0.461365,3.22414
0.10816,0.462625,3.22711
0.10816,0.46285,3.22587
0.10816,0.461745,3.23089
0.112486,0.460895,3.22627
0.112486,0.45991,3.2253
0.112486,0.460925,3.22867
0.112486,0.45985,3.2253
0.112486,0.45817,3.22679
0.112486,0.458025,3.221
0.112486,0.459595,3.2295
0.112486,0.45955,3.22665
0.112486,0.46112,3.22702
0.112486,0.461725,3.22959
0.112486,0.459585,3.22704
0.112486,0.458935,3.22154
0.112486,0.458505,3.22598
0.112486,0.459145,3.23415
0.112486,0.46088,3.23072
0.116986,0.45632,3.23278
0.116986,0.45707,3.22832
0.116986,0.454685,3.22704
0.116986,0.458385,3.22878
0.116986,0.45688,3.22702
0.116986,0.4574,3.22769
0.116986,0.4557,3.23119
0.116986,0.455655,3.22749
0.116986,0.45728,3.22727
0.116986,0.45554,3.22438
0.116986,0.454525,3.23073
0.116986,0.45754,3.22825
0.116986,0.458625,3.23413
0.116986,0.45563,3.22703
0.116986,0.456585,3.22557
0.121665,0.453315,3.22668
0.121665,0.45413,3.23031
0.121665,0.454055,3.22963
0.121665,0.45484,3.2316
0.121665,0.454805,3.22587
0.121665,0.454525,3.23087
0.121665,0.453005,3.22883
0.121665,0.45329,3.23073
0.121665,0.453005,3.227
0.121665,0.45388,3.23025
0.121665,0.455765,3.23113
0.121665,0.45404,3.23374
0.121665,0.45266,3.22688
0.121665,0.45511,3.23194
0.121665,0.4557,3.23359
0.126532,0.448865,3.22745
0.126532,0.45112,3.22793
0.126532,0.45209,3.22843
0.126532,0.45222,3.22652
0.126532,0.452475,3.22645
0.126532,0.450265,3.23063
0.126532,0.449825,3.22685
0.126532,0.449655,3.2243
0.126532,0.451735,3.23425
0.126532,0.45255,3.2256
0.126532,0.449815,3.23182
0.126532,0.452985,3.23208
0.126532,0.451975,3.22825
0.126532,0.45302,3.23496
0.126532,0.45138,3.23148
