# Start of simulation: Thu Mar 24 20:16:43 2016
beta,acc,obs
0.1,0.46892,3.22614
0.1,0.46856,3.22653
0.1,0.46835,3.22364
0.1,0.46929,3.21761
0.1,0.469805,3.22611
0.1,0.466165,3.22771
0.1,0.47038,3.22707
0.1,0.46879,3.22163
0.1,0.468765,3.22932
0.1,0.4669,3.22355
0.1,0.4677,3.22709
0.1,0.46718,3.22611
0.1,0.46848,3.22292
0.1,0.468115,3.22503
0.1,0.467485,3.21922
0.104,0.464655,3.22327
0.104,0.464805,3.2242
0.104,0.465365,3.22344
0.104,0.46391,3.22689
0.104,0.466245,3.22428
0.104,0.463825,3.22082
0.104,0.46553,3.22353
0.104,0.466615,3.22804
0.104,0.46322,3.22393
0.104,0.46572,3.22827
0.104,0.46639,3.22642
0.104,0.46251,3.21658
0.104,0.46446,3.22559
0.104,0.463625,3.22568
0.104,0.46511,3.22319
0.10816,0.46282,3.22664
0.10816,0.461555,3.2239
0.10816,0.462825,3.22988
0.10816,0.462045,3.23313
0.10816,0.46178,3.22642
0.10816,0.461975,3.22488
0.10816,0.462445,3.22887
0.10816,0.464045,3.22323
0.10816,0.461065,3.22672
0.10816,0.46315,3.22764
0.10816,0.46193,3.22483
0.10816,0.461435,3.22284
0.10816,0.46306,3.22987
0.10816,0.462415,3.23104
0.10816,0.46076,3.22712
0.112486,0.460435,3.23052
0.112486,0.458995,3.22575
0.112486,0.46155,3.23162
0.112486,0.46085,3.22715
0.112486,0.460775,3.22809
0.112486,0.4586,3.22535
0.112486,0.46222,3.23504
0.112486,0.46005,3.22669
0.112486,0.460685,3.23184
0.112486,0.457805,3.22397
0.112486,0.45888,3.22943
0.112486,0.458045,3.22886
0.112486,0.45929,3.22528
0.112486,0.461955,3.22973
0.112486,0.45935,3.22865
0.116986,0.45584,3.23393
0.116986,0.457375,3.22792
0.116986,0.457295,3.2297
0.116986,0.45568,3.22971
0.116986,0.45661,3.22748
0.116986,0.45399,3.22685
0.116986,0.455405,3.22743
0.116986,0.45306,3.22641
0.116986,0.45759,3.22622
0.116986,0.456735,3.23278
0.116986,0.45651,3.22927
0.116986,0.456975,3.23168
0.116986,0.455515,3.22755
0.116986,0.46058,3.22587
0.116986,0.45748,3.22917
0.121665,0.453715,3.22562
0.121665,0.4533,3.22882
0.121665,0.455615,3.2317
0.121665,0.45336,3.2283
0.121665,0.450935,3.22642
0.121665,0.455025,3.22961
0.121665,0.451955,3.226
0.121665,0.45329,3.22908
0.121665,0.45345,3.23006
0.121665,0.45678,3.22958
0.121665,0.453185,3.22907
0.121665,0.45085,3.22892
0.121665,0.453635,3.2309
0.121665,0.453765,3.22859
0.121665,0.45314,3.22949
0.126532,0.45151,3.23004
0.126532,0.450695,3.23004
0.126532,0.453225,3.23215
0.126532,0.449295,3.23083
0.126532,0.449425,3.2296
0.126532,0.45125,3.23051
0.126532,0.450775,3.22836
0.126532,0.45088,3.23176
0.126532,0.44971,3.22523
0.126532,0.4528,3.23106
0.126532,0.45123,3.23171
0.126532,0.450155,3.22882
0.126532,0.451455,3.22591
0.126532,0.45035,3.22999
0.126532,0.45181,3.23086
0.131593,0.44985,3.22806
0.131593,0.45057,3.23648
0.131593,0.45118,3.23515
0.131593,0.449125,3.23359
0.131593,0.448115,3.22698
0.131593,0.446805,3.22788
0.131593,0.44992,3.23776
0.131593,0.446935,3.23104
0.131593,0.449855,3.22633
0.131593,0.44724,3.23094
0.131593,0.448335,3.23303
0.131593,0.450515,3.23113
0.131593,0.44949,3.2373
0.131593,0.44834,3.23312
0.131593,0.447635,3.22999
0.136857,0.447055,3.23605
0.136857,0.4462,3.22784
0.136857,0.44652,3.23371
