# Start of simulation: Thu Mar 24 11:57:03 2016
beta,acc,obs
0.1,0.469445,3.22355
0.1,0.46748,3.22335
0.1,0.46995,3.22782
0.1,0.46787,3.22765
0.1,0.468515,3.22579
0.1,0.46968,3.22354
0.1,0.4679,3.22412
0.1,0.4686,3.22664
0.1,0.46691,3.22366
0.1,0.466735,3.21962
0.1,0.46866,3.22435
0.1,0.467215,3.22705
0.1,0.467875,3.2278
0.1,0.467915,3.22488
0.1,0.46762,3.22688
0.104,0.465005,3.22883
0.104,0.46233,3.22182
0.104,0.465235,3.22172
0.104,0.46599,3.22644
0.104,0.464795,3.22352
0.104,0.465315,3.22644
0.104,0.465845,3.22689
0.104,0.465845,3.2293
0.104,0.46423,3.22205
0.104,0.465445,3.22398
0.104,0.464175,3.22557
0.104,0.465655,3.22278
0.104,0.46346,3.22067
0.104,0.46342,3.22644
0.104,0.46302,3.22401
0.10816,0.46063,3.22972
0.10816,0.46098,3.22504
0.10816,0.461405,3.22797
0.10816,0.461455,3.22617
0.10816,0.462465,3.22834
0.10816,0.462415,3.2278
0.10816,0.462625,3.23014
0.10816,0.46136,3.22602
0.10816,0.46317,3.22336
0.10816,0.460315,3.22919
0.10816,0.459995,3.22648
0.10816,0.46061,3.22326
0.10816,0.461875,3.22393
0.10816,0.462585,3.2252
0.10816,0.46226,3.2241
0.112486,0.45981,3.2289
0.112486,0.46251,3.22504
0.112486,0.461255,3.23025
0.112486,0.461395,3.22677
0.112486,0.45967,3.22787
0.112486,0.458575,3.22354
0.112486,0.45904,3.22939
0.112486,0.45864,3.22766
0.112486,0.461055,3.23215
0.112486,0.459845,3.22639
0.112486,0.4587,3.23081
0.112486,0.460615,3.22851
0.112486,0.458935,3.22493
0.112486,0.45939,3.22499
0.112486,0.460425,3.22958
0.116986,0.45537,3.22332
0.116986,0.45741,3.22939
0.116986,0.45514,3.22637
0.116986,0.4531,3.22569
0.116986,0.45566,3.22761
0.116986,0.457475,3.22406
0.116986,0.455875,3.2256
0.116986,0.458435,3.22753
0.116986,0.4561,3.22205
0.116986,0.45641,3.22929
0.116986,0.45589,3.22561
0.116986,0.45516,3.22745
0.116986,0.455875,3.22544
0.116986,0.455355,3.22646
0.116986,0.45499,3.2274
0.121665,0.454805,3.23374
0.121665,0.45331,3.2285
0.121665,0.45412,3.22688
0.121665,0.45417,3.22761
0.121665,0.454485,3.22645
0.121665,0.4548,3.2331
0.121665,0.455355,3.23271
0.121665,0.457725,3.23066
0.121665,0.45239,3.22384
0.121665,0.456375,3.23509
0.121665,0.452945,3.23144
0.121665,0.45473,3.2316
0.121665,0.45598,3.22887
0.121665,0.45276,3.22501
0.121665,0.45454,3.22981
0.126532,0.45256,3.23203
0.126532,0.451865,3.23321
0.126532,0.45108,3.22893
0.126532,0.45268,3.22985
0.126532,0.452515,3.2344
0.126532,0.4513,3.23324
0.126532,0.45322,3.23371
0.126532,0.45202,3.23573
0.126532,0.45064,3.22969
0.126532,0.451875,3.23315
0.126532,0.451025,3.22846
0.126532,0.44998,3.23183
0.126532,0.452295,3.22978
0.126532,0.451555,3.22843
0.126532,0.453785,3.23377
0.131593,0.447695,3.23176
0.131593,0.448475,3.23072
0.131593,0.448575,3.22556
0.131593,0.44656,3.23162
0.131593,0.447945,3.23281
0.131593,0.44824,3.22832
0.131593,0.448365,3.22984
0.131593,0.44899,3.23497
0.131593,0.448455,3.22609
0.131593,0.453105,3.23688
0.131593,0.449205,3.22378
0.131593,0.44903,3.22905
0.131593,0.449635,3.23459
0.131593,0.447285,3.22903
0.131593,0.448445,3.22563
0.136857,0.445765,3.23255
0.136857,0.44523,3.22706
0.136857,0.446055,3.23578
0.136857,0.44551,3.22623
0.136857,0.446245,3.2355
0.136857,0.44688,3.23494
0.136857,0.44506,3.23446
0.136857,0.44662,3.23229
0.136857,0.44924,3.2387
0.136857,0.445625,3.22692
0.136857,0.445415,3.23188
0.136857,0.44386,3.23255
0.136857,0.445815,3.23361
0.136857,0.44674,3.23248
0.136857,0.446425,3.23344
0.142331,0.442925,3.23128
0.142331,0.443535,3.23428
0.142331,0.444875,3.23601
0.142331,0.44385,3.23766
0.142331,0.442445,3.23625
0.142331,0.44467,3.23702
0.142331,0.44512,3.23052
0.142331,0.44226,3.23102
0.142331,0.44205,3.23352
0.142331,0.44245,3.2334
0.142331,0.443085,3.23531
0.142331,0.44129,3.23102
0.142331,0.443225,3.23577
0.142331,0.443305,3.23485
0.142331,0.443435,3.23225
0.148024,0.43953,3.22961
0.148024,0.438555,3.23459
0.148024,0.436735,3.23179
0.148024,0.43975,3.23151
0.148024,0.44098,3.23634
0.148024,0.44029,3.23609
0.148024,0.44148,3.23272
0.148024,0.43939,3.23142
0.148024,0.4404,3.23383
0.148024,0.440105,3.23847
0.148024,0.44171,3.23383
0.148024,0.44009,3.23061
0.148024,0.438965,3.23436
0.148024,0.44306,3.23323
0.148024,0.44189,3.23163
0.153945,0.437895,3.23429
0.153945,0.43795,3.23546
0.153945,0.437695,3.23101
0.153945,0.43771,3.23565
0.153945,0.438185,3.23308
0.153945,0.437305,3.2314
0.153945,0.43625,3.23188
0.153945,0.439185,3.23684
0.153945,0.43634,3.23029
0.153945,0.43958,3.2323
0.153945,0.4367,3.23288
0.153945,0.438645,3.23236
0.153945,0.437915,3.22797
