# Start of simulation: Thu Mar 24 19:18:10 2016
beta,acc,obs
0.1,0.47133,3.22617
0.1,0.46787,3.22338
0.1,0.466685,3.22358
0.1,0.46762,3.22683
0.1,0.469035,3.22456
0.1,0.467725,3.22613
0.1,0.46739,3.22198
0.1,0.468295,3.22852
0.1,0.4667,3.22476
0.1,0.46744,3.22665
0.1,0.46811,3.22536
0.1,0.467695,3.22507
0.1,0.46868,3.22295
0.1,0.46701,3.2184
0.1,0.467645,3.22175
0.104,0.464495,3.22594
0.104,0.46472,3.22297
0.104,0.46327,3.22512
0.104,0.46468,3.22558
0.104,0.46417,3.21998
0.104,0.46631,3.22713
0.104,0.465105,3.22421
0.104,0.46553,3.22532
0.104,0.46521,3.231
0.104,0.46439,3.22706
0.104,0.464195,3.22283
0.104,0.465905,3.23027
0.104,0.466335,3.22824
0.104,0.466995,3.22868
0.104,0.466955,3.23176
0.10816,0.46245,3.22494
0.10816,0.461905,3.22626
0.10816,0.460925,3.22798
0.10816,0.4628,3.22452
0.10816,0.46052,3.22562
0.10816,0.462175,3.22491
0.10816,0.46263,3.2275
0.10816,0.463435,3.2336
0.10816,0.45978,3.22537
0.10816,0.46085,3.22161
0.10816,0.463685,3.22748
0.10816,0.46416,3.22382
0.10816,0.46066,3.22568
0.10816,0.46317,3.22496
0.10816,0.462175,3.22999
0.112486,0.45963,3.23325
0.112486,0.459015,3.22398
0.112486,0.46008,3.22628
0.112486,0.46041,3.23161
0.112486,0.460705,3.22957
0.112486,0.45855,3.22725
0.112486,0.458795,3.23158
0.112486,0.45805,3.22498
0.112486,0.460045,3.22855
0.112486,0.459715,3.22707
0.112486,0.46,3.22697
0.112486,0.46017,3.22679
0.112486,0.46099,3.2249
0.112486,0.45961,3.22588
0.112486,0.460275,3.22656
0.116986,0.45432,3.22489
0.116986,0.45871,3.22768
0.116986,0.457435,3.22873
0.116986,0.45612,3.22768
0.116986,0.4554,3.2308
0.116986,0.455725,3.22992
0.116986,0.45911,3.22451
0.116986,0.455885,3.22753
0.116986,0.45617,3.22605
0.116986,0.45529,3.22702
0.116986,0.45714,3.22729
0.116986,0.456,3.22652
0.116986,0.458105,3.23452
0.116986,0.45697,3.22623
0.116986,0.45644,3.22597
0.121665,0.4562,3.23604
0.121665,0.45223,3.2296
0.121665,0.456305,3.2336
